,Absolute Magnetisations Per Spin
0,1.0
1,1.0
2,0.75
3,0.65625
4,0.78125
5,0.875
6,0.9375
7,0.84375
8,0.75
9,0.78125
10,0.8125
11,0.75
12,0.5625
13,0.65625
14,0.65625
15,0.75
16,0.875
17,0.90625
18,0.8125
19,0.8125
20,0.75
21,0.71875
22,0.8125
23,0.78125
24,0.84375
25,0.9375
26,0.9375
27,0.96875
28,0.9375
29,0.875
30,0.875
31,0.9375
32,0.875
33,0.9375
34,0.96875
35,1.0
36,1.0
37,0.90625
38,0.90625
39,0.875
40,0.84375
41,0.8125
42,0.84375
43,0.96875
44,1.0
45,1.0
46,0.9375
47,0.9375
48,0.96875
49,0.9375
50,0.90625
51,0.90625
52,1.0
53,1.0
54,0.8125
55,0.78125
56,0.75
57,0.65625
58,0.375
59,0.46875
60,0.6875
61,0.65625
62,0.78125
63,0.8125
64,0.875
65,0.9375
66,0.90625
67,0.96875
68,0.96875
69,1.0
70,1.0
71,0.96875
72,0.96875
73,0.96875
74,1.0
75,0.96875
76,0.9375
77,0.96875
78,0.9375
79,1.0
80,0.96875
81,0.9375
82,0.9375
83,0.9375
84,0.84375
85,0.90625
86,0.9375
87,0.90625
88,0.8125
89,0.9375
90,0.9375
91,0.875
92,0.9375
93,0.9375
94,0.875
95,0.875
96,0.78125
97,0.90625
98,0.84375
99,0.9375
100,0.90625
101,0.9375
102,0.90625
103,0.875
104,0.75
105,0.8125
106,0.875
107,0.9375
108,0.96875
109,0.96875
110,1.0
111,0.9375
112,0.84375
113,0.96875
114,0.96875
115,0.90625
116,0.90625
117,0.90625
118,0.875
119,0.9375
120,0.9375
121,1.0
122,0.9375
123,0.96875
124,0.9375
125,0.9375
126,0.78125
127,0.84375
128,0.96875
129,1.0
130,1.0
131,0.90625
132,1.0
133,1.0
134,0.90625
135,0.875
136,0.9375
137,0.90625
138,0.90625
139,0.96875
140,0.96875
141,0.96875
142,1.0
143,1.0
144,0.90625
145,0.96875
146,0.96875
147,0.9375
148,0.9375
149,0.875
150,0.9375
151,0.96875
152,0.9375
153,0.875
154,0.84375
155,0.90625
156,0.96875
157,0.90625
158,0.875
159,0.90625
160,0.96875
161,0.9375
162,0.96875
163,0.96875
164,0.96875
165,1.0
166,1.0
167,0.96875
168,0.96875
169,0.96875
170,0.875
171,0.71875
172,0.71875
173,0.8125
174,0.9375
175,0.875
176,0.84375
177,0.75
178,0.78125
179,0.84375
180,0.78125
181,0.6875
182,0.625
183,0.46875
184,0.625
