,Absolute Magnetisations Per Spin
0,0.40625
1,0.15625
2,0.21875
3,0.125
4,0.375
5,0.53125
6,0.53125
7,0.625
8,0.53125
9,0.5
10,0.5
11,0.40625
12,0.3125
13,0.28125
14,0.125
15,0.0
16,0.21875
17,0.3125
18,0.4375
19,0.25
20,0.625
21,0.53125
22,0.71875
23,0.625
24,0.71875
25,0.8125
26,0.875
27,0.84375
28,0.78125
29,0.75
30,0.5625
31,0.6875
32,0.625
33,0.65625
34,0.65625
35,0.8125
36,0.84375
37,0.5
38,0.53125
39,0.625
40,0.40625
41,0.40625
42,0.34375
43,0.03125
44,0.09375
45,0.125
46,0.125
47,0.0625
48,0.09375
49,0.1875
50,0.03125
51,0.3125
52,0.0
53,0.0
54,0.0
55,0.03125
56,0.03125
57,0.15625
58,0.03125
59,0.0
60,0.125
61,0.3125
62,0.25
63,0.21875
64,0.3125
65,0.53125
66,0.71875
67,0.75
68,0.4375
69,0.4375
70,0.40625
71,0.375
72,0.40625
73,0.40625
74,0.53125
75,0.59375
76,0.625
77,0.78125
78,0.6875
79,0.59375
80,0.75
81,0.71875
82,0.6875
83,0.75
84,0.90625
85,0.84375
86,0.78125
87,0.84375
88,0.71875
89,0.84375
90,0.90625
91,0.9375
92,0.75
93,0.6875
94,0.78125
95,0.71875
96,0.78125
97,0.84375
98,0.75
99,0.625
100,0.6875
101,0.6875
102,0.65625
103,0.78125
104,0.71875
105,0.59375
106,0.8125
107,0.75
108,0.5625
109,0.125
110,0.34375
111,0.5625
112,0.6875
113,0.71875
114,0.71875
115,0.8125
116,0.59375
117,0.53125
118,0.78125
119,0.65625
120,0.46875
121,0.8125
122,0.9375
123,0.78125
124,0.875
125,0.65625
126,0.34375
127,0.21875
128,0.125
129,0.25
130,0.4375
131,0.375
132,0.15625
133,0.40625
134,0.375
135,0.4375
136,0.3125
137,0.125
138,0.0625
139,0.28125
140,0.40625
141,0.34375
142,0.28125
143,0.53125
144,0.65625
145,0.5
146,0.40625
147,0.40625
148,0.75
149,0.59375
150,0.40625
151,0.15625
152,0.0625
153,0.0625
154,0.3125
155,0.03125
156,0.09375
157,0.21875
158,0.40625
159,0.1875
160,0.25
161,0.1875
162,0.375
163,0.1875
164,0.125
165,0.0625
166,0.0
167,0.1875
168,0.375
169,0.5
170,0.3125
171,0.0625
172,0.09375
173,0.03125
174,0.1875
175,0.03125
176,0.03125
177,0.0625
178,0.0
179,0.0
180,0.03125
181,0.03125
182,0.21875
183,0.28125
184,0.34375
185,0.375
186,0.4375
187,0.53125
188,0.59375
189,0.75
190,0.6875
191,0.5625
192,0.625
193,0.625
194,0.53125
195,0.46875
196,0.625
197,0.71875
198,0.6875
199,0.71875
200,0.6875
201,0.6875
202,0.625
203,0.53125
204,0.9375
205,0.6875
206,0.65625
207,0.75
208,0.75
209,0.53125
210,0.25
211,0.40625
212,0.28125
213,0.375
214,0.375
215,0.5
216,0.34375
217,0.40625
218,0.28125
219,0.25
220,0.4375
221,0.71875
222,0.53125
223,0.34375
224,0.4375
225,0.53125
226,0.53125
227,0.34375
228,0.0
229,0.03125
230,0.40625
231,0.5625
232,0.5
233,0.625
234,0.5
235,0.25
236,0.0625
237,0.03125
238,0.0625
239,0.03125
240,0.28125
241,0.25
242,0.5
243,0.46875
244,0.40625
245,0.46875
246,0.46875
247,0.40625
248,0.75
249,0.78125
250,0.71875
251,0.8125
252,0.90625
253,0.78125
254,0.78125
255,0.78125
256,0.84375
257,0.75
258,0.75
259,0.6875
260,0.53125
261,0.46875
262,0.5
263,0.46875
264,0.71875
265,0.6875
266,0.59375
267,0.625
268,0.5625
269,0.5625
270,0.25
271,0.09375
272,0.125
273,0.34375
274,0.25
275,0.1875
276,0.0625
277,0.15625
278,0.21875
279,0.09375
280,0.0625
281,0.15625
282,0.125
283,0.125
284,0.15625
285,0.25
286,0.21875
287,0.375
288,0.375
289,0.625
290,0.65625
291,0.71875
292,0.65625
293,0.6875
294,0.78125
295,0.6875
296,0.53125
297,0.65625
298,0.84375
299,0.75
300,0.78125
301,0.84375
302,0.6875
303,0.65625
304,0.5625
305,0.71875
306,0.8125
307,0.6875
308,0.78125
309,0.9375
310,0.875
311,0.84375
312,0.8125
313,0.59375
314,0.40625
315,0.1875
316,0.15625
317,0.15625
318,0.03125
319,0.21875
320,0.03125
321,0.0625
322,0.25
323,0.3125
324,0.375
325,0.53125
326,0.28125
327,0.09375
328,0.0625
329,0.125
330,0.09375
331,0.1875
