,Absolute Magnetisations Per Spin
0,0.90625
1,0.90625
2,0.9375
3,0.9375
4,0.875
5,0.90625
6,0.96875
7,0.96875
8,0.8125
9,0.875
10,0.75
11,0.625
12,0.78125
13,0.78125
14,0.96875
15,0.96875
16,0.96875
17,1.0
18,0.9375
19,0.90625
20,0.9375
21,0.90625
22,0.96875
23,0.96875
24,0.96875
25,1.0
26,1.0
27,0.96875
28,0.96875
29,0.9375
30,0.9375
31,0.96875
32,0.84375
33,0.8125
34,0.875
35,0.875
36,0.9375
37,0.90625
38,0.9375
39,0.96875
40,0.90625
41,0.875
42,0.875
43,0.9375
44,1.0
45,1.0
46,1.0
47,0.9375
48,0.8125
49,0.78125
50,0.5625
51,0.65625
52,0.78125
53,0.875
54,0.90625
55,0.9375
56,0.90625
57,0.78125
58,0.71875
59,0.75
60,0.8125
61,0.84375
62,0.8125
63,0.90625
64,0.875
65,0.84375
66,0.875
67,0.90625
68,0.90625
69,0.90625
70,0.75
71,0.65625
72,0.84375
73,0.75
74,0.875
75,0.8125
76,0.71875
77,0.8125
78,0.84375
79,0.96875
80,0.96875
81,0.90625
82,0.90625
83,0.84375
84,0.84375
85,0.78125
86,0.75
87,0.78125
88,0.8125
89,0.75
90,0.71875
91,0.71875
92,0.8125
93,0.875
94,0.78125
95,0.84375
96,0.9375
97,0.96875
98,0.90625
99,0.78125
100,0.6875
101,0.78125
102,0.59375
103,0.6875
104,0.625
105,0.71875
106,0.71875
107,0.875
108,0.90625
109,0.9375
110,0.84375
111,0.875
112,0.90625
113,0.90625
114,0.90625
115,0.90625
116,0.9375
117,0.90625
118,0.625
119,0.6875
120,0.90625
121,0.90625
122,0.90625
123,0.875
124,0.96875
125,1.0
126,1.0
127,1.0
128,1.0
129,1.0
130,1.0
131,0.96875
132,0.90625
133,0.96875
134,0.96875
135,1.0
136,0.9375
137,0.90625
138,0.9375
139,0.96875
140,0.90625
141,0.84375
142,0.875
143,0.96875
144,0.875
145,0.96875
146,0.84375
147,0.8125
148,0.9375
149,0.875
150,0.90625
151,0.9375
152,0.9375
153,0.96875
154,0.78125
155,0.75
156,0.75
157,0.8125
158,0.75
159,0.6875
160,0.75
161,0.65625
162,0.71875
163,0.78125
164,0.75
165,0.71875
166,0.53125
167,0.65625
168,0.625
169,0.8125
170,0.84375
171,0.5625
172,0.59375
173,0.40625
174,0.375
175,0.03125
176,0.09375
177,0.125
178,0.09375
179,0.03125
180,0.1875
181,0.15625
182,0.03125
183,0.1875
