,Absolute Magnetisations Per Spin
0,0.78125
1,0.6875
2,0.78125
3,0.6875
4,0.59375
5,0.84375
6,0.8125
7,0.75
8,0.6875
9,0.6875
10,0.65625
11,0.78125
12,0.78125
13,0.8125
14,0.78125
15,0.875
16,0.96875
17,0.9375
18,0.9375
19,0.90625
20,0.84375
21,0.65625
22,0.78125
23,0.9375
24,1.0
25,0.96875
26,0.96875
27,0.90625
28,0.8125
29,0.84375
30,0.84375
31,0.53125
32,0.84375
33,0.8125
34,0.71875
35,0.71875
36,0.84375
37,0.8125
38,0.78125
39,0.875
40,0.96875
41,0.9375
42,0.78125
43,0.78125
44,0.5
45,0.78125
46,0.90625
47,0.96875
48,0.90625
49,0.78125
50,0.90625
51,0.84375
52,0.96875
53,0.875
54,1.0
55,1.0
56,0.875
57,0.96875
58,0.96875
59,0.96875
60,1.0
61,1.0
62,1.0
63,0.96875
64,0.9375
65,1.0
66,1.0
67,0.96875
68,0.90625
69,0.90625
70,0.8125
71,0.8125
72,0.84375
73,0.875
74,0.84375
75,0.84375
76,0.9375
77,1.0
78,1.0
79,1.0
80,0.9375
81,0.84375
82,0.78125
83,0.71875
84,0.90625
85,0.9375
86,0.90625
87,0.9375
88,0.90625
89,1.0
90,0.96875
91,0.9375
92,0.9375
93,0.96875
94,1.0
95,1.0
96,0.96875
97,0.96875
98,0.8125
99,0.90625
100,0.9375
101,0.875
102,0.90625
103,0.875
104,0.84375
105,0.78125
106,0.9375
107,1.0
108,0.90625
109,0.875
110,1.0
111,0.9375
112,0.90625
113,0.90625
114,0.90625
115,0.96875
116,0.9375
117,0.71875
118,0.625
119,0.75
120,0.71875
121,0.6875
122,0.46875
123,0.46875
124,0.4375
125,0.28125
126,0.25
127,0.125
128,0.15625
129,0.5625
130,0.75
131,0.84375
132,0.78125
133,0.75
134,0.78125
135,0.8125
136,0.875
137,0.84375
138,0.96875
139,0.84375
140,0.84375
141,0.96875
142,0.96875
143,0.96875
144,0.96875
145,0.9375
146,0.96875
147,0.9375
148,0.875
149,0.625
150,0.75
151,0.875
152,1.0
153,0.9375
154,0.84375
155,0.90625
156,0.84375
157,0.84375
158,0.78125
159,0.8125
160,0.84375
161,0.8125
162,0.71875
163,0.71875
164,0.78125
165,0.90625
166,0.90625
167,0.96875
168,1.0
169,0.96875
170,0.96875
171,1.0
172,1.0
173,1.0
174,0.875
175,0.9375
176,0.9375
177,0.96875
178,0.875
179,0.9375
180,1.0
181,0.875
182,0.8125
183,0.875
184,1.0
185,0.84375
186,0.90625
187,0.96875
188,0.84375
189,0.84375
190,0.90625
191,0.9375
192,1.0
193,1.0
194,0.9375
195,0.96875
196,0.9375
197,0.9375
198,0.75
199,0.84375
200,0.78125
201,0.8125
202,0.59375
203,0.625
204,0.4375
205,0.40625
206,0.25
207,0.46875
208,0.34375
209,0.5625
210,0.4375
211,0.34375
212,0.09375
213,0.21875
214,0.0
215,0.03125
216,0.03125
217,0.3125
218,0.3125
219,0.375
220,0.65625
221,0.65625
222,0.6875
223,0.5625
224,0.46875
225,0.5625
226,0.6875
227,0.84375
228,0.90625
229,0.90625
230,0.84375
231,0.8125
232,0.78125
233,0.90625
234,0.90625
235,1.0
236,0.96875
237,1.0
238,0.875
239,0.9375
240,0.84375
241,0.78125
242,0.78125
243,0.84375
244,0.875
245,0.90625
246,0.96875
247,0.875
248,0.75
249,0.90625
250,0.8125
251,0.9375
252,0.8125
253,0.875
254,0.875
255,0.96875
256,0.875
257,0.78125
258,0.9375
259,0.90625
260,0.96875
261,0.96875
262,0.875
263,0.75
264,0.75
265,0.90625
266,0.8125
267,0.78125
268,0.71875
269,0.875
270,0.8125
271,0.71875
272,0.59375
273,0.84375
274,0.8125
275,0.6875
276,0.90625
277,0.8125
278,0.84375
279,0.8125
280,0.8125
281,0.78125
282,0.65625
283,0.71875
284,0.65625
285,0.625
286,0.65625
287,0.65625
288,0.625
289,0.75
290,0.875
291,0.84375
292,0.84375
293,0.78125
294,0.84375
295,0.875
296,0.84375
297,0.84375
298,0.84375
299,0.96875
300,0.96875
301,0.9375
302,0.96875
303,0.96875
304,0.96875
305,0.9375
306,0.9375
307,0.875
308,0.9375
309,0.875
310,0.6875
311,0.875
312,0.90625
313,0.9375
314,1.0
315,0.9375
316,0.84375
317,0.8125
318,0.75
319,0.78125
320,0.84375
321,0.8125
322,0.875
323,0.8125
324,0.875
325,0.90625
326,0.84375
327,0.90625
328,0.84375
329,0.78125
330,0.8125
331,0.90625
332,0.875
333,0.9375
334,0.8125
335,0.9375
336,0.84375
337,1.0
338,0.9375
339,0.9375
340,0.875
341,0.96875
342,0.9375
343,1.0
344,1.0
345,1.0
346,0.9375
347,0.90625
348,0.875
349,0.90625
350,0.90625
351,0.96875
352,0.9375
353,0.84375
354,0.78125
355,0.84375
356,0.9375
357,0.9375
358,0.96875
359,0.9375
360,0.8125
361,0.90625
362,0.90625
363,0.96875
364,0.90625
365,0.9375
366,0.90625
367,0.9375
368,0.875
369,0.8125
370,0.90625
371,0.90625
372,0.96875
373,0.9375
374,0.96875
375,0.9375
376,0.9375
377,0.875
378,0.84375
379,0.9375
380,1.0
381,0.9375
382,0.9375
383,0.96875
384,0.90625
385,0.875
386,0.78125
387,0.53125
388,0.46875
389,0.5
390,0.625
391,0.71875
392,0.8125
393,0.78125
394,0.90625
395,0.9375
396,0.875
397,0.84375
398,0.84375
399,0.71875
400,0.5625
401,0.46875
402,0.65625
403,0.75
404,0.90625
405,0.90625
406,0.96875
407,0.96875
408,0.9375
409,0.84375
410,0.71875
411,0.71875
412,0.78125
413,0.78125
414,0.78125
415,0.78125
416,0.5625
417,0.625
418,0.59375
419,0.6875
420,0.59375
421,0.5
422,0.71875
423,0.625
424,0.75
425,0.8125
426,0.84375
427,0.84375
428,0.8125
429,0.8125
430,0.96875
431,0.9375
432,0.96875
433,0.96875
434,1.0
435,0.96875
436,0.875
437,0.8125
438,0.75
439,0.75
440,0.5625
441,0.65625
442,0.59375
443,0.5
444,0.625
445,0.84375
446,0.84375
447,0.84375
448,0.9375
449,0.84375
450,0.9375
451,0.875
452,0.84375
453,0.71875
454,0.71875
455,0.75
456,0.84375
457,0.75
458,0.8125
459,1.0
460,0.96875
461,1.0
462,0.9375
463,0.9375
464,0.9375
465,0.875
466,0.78125
467,0.8125
468,0.875
469,0.96875
470,0.96875
471,1.0
472,0.90625
473,0.9375
474,1.0
475,1.0
476,0.90625
477,0.875
478,0.875
479,1.0
480,1.0
481,0.90625
482,0.8125
483,0.84375
484,0.84375
485,0.6875
486,0.71875
487,0.90625
488,0.90625
489,0.9375
490,0.84375
491,0.75
492,0.8125
493,0.65625
494,0.5625
495,0.59375
496,0.78125
497,0.90625
498,0.84375
499,0.78125
500,0.625
501,0.625
502,0.6875
503,0.625
504,0.625
505,0.75
506,0.8125
507,0.65625
508,0.59375
509,0.59375
510,0.53125
511,0.34375
512,0.375
513,0.125
514,0.03125
515,0.0625
516,0.09375
517,0.25
518,0.15625
519,0.0625
520,0.09375
521,0.03125
522,0.25
523,0.28125
524,0.3125
525,0.40625
526,0.5625
527,0.59375
528,0.46875
529,0.375
530,0.34375
531,0.40625
532,0.4375
533,0.59375
534,0.75
535,0.65625
536,0.78125
537,0.75
538,0.8125
539,0.625
540,0.78125
541,0.78125
542,0.75
543,0.875
544,0.71875
545,0.6875
546,0.65625
547,0.78125
548,0.9375
549,0.90625
550,0.96875
551,0.90625
552,0.9375
553,1.0
554,0.96875
555,0.9375
556,0.9375
557,0.875
558,1.0
559,0.96875
560,1.0
561,0.90625
562,1.0
563,0.875
564,0.90625
565,0.9375
566,0.9375
567,1.0
568,0.9375
569,0.96875
570,0.96875
571,0.90625
572,0.84375
573,0.90625
574,0.875
575,0.6875
576,0.59375
577,0.78125
578,0.71875
579,0.78125
580,0.46875
581,0.59375
582,0.6875
583,0.71875
584,0.9375
585,0.875
586,0.8125
587,0.8125
588,0.875
589,1.0
590,1.0
591,0.96875
592,0.84375
593,0.8125
594,0.84375
595,0.59375
596,0.59375
597,0.53125
598,0.375
599,0.59375
600,0.78125
601,0.90625
602,0.9375
603,0.9375
604,0.875
605,0.96875
606,0.96875
607,1.0
608,0.875
609,0.6875
610,0.65625
611,0.75
612,0.875
613,0.875
614,0.84375
615,0.84375
616,0.75
617,0.65625
618,0.75
619,0.75
620,0.84375
621,0.90625
622,0.90625
623,0.96875
624,0.875
625,0.78125
626,0.71875
627,0.375
628,0.1875
629,0.40625
630,0.40625
631,0.65625
632,0.75
633,0.84375
634,0.625
635,0.625
636,0.5625
637,0.6875
638,0.875
639,0.90625
640,0.875
641,0.8125
642,0.5
643,0.5625
644,0.75
645,0.90625
646,0.71875
647,0.96875
648,0.9375
649,0.78125
650,0.875
651,0.90625
652,0.9375
653,1.0
654,1.0
655,1.0
656,1.0
657,0.96875
658,0.90625
659,0.75
660,0.8125
661,0.8125
662,0.90625
663,0.90625
664,0.84375
665,0.84375
666,0.96875
667,0.90625
668,0.90625
669,0.875
670,0.84375
671,0.8125
672,0.71875
673,0.78125
674,0.78125
675,0.78125
676,0.6875
677,0.8125
678,0.78125
679,0.625
680,0.6875
681,0.5625
682,0.6875
683,0.6875
684,0.6875
685,0.625
686,0.78125
687,0.90625
688,0.9375
689,0.96875
690,0.96875
691,0.96875
692,0.875
693,0.875
694,0.75
695,0.8125
696,0.75
697,0.90625
698,0.84375
699,0.90625
700,0.84375
701,0.875
702,0.90625
703,0.84375
704,0.75
705,0.96875
706,0.875
707,0.96875
708,0.84375
709,0.8125
710,0.75
711,0.78125
712,0.6875
713,0.625
714,0.625
715,0.625
716,0.65625
717,0.8125
718,0.90625
719,0.8125
720,0.84375
721,0.96875
722,1.0
723,0.9375
724,0.78125
725,0.5625
726,0.65625
727,0.625
728,0.8125
729,0.875
730,0.90625
731,0.96875
732,0.875
733,0.90625
734,0.84375
735,0.875
736,0.875
737,0.90625
738,0.9375
739,0.9375
740,0.96875
741,1.0
742,0.96875
743,0.875
744,0.90625
745,0.4375
746,0.25
747,0.03125
748,0.21875
749,0.21875
750,0.15625
751,0.125
752,0.09375
753,0.1875
754,0.09375
755,0.1875
756,0.0625
757,0.03125
758,0.25
759,0.0625
760,0.03125
761,0.375
762,0.28125
763,0.375
764,0.40625
765,0.4375
766,0.5
767,0.5625
768,0.65625
769,0.78125
770,0.8125
771,0.9375
772,0.96875
773,0.90625
774,0.84375
775,0.75
776,0.65625
777,0.71875
778,0.875
779,0.875
780,0.84375
781,0.90625
782,0.90625
783,0.9375
784,0.90625
785,0.9375
786,1.0
787,1.0
788,1.0
789,0.96875
790,0.96875
791,0.96875
792,1.0
793,1.0
794,0.96875
795,0.9375
796,0.84375
797,0.875
798,0.71875
799,0.65625
800,0.78125
801,0.9375
802,0.9375
803,0.5625
804,0.78125
805,0.84375
806,0.84375
807,0.78125
808,0.75
809,0.90625
810,0.9375
811,0.9375
812,0.96875
813,0.96875
814,0.9375
815,0.84375
816,0.8125
817,0.625
818,0.65625
819,0.625
820,0.53125
821,0.8125
822,0.875
823,0.90625
824,0.875
825,0.90625
826,0.96875
827,0.9375
828,0.9375
829,0.9375
830,0.9375
831,0.9375
832,0.90625
833,0.8125
834,0.78125
835,0.90625
836,0.875
837,0.8125
838,0.9375
839,0.84375
840,0.875
841,0.71875
842,0.71875
843,0.625
844,0.5
845,0.53125
846,0.3125
847,0.5
848,0.71875
849,0.625
850,0.65625
851,0.59375
852,0.5625
853,0.6875
854,0.8125
855,0.875
856,0.9375
857,0.96875
858,1.0
859,1.0
860,0.96875
861,0.9375
862,0.96875
863,1.0
864,0.90625
