,Absolute Magnetisations Per Spin
0,0.6875
1,0.53125
2,0.53125
3,0.46875
4,0.28125
5,0.09375
6,0.09375
7,0.28125
8,0.25
9,0.375
10,0.34375
11,0.25
12,0.34375
13,0.3125
14,0.46875
15,0.46875
16,0.4375
17,0.6875
18,0.5
19,0.53125
20,0.59375
21,0.59375
22,0.53125
23,0.6875
24,0.71875
25,0.8125
26,0.625
27,0.5625
28,0.6875
29,0.5625
30,0.75
31,0.78125
32,0.875
33,0.78125
34,0.8125
35,0.71875
36,0.375
37,0.0
38,0.0
39,0.1875
40,0.28125
41,0.15625
42,0.09375
43,0.15625
44,0.3125
45,0.25
46,0.09375
47,0.15625
48,0.25
49,0.21875
50,0.28125
51,0.03125
52,0.3125
53,0.125
54,0.0625
55,0.21875
56,0.5625
57,0.21875
58,0.0
59,0.0625
60,0.03125
61,0.15625
62,0.03125
63,0.125
64,0.15625
65,0.0
66,0.3125
67,0.09375
68,0.03125
69,0.15625
70,0.09375
71,0.125
72,0.125
73,0.0
74,0.03125
75,0.125
76,0.09375
77,0.1875
78,0.34375
79,0.21875
80,0.0625
81,0.28125
82,0.21875
83,0.1875
84,0.625
85,0.65625
86,0.4375
87,0.21875
88,0.125
89,0.0625
90,0.25
91,0.15625
92,0.09375
93,0.15625
94,0.375
95,0.3125
96,0.53125
97,0.53125
98,0.5
99,0.40625
100,0.5
101,0.5
102,0.5625
103,0.71875
104,0.8125
105,0.90625
106,0.90625
107,0.71875
108,0.75
109,0.59375
110,0.40625
111,0.21875
112,0.40625
113,0.75
114,0.65625
115,0.65625
116,0.65625
117,0.59375
118,0.46875
119,0.21875
120,0.3125
121,0.3125
122,0.3125
123,0.375
124,0.4375
125,0.5
126,0.59375
127,0.53125
128,0.5
129,0.4375
130,0.53125
131,0.59375
132,0.78125
133,0.8125
134,0.625
135,0.625
136,0.59375
137,0.34375
138,0.40625
139,0.4375
140,0.875
141,0.8125
142,0.875
143,0.78125
144,0.65625
145,0.34375
146,0.46875
147,0.71875
148,0.71875
149,0.625
150,0.53125
151,0.65625
152,0.40625
153,0.25
154,0.15625
155,0.09375
156,0.09375
157,0.15625
158,0.03125
159,0.0
160,0.125
161,0.3125
162,0.46875
163,0.625
164,0.71875
165,0.59375
166,0.4375
167,0.625
168,0.6875
169,0.71875
170,0.6875
171,0.75
172,0.75
173,0.71875
174,0.75
175,0.59375
176,0.53125
177,0.3125
178,0.1875
179,0.09375
180,0.125
181,0.1875
182,0.0625
183,0.28125
184,0.25
185,0.28125
186,0.3125
187,0.1875
188,0.03125
189,0.125
190,0.0625
191,0.09375
192,0.09375
193,0.0
194,0.125
195,0.21875
196,0.40625
197,0.3125
198,0.40625
199,0.21875
200,0.28125
201,0.3125
202,0.25
203,0.28125
204,0.46875
205,0.40625
206,0.09375
207,0.09375
208,0.0
209,0.03125
210,0.03125
211,0.21875
212,0.6875
213,0.4375
214,0.21875
215,0.1875
216,0.15625
217,0.21875
218,0.3125
219,0.09375
220,0.15625
221,0.28125
222,0.09375
223,0.125
224,0.4375
225,0.3125
226,0.3125
227,0.0625
228,0.28125
229,0.5
230,0.53125
231,0.5625
232,0.4375
233,0.59375
234,0.8125
235,0.8125
236,0.6875
237,0.75
238,0.625
239,0.59375
240,0.75
241,0.625
242,0.5625
243,0.46875
244,0.46875
245,0.59375
246,0.3125
247,0.0625
248,0.0625
249,0.125
250,0.28125
251,0.375
252,0.5
253,0.59375
254,0.53125
255,0.5
256,0.6875
257,0.5625
258,0.40625
259,0.59375
260,0.6875
261,0.59375
262,0.59375
263,0.65625
264,0.65625
265,0.53125
266,0.4375
267,0.46875
268,0.625
269,0.8125
270,0.8125
271,0.59375
272,0.5625
273,0.625
274,0.5625
275,0.5
276,0.53125
277,0.5
278,0.71875
279,0.53125
280,0.5
281,0.40625
282,0.5625
283,0.625
284,0.53125
285,0.5
286,0.65625
287,0.53125
288,0.59375
289,0.59375
290,0.59375
291,0.5
292,0.59375
293,0.5
294,0.6875
295,0.34375
296,0.4375
297,0.34375
298,0.1875
299,0.21875
300,0.125
301,0.03125
302,0.25
303,0.21875
304,0.25
