,Absolute Magnetisations Per Spin
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,0.9375
6,1.0
7,1.0
8,1.0
9,1.0
10,0.9375
11,0.96875
12,1.0
13,1.0
14,0.96875
15,0.96875
16,1.0
17,1.0
18,1.0
19,0.96875
20,0.96875
21,1.0
22,0.9375
23,0.9375
24,0.9375
25,0.90625
26,1.0
27,1.0
28,1.0
29,1.0
30,0.96875
31,0.96875
32,0.9375
33,0.9375
34,1.0
35,1.0
36,1.0
37,0.96875
38,0.96875
39,0.9375
40,0.96875
41,0.9375
42,0.96875
43,0.96875
44,1.0
45,0.96875
46,1.0
47,1.0
48,1.0
49,0.9375
50,0.9375
51,0.9375
52,0.9375
53,0.9375
54,0.90625
55,0.96875
56,1.0
57,1.0
58,1.0
59,1.0
60,0.90625
61,0.875
62,0.96875
63,1.0
64,1.0
65,0.96875
66,0.9375
67,0.96875
68,1.0
69,0.90625
70,0.90625
71,0.96875
72,0.84375
73,1.0
74,1.0
75,0.96875
76,0.9375
77,0.90625
78,0.96875
79,0.9375
80,0.90625
81,0.96875
82,0.96875
83,1.0
84,0.96875
85,0.96875
86,0.90625
87,0.96875
88,1.0
89,1.0
90,0.9375
91,0.9375
92,0.90625
93,0.9375
94,1.0
95,1.0
96,0.96875
97,1.0
98,0.9375
99,0.96875
100,0.96875
101,0.9375
102,0.96875
103,1.0
104,1.0
105,1.0
106,0.90625
107,0.96875
108,0.96875
109,0.9375
110,0.90625
111,0.96875
112,1.0
113,0.9375
114,0.96875
115,0.875
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,0.96875
125,1.0
126,1.0
127,1.0
128,0.96875
129,1.0
130,0.96875
131,0.96875
132,0.96875
133,1.0
134,1.0
135,0.96875
136,1.0
137,1.0
138,1.0
139,0.96875
140,0.90625
141,0.90625
142,0.84375
143,0.78125
144,0.84375
145,0.90625
146,0.9375
147,0.96875
148,1.0
149,1.0
150,1.0
151,0.9375
152,1.0
153,0.96875
154,1.0
155,0.96875
156,1.0
157,0.96875
158,0.9375
159,1.0
160,0.9375
161,0.96875
162,0.96875
163,1.0
164,0.96875
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.96875
172,0.9375
173,0.9375
174,0.84375
175,0.84375
176,0.84375
177,0.875
178,0.9375
179,0.9375
180,1.0
181,0.96875
182,0.96875
183,0.96875
184,1.0
185,0.90625
186,0.96875
187,0.96875
188,0.9375
