,Absolute Magnetisations Per Spin
0,0.9375
1,0.875
2,0.875
3,0.6875
4,0.8125
5,0.75
6,0.8125
7,0.84375
8,0.75
9,0.78125
10,0.875
11,0.90625
12,0.90625
13,0.6875
14,0.40625
15,0.53125
16,0.46875
17,0.46875
18,0.4375
19,0.46875
20,0.28125
21,0.25
22,0.09375
23,0.28125
24,0.28125
25,0.34375
26,0.3125
27,0.21875
28,0.09375
29,0.1875
30,0.03125
31,0.125
32,0.15625
33,0.1875
34,0.375
35,0.25
36,0.09375
37,0.25
38,0.09375
39,0.1875
40,0.15625
41,0.09375
42,0.09375
43,0.15625
44,0.15625
45,0.34375
46,0.25
47,0.15625
48,0.1875
49,0.15625
50,0.125
51,0.1875
52,0.5
53,0.5
54,0.46875
55,0.625
56,0.84375
57,0.84375
58,0.84375
59,0.71875
60,0.90625
61,0.75
62,0.75
63,0.78125
64,0.875
65,0.75
66,0.78125
67,0.5625
68,0.5
69,0.21875
70,0.28125
71,0.34375
72,0.5625
73,0.5625
74,0.71875
75,0.90625
76,0.8125
77,0.875
78,0.8125
79,0.875
80,0.6875
81,0.625
82,0.71875
83,0.84375
84,0.90625
85,0.84375
86,0.78125
87,0.71875
88,0.71875
89,0.8125
90,0.71875
91,0.4375
92,0.28125
93,0.6875
94,0.78125
95,0.90625
96,0.9375
97,0.96875
98,0.90625
99,0.8125
100,0.90625
101,0.96875
102,0.8125
103,0.8125
104,0.625
105,0.71875
106,0.625
107,0.5
108,0.59375
109,0.4375
110,0.3125
111,0.40625
112,0.53125
113,0.53125
114,0.25
115,0.40625
116,0.5625
117,0.5625
118,0.53125
119,0.71875
120,0.6875
121,0.71875
122,0.65625
123,0.625
124,0.625
125,0.53125
126,0.5
127,0.71875
128,0.625
129,0.65625
130,0.65625
131,0.625
132,0.5
133,0.5625
134,0.71875
135,0.65625
136,0.625
137,0.6875
138,0.8125
139,0.6875
140,0.71875
141,0.5625
142,0.53125
143,0.46875
144,0.4375
145,0.59375
146,0.65625
147,0.5
148,0.46875
149,0.40625
150,0.40625
151,0.28125
152,0.0625
153,0.1875
154,0.09375
155,0.1875
156,0.125
157,0.03125
158,0.03125
159,0.4375
160,0.6875
161,0.90625
162,0.78125
163,0.65625
164,0.59375
165,0.625
166,0.5625
167,0.53125
168,0.71875
169,0.8125
170,0.84375
171,0.84375
172,0.75
173,0.875
174,0.625
175,0.34375
176,0.28125
177,0.28125
178,0.46875
179,0.375
180,0.5
181,0.375
182,0.125
