,Absolute Magnetisations Per Spin
0,0.59375
1,0.5625
2,0.40625
3,0.21875
4,0.1875
5,0.0
6,0.0625
7,0.25
8,0.34375
9,0.1875
10,0.03125
11,0.03125
12,0.0625
13,0.375
14,0.25
15,0.34375
16,0.3125
17,0.21875
18,0.1875
19,0.1875
20,0.21875
21,0.1875
22,0.25
23,0.34375
24,0.21875
25,0.09375
26,0.21875
27,0.34375
28,0.5625
29,0.6875
30,0.78125
31,0.6875
32,0.6875
33,0.5625
34,0.59375
35,0.59375
36,0.40625
37,0.5
38,0.40625
39,0.40625
40,0.40625
41,0.53125
42,0.5625
43,0.40625
44,0.71875
45,0.6875
46,0.5625
47,0.53125
48,0.59375
49,0.4375
50,0.625
51,0.5625
52,0.59375
53,0.5
54,0.40625
55,0.28125
56,0.09375
57,0.0625
58,0.21875
59,0.3125
60,0.09375
61,0.0625
62,0.09375
63,0.0
64,0.125
65,0.1875
66,0.0625
67,0.0
68,0.09375
69,0.03125
70,0.15625
71,0.46875
72,0.625
73,0.625
74,0.40625
75,0.375
76,0.375
77,0.375
78,0.3125
79,0.375
80,0.53125
81,0.3125
82,0.28125
83,0.4375
84,0.4375
85,0.53125
86,0.4375
87,0.53125
88,0.375
89,0.15625
90,0.03125
91,0.0
92,0.28125
93,0.1875
94,0.09375
95,0.03125
96,0.09375
97,0.15625
98,0.40625
99,0.46875
100,0.46875
101,0.5625
102,0.625
103,0.65625
104,0.5625
105,0.40625
106,0.40625
107,0.375
108,0.40625
109,0.75
110,0.5625
111,0.71875
112,0.78125
113,0.71875
114,0.6875
115,0.59375
116,0.5625
117,0.46875
118,0.46875
119,0.5
120,0.46875
121,0.8125
122,0.71875
123,0.6875
124,0.625
125,0.78125
126,0.78125
127,0.75
128,0.8125
129,0.75
130,0.8125
131,0.78125
132,0.71875
133,0.375
134,0.3125
135,0.09375
136,0.03125
137,0.0625
138,0.0
139,0.03125
140,0.15625
141,0.0625
142,0.28125
143,0.40625
144,0.4375
145,0.25
146,0.1875
147,0.21875
148,0.34375
149,0.5
150,0.625
151,0.34375
152,0.1875
153,0.25
154,0.125
155,0.25
156,0.125
157,0.15625
158,0.125
159,0.125
160,0.4375
161,0.40625
162,0.21875
163,0.25
164,0.15625
165,0.15625
166,0.03125
167,0.03125
168,0.0
169,0.03125
170,0.0625
171,0.1875
172,0.09375
173,0.09375
174,0.3125
175,0.03125
176,0.09375
177,0.0625
178,0.125
179,0.4375
180,0.625
181,0.46875
182,0.375
183,0.3125
184,0.5625
185,0.625
186,0.53125
187,0.75
188,0.75
189,0.65625
190,0.6875
191,0.53125
192,0.4375
193,0.3125
194,0.15625
195,0.34375
196,0.5
197,0.625
198,0.59375
199,0.71875
200,0.5625
201,0.4375
202,0.5625
203,0.625
204,0.53125
205,0.5625
206,0.65625
207,0.375
208,0.625
209,0.6875
210,0.6875
211,0.5625
212,0.28125
213,0.3125
214,0.125
215,0.0625
216,0.03125
217,0.0625
218,0.0625
219,0.125
220,0.15625
221,0.21875
222,0.09375
223,0.0
224,0.28125
225,0.125
226,0.125
227,0.03125
228,0.09375
229,0.125
230,0.28125
231,0.3125
232,0.4375
233,0.6875
234,0.71875
235,0.78125
236,0.90625
237,0.875
238,0.5625
239,0.4375
240,0.46875
241,0.28125
242,0.40625
243,0.5
244,0.15625
245,0.09375
246,0.125
247,0.28125
248,0.28125
249,0.21875
250,0.46875
251,0.5
252,0.40625
253,0.3125
254,0.28125
255,0.09375
256,0.0625
257,0.15625
258,0.21875
259,0.1875
260,0.28125
261,0.0625
262,0.25
263,0.09375
264,0.40625
265,0.3125
266,0.0625
267,0.15625
268,0.0
269,0.0625
270,0.25
271,0.4375
272,0.21875
273,0.09375
274,0.25
275,0.21875
276,0.34375
277,0.0625
278,0.125
279,0.15625
280,0.0625
281,0.21875
282,0.3125
283,0.3125
284,0.40625
285,0.46875
286,0.28125
287,0.09375
288,0.0
289,0.0625
290,0.09375
291,0.125
292,0.0
293,0.3125
294,0.09375
295,0.125
296,0.0625
297,0.0625
298,0.15625
299,0.375
300,0.5625
301,0.5625
302,0.5
303,0.3125
304,0.09375
305,0.375
306,0.5625
307,0.5625
308,0.5625
309,0.53125
310,0.3125
311,0.3125
312,0.0625
313,0.0
314,0.25
315,0.15625
316,0.40625
317,0.6875
318,0.71875
319,0.5625
320,0.5625
321,0.53125
322,0.5
323,0.53125
324,0.375
325,0.53125
326,0.46875
327,0.09375
328,0.34375
329,0.125
330,0.15625
331,0.15625
332,0.21875
333,0.4375
334,0.625
335,0.6875
336,0.53125
337,0.59375
338,0.65625
339,0.46875
340,0.28125
341,0.0625
342,0.1875
343,0.09375
344,0.09375
345,0.15625
346,0.0625
347,0.125
348,0.34375
349,0.40625
350,0.4375
351,0.25
352,0.09375
353,0.0
354,0.1875
355,0.0
356,0.125
357,0.125
358,0.0625
359,0.25
360,0.0625
361,0.1875
362,0.1875
363,0.0
364,0.21875
365,0.25
366,0.25
367,0.21875
368,0.1875
369,0.25
370,0.15625
371,0.28125
372,0.40625
373,0.5625
374,0.53125
375,0.46875
376,0.3125
377,0.25
378,0.03125
379,0.0
380,0.15625
381,0.5
382,0.375
383,0.28125
384,0.3125
385,0.40625
386,0.5
387,0.375
388,0.21875
389,0.40625
390,0.375
391,0.34375
392,0.46875
393,0.5
394,0.4375
395,0.625
396,0.5
397,0.59375
398,0.34375
399,0.09375
400,0.25
401,0.25
402,0.0
403,0.0625
404,0.03125
405,0.0625
406,0.09375
407,0.40625
408,0.25
409,0.4375
410,0.65625
411,0.5
412,0.46875
413,0.75
414,0.34375
415,0.53125
416,0.4375
417,0.375
418,0.21875
419,0.1875
420,0.1875
421,0.28125
422,0.21875
423,0.15625
424,0.0625
425,0.25
426,0.375
427,0.625
428,0.40625
429,0.65625
430,0.6875
431,0.78125
432,0.875
433,0.84375
434,0.5
435,0.46875
436,0.25
437,0.34375
438,0.40625
439,0.28125
440,0.25
441,0.5
442,0.5625
443,0.5
444,0.4375
445,0.53125
446,0.46875
447,0.5
448,0.375
449,0.09375
450,0.0
451,0.0625
452,0.09375
453,0.0
454,0.3125
455,0.15625
456,0.03125
457,0.03125
458,0.03125
459,0.09375
460,0.21875
461,0.6875
462,0.53125
463,0.75
464,0.5625
465,0.59375
466,0.4375
467,0.125
468,0.09375
469,0.09375
470,0.03125
471,0.25
472,0.40625
473,0.4375
474,0.25
475,0.3125
476,0.25
477,0.4375
478,0.75
479,0.53125
480,0.53125
481,0.625
482,0.65625
483,0.53125
484,0.375
485,0.5625
486,0.8125
487,0.59375
488,0.71875
489,0.75
490,0.71875
491,0.5625
492,0.65625
493,0.65625
494,0.53125
495,0.625
496,0.34375
497,0.625
498,0.625
499,0.625
500,0.40625
501,0.3125
502,0.3125
503,0.21875
504,0.1875
505,0.4375
506,0.65625
507,0.53125
508,0.46875
509,0.5
510,0.46875
511,0.5
512,0.59375
513,0.5625
514,0.4375
515,0.3125
516,0.40625
517,0.125
518,0.21875
519,0.21875
520,0.0625
521,0.09375
522,0.03125
523,0.0
524,0.34375
525,0.40625
526,0.03125
527,0.0
528,0.15625
529,0.03125
530,0.3125
531,0.3125
532,0.25
533,0.03125
534,0.09375
535,0.0
536,0.25
537,0.34375
538,0.375
539,0.3125
540,0.21875
541,0.0625
542,0.03125
543,0.1875
544,0.125
545,0.03125
546,0.03125
547,0.1875
548,0.15625
549,0.21875
550,0.3125
551,0.5
552,0.46875
553,0.28125
554,0.4375
555,0.46875
556,0.25
557,0.125
558,0.09375
559,0.03125
560,0.0
561,0.0625
562,0.1875
563,0.3125
564,0.15625
565,0.125
566,0.1875
567,0.28125
568,0.28125
569,0.0
570,0.03125
571,0.15625
572,0.03125
573,0.09375
574,0.25
575,0.03125
576,0.03125
577,0.15625
578,0.15625
579,0.03125
580,0.3125
581,0.125
582,0.0
583,0.0625
584,0.03125
585,0.1875
586,0.375
587,0.6875
588,0.8125
589,0.9375
590,0.8125
591,0.71875
592,0.75
593,0.59375
594,0.59375
595,0.59375
596,0.6875
597,0.65625
598,0.59375
599,0.65625
600,0.65625
601,0.71875
602,0.65625
603,0.5625
604,0.59375
605,0.25
606,0.125
607,0.1875
608,0.09375
609,0.0
610,0.25
611,0.3125
612,0.3125
613,0.40625
614,0.5
615,0.5
616,0.78125
617,0.875
618,0.625
619,0.3125
620,0.40625
621,0.53125
622,0.75
623,0.9375
624,0.8125
625,0.84375
626,0.78125
627,0.5625
628,0.6875
629,0.65625
630,0.625
631,0.46875
632,0.46875
633,0.6875
634,0.8125
635,0.75
636,0.78125
637,0.78125
638,0.71875
639,0.46875
640,0.8125
641,0.8125
642,0.75
643,0.5625
644,0.28125
645,0.0625
646,0.03125
647,0.4375
648,0.59375
649,0.53125
650,0.6875
651,0.71875
652,0.875
653,0.90625
654,0.78125
655,0.65625
656,0.59375
657,0.75
658,0.65625
659,0.59375
660,0.375
661,0.34375
662,0.59375
663,0.75
664,0.8125
665,0.65625
666,0.75
667,0.34375
668,0.375
669,0.34375
670,0.34375
671,0.375
672,0.34375
673,0.25
674,0.25
675,0.25
676,0.125
677,0.125
678,0.15625
679,0.28125
680,0.34375
681,0.28125
682,0.3125
683,0.25
684,0.28125
685,0.125
686,0.40625
687,0.59375
688,0.5
689,0.65625
690,0.28125
691,0.21875
692,0.53125
693,0.625
694,0.53125
695,0.1875
696,0.15625
697,0.0625
698,0.15625
699,0.15625
700,0.25
701,0.3125
702,0.28125
703,0.4375
704,0.59375
705,0.4375
706,0.59375
707,0.6875
708,0.6875
709,0.875
710,0.71875
711,0.625
712,0.6875
713,0.71875
714,0.9375
715,0.96875
716,0.875
717,0.8125
718,0.875
719,0.71875
720,0.71875
721,0.71875
722,0.5
723,0.21875
724,0.09375
725,0.125
726,0.0625
727,0.0
728,0.0625
729,0.0625
730,0.21875
731,0.15625
732,0.09375
733,0.46875
734,0.28125
735,0.28125
736,0.375
737,0.5
738,0.53125
739,0.625
740,0.65625
741,0.78125
742,0.71875
743,0.6875
744,0.5625
745,0.46875
746,0.625
747,0.78125
748,0.53125
749,0.5625
750,0.75
751,0.75
752,0.78125
753,0.84375
754,0.75
755,0.6875
756,0.59375
757,0.375
758,0.40625
759,0.21875
760,0.3125
761,0.3125
762,0.28125
763,0.1875
764,0.03125
765,0.03125
766,0.15625
767,0.34375
768,0.21875
769,0.1875
770,0.03125
771,0.125
772,0.15625
773,0.3125
774,0.3125
775,0.4375
776,0.4375
777,0.375
778,0.25
779,0.25
780,0.3125
781,0.46875
782,0.4375
783,0.53125
784,0.4375
785,0.5625
786,0.75
787,0.6875
788,0.71875
789,0.6875
790,0.71875
791,0.6875
792,0.65625
793,0.53125
794,0.6875
795,0.78125
796,0.8125
797,0.53125
798,0.75
799,0.53125
800,0.59375
801,0.40625
802,0.34375
803,0.3125
804,0.46875
805,0.625
806,0.71875
807,0.625
808,0.65625
809,0.65625
810,0.84375
811,0.71875
812,0.6875
813,0.8125
814,0.90625
815,0.84375
816,0.84375
817,0.6875
818,0.59375
819,0.59375
820,0.4375
821,0.0625
822,0.0625
823,0.09375
824,0.0
825,0.0625
826,0.28125
827,0.125
828,0.25
829,0.15625
830,0.34375
831,0.6875
832,0.6875
833,0.59375
834,0.5
835,0.21875
836,0.28125
837,0.34375
838,0.5
839,0.375
840,0.53125
841,0.34375
842,0.0
843,0.21875
844,0.21875
845,0.0625
846,0.09375
847,0.4375
848,0.34375
849,0.03125
850,0.03125
851,0.03125
852,0.21875
853,0.46875
854,0.40625
855,0.125
856,0.15625
857,0.03125
858,0.3125
859,0.21875
860,0.4375
861,0.1875
862,0.28125
863,0.3125
864,0.59375
865,0.59375
866,0.6875
867,0.6875
868,0.6875
869,0.75
870,0.5625
871,0.5
872,0.59375
873,0.46875
874,0.5625
875,0.4375
876,0.3125
877,0.15625
878,0.5
879,0.40625
880,0.34375
881,0.125
882,0.28125
883,0.53125
884,0.75
885,0.8125
886,0.71875
887,0.59375
888,0.40625
889,0.28125
890,0.1875
891,0.09375
892,0.21875
893,0.40625
894,0.3125
895,0.15625
896,0.25
897,0.4375
898,0.5
899,0.59375
900,0.5
901,0.28125
902,0.0
903,0.28125
904,0.5
905,0.46875
906,0.375
907,0.53125
908,0.4375
909,0.46875
910,0.21875
911,0.34375
912,0.09375
913,0.03125
914,0.15625
915,0.09375
916,0.21875
917,0.40625
918,0.46875
919,0.21875
920,0.21875
921,0.25
922,0.625
923,0.6875
924,0.5625
925,0.40625
926,0.1875
927,0.125
928,0.09375
929,0.0625
930,0.15625
931,0.0
932,0.03125
933,0.15625
934,0.15625
935,0.375
936,0.625
937,0.3125
938,0.0625
939,0.28125
940,0.28125
941,0.25
942,0.03125
943,0.03125
944,0.0625
945,0.03125
946,0.09375
947,0.15625
948,0.09375
949,0.375
950,0.59375
951,0.59375
952,0.6875
953,0.84375
954,0.78125
955,0.71875
956,0.53125
957,0.40625
958,0.4375
959,0.65625
960,0.78125
961,0.65625
962,0.65625
963,0.5
964,0.375
965,0.40625
966,0.4375
967,0.34375
968,0.15625
969,0.28125
970,0.46875
971,0.375
972,0.625
973,0.53125
974,0.6875
975,0.8125
976,0.75
977,0.625
978,0.65625
979,0.6875
980,0.65625
981,0.5625
982,0.53125
983,0.25
984,0.28125
985,0.03125
986,0.03125
987,0.1875
988,0.25
989,0.28125
990,0.40625
991,0.4375
992,0.34375
993,0.375
994,0.3125
995,0.34375
996,0.53125
997,0.46875
998,0.53125
999,0.53125
