,Absolute Magnetisations Per Spin
0,0.6875
1,0.6875
2,0.65625
3,0.59375
4,0.84375
5,0.96875
6,0.90625
7,0.65625
8,0.78125
9,0.875
10,0.84375
11,0.78125
12,0.53125
13,0.59375
14,0.40625
15,0.59375
16,0.84375
17,0.90625
18,0.6875
19,0.71875
20,0.59375
21,0.71875
22,0.5625
23,0.40625
24,0.46875
25,0.3125
26,0.125
27,0.15625
28,0.25
29,0.03125
30,0.34375
31,0.34375
32,0.125
33,0.125
34,0.1875
35,0.15625
36,0.09375
37,0.15625
38,0.28125
39,0.0625
40,0.28125
41,0.3125
42,0.34375
43,0.21875
44,0.28125
45,0.4375
46,0.65625
47,0.4375
48,0.375
49,0.375
50,0.4375
51,0.375
52,0.40625
53,0.65625
54,0.6875
55,0.78125
56,0.5
57,0.4375
58,0.15625
59,0.25
60,0.28125
61,0.28125
62,0.25
63,0.34375
64,0.21875
65,0.0625
66,0.09375
67,0.25
68,0.21875
69,0.5
70,0.34375
71,0.53125
72,0.625
73,0.46875
74,0.59375
75,0.75
76,0.40625
77,0.1875
78,0.1875
79,0.4375
80,0.5
81,0.28125
82,0.34375
83,0.21875
84,0.09375
85,0.21875
86,0.25
87,0.59375
88,0.78125
89,0.78125
90,0.84375
91,0.71875
92,0.8125
93,0.875
94,0.84375
95,0.78125
96,0.84375
97,0.9375
98,0.90625
99,0.6875
100,0.78125
101,0.59375
102,0.5
103,0.375
104,0.28125
105,0.1875
106,0.125
107,0.09375
108,0.0
109,0.28125
110,0.375
111,0.65625
112,0.75
113,0.875
114,0.71875
115,0.65625
116,0.6875
117,0.71875
118,0.65625
119,0.625
120,0.59375
121,0.53125
122,0.84375
123,0.78125
124,0.75
125,0.78125
126,0.78125
127,0.84375
128,0.78125
129,0.71875
130,0.65625
131,0.46875
132,0.5625
133,0.46875
134,0.03125
135,0.40625
136,0.34375
137,0.53125
138,0.46875
139,0.34375
140,0.5625
141,0.375
142,0.25
143,0.03125
144,0.0625
145,0.125
146,0.09375
147,0.21875
148,0.1875
149,0.3125
150,0.28125
151,0.25
152,0.03125
153,0.1875
154,0.0
155,0.1875
156,0.3125
157,0.53125
158,0.53125
159,0.78125
160,0.84375
161,0.96875
162,0.90625
163,0.78125
164,0.6875
165,0.65625
166,0.71875
167,0.75
168,0.78125
169,0.90625
170,0.84375
171,0.65625
172,0.6875
173,0.4375
174,0.375
175,0.375
176,0.5
177,0.34375
178,0.6875
179,0.625
180,0.5625
181,0.5
182,0.3125
183,0.15625
184,0.0625
185,0.1875
186,0.1875
187,0.03125
188,0.15625
189,0.4375
190,0.3125
191,0.3125
192,0.0625
193,0.21875
194,0.40625
195,0.1875
196,0.40625
197,0.40625
198,0.1875
199,0.15625
200,0.09375
201,0.25
202,0.4375
203,0.59375
204,0.6875
205,0.8125
206,0.90625
207,0.8125
208,0.8125
209,0.40625
210,0.21875
211,0.03125
212,0.125
213,0.375
214,0.1875
215,0.03125
216,0.09375
217,0.125
218,0.0625
219,0.28125
220,0.0625
221,0.1875
222,0.0625
223,0.21875
224,0.25
225,0.3125
226,0.375
227,0.46875
228,0.71875
229,0.6875
230,0.65625
