,Absolute Magnetisations Per Spin
0,0.78125
1,0.75
2,0.75
3,0.78125
4,0.84375
5,0.84375
6,0.90625
7,0.84375
8,0.84375
9,0.9375
10,0.9375
11,0.9375
12,0.96875
13,1.0
14,1.0
15,0.96875
16,1.0
17,0.96875
18,0.9375
19,1.0
20,0.75
21,0.84375
22,0.875
23,0.8125
24,0.78125
25,0.78125
26,0.90625
27,0.78125
28,0.875
29,0.875
30,0.875
31,0.9375
32,0.8125
33,0.625
34,0.40625
35,0.40625
36,0.0625
37,0.125
38,0.25
39,0.09375
40,0.15625
41,0.0625
42,0.0
43,0.1875
44,0.125
45,0.15625
46,0.21875
47,0.125
48,0.03125
49,0.125
50,0.0
51,0.125
52,0.09375
53,0.09375
54,0.125
55,0.0
56,0.125
57,0.0
58,0.09375
59,0.40625
60,0.71875
61,0.78125
62,0.84375
63,0.875
64,0.96875
65,0.75
66,0.59375
67,0.5625
68,0.59375
69,0.46875
70,0.375
71,0.3125
72,0.21875
73,0.40625
74,0.28125
75,0.46875
76,0.53125
77,0.4375
78,0.1875
79,0.03125
80,0.03125
81,0.15625
82,0.0625
83,0.0625
84,0.375
85,0.65625
86,0.6875
87,0.75
88,0.84375
89,0.84375
90,0.84375
91,0.96875
92,0.96875
93,1.0
94,0.9375
95,0.90625
96,0.9375
97,0.9375
98,0.9375
99,0.96875
100,1.0
101,1.0
102,0.84375
103,0.96875
104,0.84375
105,0.8125
106,0.75
107,0.875
108,0.9375
109,0.75
110,0.9375
111,0.875
112,0.71875
113,0.59375
114,0.90625
115,0.9375
116,0.90625
117,0.84375
118,0.875
119,0.8125
120,0.65625
121,0.78125
122,0.71875
123,0.5625
124,0.5625
125,0.375
126,0.4375
127,0.375
128,0.375
129,0.34375
130,0.28125
131,0.34375
132,0.5625
133,0.71875
134,0.625
135,0.4375
136,0.3125
137,0.25
138,0.09375
139,0.28125
140,0.28125
141,0.4375
142,0.4375
143,0.5625
144,0.6875
145,0.84375
146,0.875
