,Absolute Magnetisations Per Spin
0,0.875
1,0.90625
2,0.90625
3,0.96875
4,0.90625
5,0.90625
6,0.78125
7,0.78125
8,0.8125
9,0.75
10,0.6875
11,0.53125
12,0.53125
13,0.5625
14,0.375
15,0.3125
16,0.28125
17,0.09375
18,0.25
19,0.25
20,0.3125
21,0.1875
22,0.09375
23,0.0625
24,0.09375
25,0.0625
26,0.15625
27,0.0
28,0.03125
29,0.03125
30,0.0
31,0.0625
32,0.09375
33,0.0
34,0.09375
35,0.03125
36,0.125
37,0.0625
38,0.40625
39,0.5
40,0.53125
41,0.3125
42,0.34375
43,0.3125
44,0.40625
45,0.25
46,0.03125
47,0.0
48,0.25
49,0.1875
50,0.03125
51,0.09375
52,0.15625
53,0.28125
54,0.3125
55,0.21875
56,0.1875
57,0.3125
58,0.5
59,0.59375
60,0.75
61,0.78125
62,0.9375
63,1.0
64,1.0
65,0.90625
66,0.9375
67,0.9375
68,0.9375
69,0.84375
70,0.875
71,0.9375
72,0.9375
73,0.96875
74,1.0
75,1.0
76,0.9375
77,0.90625
78,0.84375
79,0.9375
80,0.96875
81,0.96875
82,0.96875
83,1.0
84,1.0
85,0.9375
86,0.90625
87,0.71875
88,0.84375
89,0.90625
90,0.875
91,0.9375
92,0.875
93,0.875
94,0.96875
95,0.9375
96,0.875
97,0.875
98,0.6875
99,0.625
100,0.625
101,0.65625
102,0.53125
103,0.65625
104,0.6875
105,0.75
106,0.8125
107,0.6875
108,0.8125
109,0.875
110,0.90625
111,0.875
112,0.84375
113,0.75
114,0.78125
115,0.90625
116,0.84375
117,0.75
118,0.59375
119,0.59375
120,0.40625
121,0.375
122,0.40625
123,0.21875
124,0.15625
125,0.1875
126,0.28125
127,0.1875
128,0.375
129,0.28125
130,0.0
131,0.15625
132,0.03125
133,0.0625
134,0.0625
135,0.40625
136,0.4375
137,0.28125
138,0.03125
139,0.21875
140,0.1875
141,0.3125
142,0.5
143,0.46875
144,0.5
145,0.5
146,0.5
147,0.78125
148,0.875
149,0.84375
150,0.90625
151,0.9375
152,0.9375
153,0.9375
154,0.96875
155,0.96875
156,0.96875
157,0.875
158,0.875
159,0.9375
160,0.96875
161,0.9375
162,0.90625
163,0.875
164,0.71875
165,0.75
166,0.71875
167,0.71875
168,0.90625
169,0.9375
170,0.8125
171,0.71875
172,0.84375
173,0.90625
174,0.84375
175,0.78125
176,0.875
177,0.8125
178,0.75
179,0.78125
180,0.875
181,0.8125
182,0.9375
183,0.78125
184,0.75
185,0.6875
186,0.875
187,0.90625
188,0.9375
189,1.0
190,0.96875
191,0.90625
192,0.9375
193,0.96875
194,0.9375
195,0.9375
196,0.875
197,0.90625
198,0.90625
199,0.90625
200,0.875
201,0.90625
202,0.90625
203,0.96875
204,0.84375
205,0.78125
206,0.84375
207,0.90625
208,0.84375
209,0.9375
210,0.84375
211,0.90625
212,0.96875
213,0.90625
214,0.875
215,0.8125
216,0.9375
217,0.84375
218,0.875
219,0.875
220,0.90625
221,0.90625
222,0.84375
223,0.375
224,0.375
225,0.46875
226,0.5625
227,0.6875
228,0.75
229,0.6875
230,0.75
231,0.84375
232,0.875
233,0.9375
234,1.0
235,0.96875
236,1.0
237,0.96875
238,0.96875
239,0.90625
240,0.90625
241,0.875
242,0.9375
243,1.0
244,1.0
245,0.9375
246,0.90625
247,0.9375
248,0.9375
249,1.0
250,0.90625
251,0.9375
252,0.90625
253,0.84375
254,0.90625
255,1.0
256,0.9375
257,0.75
258,0.78125
259,0.8125
260,0.875
261,0.78125
262,0.65625
263,0.71875
264,0.8125
265,0.875
266,0.90625
267,0.875
268,0.9375
269,0.96875
270,0.9375
271,0.75
272,0.6875
273,0.78125
274,0.84375
275,0.6875
276,0.65625
277,0.78125
278,0.8125
279,0.65625
280,0.78125
281,0.90625
282,0.90625
283,0.96875
284,0.96875
285,0.9375
286,0.90625
287,0.9375
288,0.9375
289,0.875
290,0.9375
291,0.9375
292,0.9375
293,0.65625
294,0.6875
295,0.84375
296,0.90625
297,0.78125
298,0.75
299,0.6875
300,0.71875
301,0.59375
302,0.65625
303,0.71875
304,0.78125
305,0.78125
306,0.625
307,0.34375
308,0.625
309,0.5
310,0.53125
311,0.875
312,0.84375
313,0.78125
314,0.71875
315,0.71875
316,0.75
317,0.625
318,0.8125
319,0.875
320,0.75
321,0.8125
322,0.84375
323,0.75
324,0.59375
325,0.6875
326,0.78125
327,0.90625
328,0.96875
329,0.96875
330,0.9375
331,0.8125
332,0.71875
333,0.78125
334,0.8125
335,0.75
336,0.6875
337,0.78125
338,0.90625
339,0.84375
340,0.9375
341,0.8125
342,0.75
343,0.875
344,0.9375
345,0.875
346,0.875
347,0.71875
348,0.8125
349,0.875
350,0.78125
351,0.90625
352,0.96875
353,0.84375
354,0.9375
355,0.96875
356,0.96875
357,0.9375
358,0.96875
359,0.875
360,0.90625
361,0.90625
362,0.9375
363,0.9375
364,0.78125
365,0.71875
366,0.53125
367,0.65625
368,0.6875
369,0.875
370,0.96875
371,0.875
372,0.84375
373,0.9375
374,0.9375
375,0.90625
376,0.84375
377,0.9375
378,0.90625
379,0.9375
380,0.9375
381,0.96875
382,0.9375
383,0.9375
384,0.875
385,0.84375
386,0.625
387,0.84375
388,0.78125
389,0.65625
390,0.75
391,0.90625
392,0.96875
393,0.96875
394,0.90625
395,0.78125
396,0.6875
397,0.8125
398,0.75
399,0.71875
400,0.9375
401,0.875
402,0.96875
403,0.9375
404,0.875
405,0.90625
406,0.75
407,0.75
408,0.9375
409,0.875
410,0.625
411,0.625
412,0.625
413,0.84375
414,0.96875
415,1.0
416,1.0
417,0.875
418,0.8125
419,0.75
420,0.8125
421,0.875
422,0.9375
423,0.90625
424,0.84375
425,0.9375
426,0.9375
427,0.90625
428,0.875
429,0.84375
430,0.8125
431,0.8125
432,0.8125
433,0.375
434,0.5625
435,0.59375
436,0.59375
437,0.21875
438,0.34375
439,0.4375
440,0.21875
441,0.25
442,0.1875
443,0.46875
444,0.46875
445,0.65625
446,0.71875
447,0.53125
448,0.59375
449,0.4375
450,0.78125
451,0.8125
452,0.875
453,0.875
454,0.8125
455,0.9375
456,0.90625
457,0.90625
458,0.875
459,0.875
460,0.71875
461,0.71875
462,0.84375
463,0.75
464,0.90625
465,0.75
466,0.40625
467,0.40625
468,0.15625
469,0.09375
470,0.3125
471,0.40625
472,0.5625
473,0.4375
474,0.71875
475,0.625
476,0.625
477,0.59375
478,0.5625
479,0.5
480,0.5
481,0.75
482,0.6875
483,0.78125
484,0.65625
485,0.53125
486,0.4375
487,0.40625
488,0.71875
489,0.6875
490,0.6875
491,0.78125
492,0.8125
493,0.8125
494,0.6875
495,0.59375
496,0.53125
497,0.65625
498,0.75
499,0.75
500,0.78125
501,0.875
502,0.90625
503,0.875
504,0.84375
505,0.9375
506,0.9375
507,0.96875
508,0.9375
509,0.96875
510,0.84375
511,0.84375
512,0.78125
513,0.875
514,0.90625
515,0.875
516,0.875
517,0.875
518,0.84375
519,0.625
520,0.59375
521,0.75
522,0.84375
523,0.75
524,0.8125
525,0.96875
526,0.90625
527,0.78125
528,0.78125
529,0.84375
530,0.84375
531,0.96875
532,0.75
533,0.90625
534,0.90625
535,0.9375
536,0.90625
537,0.59375
538,0.53125
539,0.625
540,0.5625
541,0.75
542,0.90625
543,0.9375
544,0.84375
545,0.875
546,0.96875
547,0.96875
548,1.0
549,0.9375
550,0.84375
551,0.875
552,0.9375
553,0.78125
554,0.65625
555,0.75
556,0.65625
557,0.46875
558,0.34375
559,0.375
560,0.40625
561,0.4375
562,0.34375
563,0.59375
564,0.875
565,0.90625
566,0.875
567,1.0
568,0.9375
569,0.75
570,0.71875
571,0.75
572,0.71875
573,0.8125
574,0.84375
575,0.78125
576,0.9375
577,0.9375
578,0.9375
579,0.90625
580,0.84375
581,0.875
582,0.90625
583,0.75
584,0.6875
585,0.78125
586,0.78125
587,0.78125
588,0.90625
589,0.84375
590,0.78125
591,0.8125
592,0.875
593,0.84375
594,0.8125
595,0.84375
596,0.96875
597,1.0
598,0.9375
599,0.875
600,0.875
601,0.84375
602,0.90625
603,0.9375
604,0.96875
605,0.9375
606,0.875
607,0.90625
608,0.75
609,0.71875
610,0.71875
611,0.5
612,0.34375
613,0.4375
614,0.375
615,0.6875
616,0.71875
617,0.8125
618,0.78125
619,0.6875
620,0.71875
621,0.4375
622,0.5
623,0.40625
624,0.53125
625,0.59375
626,0.75
627,0.8125
628,0.84375
629,0.9375
630,0.9375
631,1.0
632,0.96875
633,0.84375
634,0.78125
635,0.84375
636,0.9375
637,0.875
638,0.90625
639,0.90625
640,0.90625
641,0.8125
642,0.84375
643,0.78125
644,0.75
645,0.90625
646,0.9375
647,0.8125
648,0.78125
649,0.9375
