,Absolute Magnetisations Per Spin
0,0.90625
1,0.96875
2,0.96875
3,0.90625
4,0.90625
5,0.84375
6,0.90625
7,0.875
8,0.78125
9,0.75
10,0.875
11,0.90625
12,0.84375
13,0.78125
14,0.9375
15,0.96875
16,1.0
17,0.84375
18,0.96875
19,0.9375
20,0.90625
21,0.875
22,0.9375
23,0.9375
24,0.9375
25,0.9375
26,0.84375
27,0.84375
28,0.8125
29,0.8125
30,0.875
31,0.875
32,0.9375
33,0.96875
34,1.0
35,0.9375
36,1.0
37,0.96875
38,1.0
39,0.96875
40,1.0
41,1.0
42,1.0
43,0.96875
44,0.96875
45,0.96875
46,0.9375
47,1.0
48,0.96875
49,0.96875
50,0.84375
51,0.84375
52,1.0
53,0.96875
54,0.8125
55,0.96875
56,0.96875
57,0.90625
58,0.96875
59,1.0
60,1.0
61,0.96875
62,1.0
63,0.96875
64,0.96875
65,0.96875
66,0.96875
67,0.90625
68,0.875
69,0.875
70,0.9375
71,0.9375
72,0.90625
73,1.0
74,0.96875
75,0.84375
76,0.65625
77,0.78125
78,0.78125
79,0.84375
80,0.875
81,0.96875
82,1.0
83,0.90625
84,1.0
85,0.9375
86,0.96875
87,0.96875
88,0.9375
89,0.84375
90,0.90625
91,0.90625
92,0.90625
93,0.8125
94,0.96875
95,1.0
96,0.96875
97,0.96875
98,0.9375
99,1.0
100,0.96875
101,1.0
102,1.0
103,0.96875
104,0.875
105,0.9375
106,0.875
107,0.84375
108,0.90625
109,0.78125
110,0.6875
111,0.84375
112,0.8125
113,0.9375
114,0.9375
115,0.875
116,0.84375
117,0.875
118,0.90625
119,0.9375
120,0.875
121,0.875
122,0.71875
123,0.8125
124,0.84375
125,0.875
126,0.9375
127,0.875
128,0.90625
129,0.84375
130,0.9375
131,0.9375
132,1.0
133,0.90625
134,0.90625
135,0.9375
136,1.0
137,0.96875
138,0.96875
139,0.8125
140,0.90625
141,1.0
142,0.96875
143,0.9375
144,0.96875
145,0.96875
146,0.90625
147,0.84375
148,0.84375
149,0.9375
150,0.9375
151,1.0
152,0.9375
153,0.84375
154,0.9375
155,0.96875
156,1.0
157,1.0
158,0.96875
159,0.9375
160,0.96875
161,0.96875
162,0.90625
163,0.84375
164,0.90625
165,0.90625
166,0.96875
167,0.96875
168,0.9375
169,1.0
170,1.0
171,0.96875
172,0.96875
173,0.875
174,0.9375
175,0.90625
176,0.96875
177,1.0
178,1.0
179,1.0
180,0.9375
181,0.875
182,0.875
183,0.90625
184,0.8125
185,0.875
186,0.96875
187,0.875
188,0.96875
189,1.0
190,0.875
191,0.9375
192,0.96875
193,0.9375
194,0.9375
195,0.90625
196,0.875
197,0.875
198,0.9375
199,0.96875
200,0.8125
201,0.90625
202,0.90625
203,0.9375
204,0.96875
205,0.9375
206,0.96875
207,0.9375
208,0.8125
209,0.65625
210,0.6875
211,0.625
212,0.84375
213,0.96875
214,0.96875
215,0.96875
216,0.9375
217,0.96875
218,0.96875
219,0.90625
220,0.75
221,0.78125
222,0.6875
223,0.4375
224,0.5
225,0.65625
226,0.78125
227,0.90625
228,0.90625
229,0.90625
230,0.90625
231,0.9375
232,0.84375
233,0.75
234,0.8125
235,0.84375
236,0.875
237,0.875
238,0.96875
239,1.0
240,0.90625
241,0.875
242,0.96875
243,0.90625
244,0.8125
245,0.71875
246,0.71875
247,0.5
