,Absolute Magnetisations Per Spin
0,0.59375
1,0.5
2,0.53125
3,0.59375
4,0.6875
5,0.6875
6,0.53125
7,0.3125
8,0.0
9,0.0
10,0.09375
11,0.28125
12,0.28125
13,0.125
14,0.34375
15,0.375
16,0.34375
17,0.46875
18,0.78125
19,0.90625
20,0.9375
21,0.875
22,0.90625
23,0.90625
24,0.8125
25,0.8125
26,0.6875
27,0.8125
28,0.71875
29,0.4375
30,0.5
31,0.6875
32,0.75
33,0.8125
34,0.75
35,0.90625
36,0.78125
37,0.6875
38,0.6875
39,0.71875
40,0.71875
41,0.59375
42,0.375
43,0.5
44,0.5
45,0.5625
46,0.4375
47,0.375
48,0.25
49,0.1875
50,0.0
51,0.0625
52,0.03125
53,0.125
54,0.15625
55,0.1875
56,0.0625
57,0.125
58,0.0625
59,0.3125
60,0.25
61,0.40625
62,0.25
63,0.1875
64,0.15625
65,0.1875
66,0.34375
67,0.34375
68,0.0625
69,0.0
70,0.3125
71,0.46875
72,0.34375
73,0.375
74,0.0625
75,0.21875
76,0.1875
77,0.1875
78,0.125
79,0.125
80,0.21875
81,0.3125
82,0.4375
83,0.5
84,0.71875
85,0.75
86,0.78125
87,0.75
88,0.90625
89,0.71875
90,0.8125
91,0.8125
92,0.71875
93,0.84375
94,0.8125
95,0.90625
96,0.84375
97,0.8125
98,0.8125
99,0.875
100,0.875
101,0.875
102,0.875
103,0.875
104,0.71875
105,0.9375
106,0.8125
107,0.84375
108,0.96875
109,0.9375
110,1.0
111,1.0
112,1.0
113,0.9375
114,0.84375
115,0.96875
116,0.90625
117,0.84375
118,0.90625
119,0.8125
120,0.84375
121,0.9375
122,0.875
123,0.84375
124,0.8125
125,0.84375
126,0.96875
127,0.78125
128,0.875
129,0.9375
130,0.875
131,0.78125
132,0.875
133,0.8125
134,0.6875
135,0.34375
136,0.625
137,0.625
138,0.71875
139,0.75
140,0.71875
141,0.53125
142,0.40625
143,0.3125
144,0.03125
145,0.25
146,0.375
147,0.34375
148,0.65625
149,0.71875
150,0.65625
151,0.6875
152,0.625
153,0.65625
154,0.5625
155,0.65625
156,0.8125
157,0.875
158,0.9375
159,0.90625
160,0.90625
161,0.9375
162,0.84375
163,0.84375
164,0.90625
165,0.90625
166,0.625
167,0.75
168,0.90625
169,0.90625
170,0.6875
171,0.59375
172,0.6875
173,0.75
174,0.875
175,0.78125
176,0.90625
177,0.875
178,0.84375
179,0.84375
180,0.75
181,0.78125
182,0.84375
183,0.90625
184,0.9375
185,0.90625
186,0.9375
187,0.9375
188,0.875
189,0.78125
190,0.59375
191,0.46875
192,0.65625
193,0.75
194,0.90625
195,0.78125
196,0.75
197,0.875
198,0.875
199,0.8125
200,0.6875
201,0.65625
202,0.65625
203,0.375
204,0.46875
205,0.40625
206,0.625
207,0.71875
208,0.8125
209,0.78125
210,0.75
211,0.78125
212,0.9375
213,0.90625
214,0.875
215,0.71875
216,0.65625
217,0.6875
218,0.375
219,0.40625
220,0.34375
221,0.65625
222,0.65625
223,0.59375
224,0.6875
225,0.375
226,0.34375
227,0.3125
228,0.34375
229,0.1875
230,0.15625
231,0.4375
232,0.34375
233,0.4375
234,0.3125
235,0.28125
236,0.25
237,0.34375
238,0.3125
239,0.21875
240,0.125
241,0.28125
242,0.21875
243,0.15625
244,0.3125
245,0.28125
246,0.3125
247,0.34375
248,0.21875
249,0.34375
250,0.1875
251,0.46875
252,0.5625
253,0.4375
254,0.46875
255,0.375
256,0.53125
257,0.5
258,0.59375
259,0.28125
260,0.1875
261,0.125
262,0.28125
263,0.5
264,0.28125
265,0.09375
266,0.21875
267,0.34375
268,0.1875
269,0.03125
270,0.21875
271,0.6875
272,0.53125
273,0.03125
274,0.15625
275,0.0625
276,0.25
277,0.625
278,0.46875
279,0.625
280,0.78125
281,0.71875
282,0.78125
283,0.8125
284,0.6875
285,0.6875
286,0.65625
287,0.53125
288,0.46875
289,0.75
290,0.84375
291,0.8125
292,0.625
293,0.59375
294,0.65625
295,0.8125
296,0.875
297,0.9375
298,0.875
299,0.8125
300,0.75
301,0.8125
302,0.8125
303,0.65625
304,0.71875
305,0.6875
306,0.6875
307,0.65625
308,0.5625
309,0.5
310,0.5625
311,0.65625
312,0.75
313,0.84375
314,0.8125
315,0.78125
316,0.75
317,0.9375
318,0.875
319,0.90625
320,0.8125
321,0.90625
322,0.8125
323,0.78125
324,0.6875
325,0.6875
326,0.65625
327,0.5
328,0.46875
329,0.625
330,0.6875
331,0.65625
332,0.28125
333,0.375
334,0.40625
335,0.09375
336,0.25
337,0.34375
338,0.40625
339,0.59375
340,0.59375
341,0.6875
342,0.5625
343,0.5
344,0.5
345,0.4375
346,0.59375
347,0.71875
348,0.53125
349,0.375
350,0.4375
351,0.59375
352,0.5
353,0.34375
354,0.59375
355,0.65625
356,0.59375
357,0.4375
358,0.21875
359,0.15625
360,0.40625
361,0.46875
362,0.625
363,0.5
364,0.625
365,0.71875
366,0.71875
367,0.78125
368,0.625
369,0.6875
370,0.6875
371,0.6875
372,0.78125
373,0.8125
374,0.78125
375,0.59375
376,0.59375
377,0.75
378,0.875
379,0.75
380,0.875
381,0.71875
382,0.875
383,1.0
384,0.875
385,0.90625
386,0.875
387,0.75
388,0.6875
389,0.28125
390,0.28125
391,0.3125
392,0.6875
393,0.75
394,0.78125
395,0.78125
396,0.9375
397,0.96875
398,0.84375
399,0.90625
400,0.84375
401,0.8125
402,0.75
403,0.71875
404,0.65625
405,0.65625
406,0.78125
407,0.78125
408,0.90625
409,0.8125
410,0.9375
411,1.0
412,1.0
413,0.9375
414,0.84375
415,0.9375
416,0.78125
417,0.84375
418,0.84375
419,0.9375
420,0.9375
421,0.71875
422,0.71875
423,0.625
424,0.59375
425,0.6875
426,0.5625
427,0.5625
428,0.625
429,0.75
430,0.78125
431,0.875
432,0.90625
433,0.90625
434,0.96875
435,0.96875
436,1.0
437,0.9375
438,0.8125
439,0.78125
440,0.9375
441,0.9375
442,0.875
443,0.96875
444,0.8125
445,0.875
446,0.8125
447,0.875
448,0.75
449,0.84375
450,0.75
451,0.875
452,0.96875
453,0.9375
454,0.90625
455,0.6875
456,0.65625
457,0.65625
458,0.78125
459,0.78125
460,0.78125
461,0.96875
462,0.9375
463,0.84375
464,0.78125
465,0.8125
466,0.71875
467,0.75
468,0.875
469,0.71875
470,0.75
471,0.8125
472,0.75
473,0.71875
474,0.8125
475,0.875
476,0.71875
477,0.8125
478,0.59375
479,0.75
480,0.875
481,0.71875
482,0.78125
483,0.90625
484,0.9375
485,0.96875
486,0.875
487,0.8125
488,0.90625
489,0.84375
490,0.84375
491,0.875
492,0.90625
493,0.90625
494,0.90625
495,0.875
496,0.875
497,0.875
498,0.96875
499,0.9375
500,0.96875
501,0.90625
502,0.84375
503,0.75
504,0.65625
505,0.78125
506,0.9375
507,0.9375
508,0.875
509,0.875
510,0.875
511,0.65625
512,0.59375
513,0.53125
514,0.40625
515,0.34375
516,0.34375
517,0.28125
518,0.3125
519,0.65625
520,0.65625
521,0.8125
522,0.875
523,1.0
524,0.90625
525,0.8125
526,0.78125
527,0.8125
528,0.90625
529,0.9375
530,0.84375
531,0.71875
532,0.9375
533,0.8125
534,0.75
535,0.8125
536,0.78125
537,0.78125
538,0.65625
539,0.78125
540,0.75
541,0.71875
542,0.65625
543,0.71875
544,0.59375
545,0.65625
546,0.78125
547,0.84375
548,0.625
549,0.59375
550,0.6875
551,0.78125
552,0.875
553,0.78125
554,0.84375
555,0.8125
556,0.84375
557,0.8125
558,0.8125
559,0.75
560,0.90625
561,0.84375
562,0.84375
563,1.0
564,0.9375
565,0.84375
566,0.53125
567,0.4375
568,0.34375
569,0.21875
570,0.5
571,0.46875
572,0.5
573,0.5625
574,0.59375
575,0.53125
576,0.46875
577,0.71875
578,0.84375
579,0.75
580,0.78125
581,0.78125
582,0.78125
583,0.75
584,0.625
585,0.59375
586,0.5
587,0.40625
588,0.40625
589,0.53125
590,0.625
591,0.71875
592,0.75
593,0.5625
594,0.75
595,0.65625
596,0.53125
597,0.59375
598,0.625
599,0.65625
600,0.78125
601,0.625
602,0.6875
603,0.84375
604,0.875
605,0.78125
606,0.875
607,0.84375
608,0.8125
609,0.625
610,0.625
611,0.65625
612,0.75
613,0.875
614,0.96875
615,0.90625
616,0.84375
617,0.84375
618,0.6875
619,0.5625
620,0.46875
621,0.59375
622,0.4375
623,0.46875
624,0.5625
625,0.5
626,0.59375
627,0.84375
628,0.71875
629,0.5625
630,0.59375
631,0.71875
632,0.78125
633,0.84375
634,0.875
635,0.96875
636,0.84375
637,0.90625
638,0.875
639,0.90625
640,0.90625
641,0.96875
642,0.8125
643,0.78125
644,0.8125
645,0.65625
646,0.6875
647,0.75
648,0.84375
649,0.875
650,0.8125
651,0.8125
652,0.75
653,0.6875
654,0.625
655,0.6875
656,0.625
657,0.5
658,0.53125
659,0.40625
660,0.5625
661,0.59375
662,0.5625
663,0.6875
664,0.71875
665,0.90625
666,0.96875
667,0.875
668,0.78125
669,0.84375
670,0.6875
671,0.5625
672,0.65625
673,0.71875
674,0.59375
675,0.59375
676,0.59375
677,0.65625
678,0.78125
679,0.78125
680,0.8125
681,0.75
682,0.875
683,0.8125
684,0.8125
685,0.75
686,0.84375
687,0.90625
688,0.96875
689,0.875
690,0.96875
691,1.0
692,0.96875
693,0.875
694,0.9375
695,0.90625
696,0.90625
697,0.90625
698,0.875
699,0.8125
700,0.8125
701,0.59375
702,0.6875
703,0.71875
704,0.78125
705,0.84375
706,0.9375
707,0.84375
708,0.78125
709,0.875
710,0.875
711,0.78125
712,0.875
713,0.78125
714,0.9375
715,0.96875
716,0.96875
717,0.9375
718,0.875
719,0.875
720,0.84375
721,0.65625
722,0.65625
723,0.65625
724,0.75
725,0.96875
726,0.9375
727,0.84375
728,0.625
729,0.78125
730,0.8125
731,0.90625
732,0.9375
733,0.875
734,0.875
735,0.875
736,0.875
737,0.90625
738,0.8125
739,0.75
740,0.8125
741,0.71875
742,0.53125
743,0.28125
744,0.09375
745,0.03125
746,0.25
747,0.1875
748,0.25
749,0.125
750,0.15625
751,0.15625
752,0.21875
753,0.34375
754,0.53125
755,0.59375
756,0.625
757,0.65625
758,0.5
759,0.5
760,0.625
761,0.53125
762,0.53125
763,0.53125
764,0.34375
765,0.15625
766,0.09375
767,0.0625
768,0.125
769,0.1875
770,0.25
771,0.1875
772,0.0625
773,0.0625
774,0.0625
775,0.03125
776,0.1875
777,0.15625
778,0.5
779,0.40625
780,0.21875
781,0.34375
782,0.3125
783,0.4375
784,0.40625
785,0.15625
786,0.125
787,0.28125
788,0.1875
789,0.0625
790,0.125
791,0.40625
792,0.1875
793,0.46875
794,0.09375
795,0.03125
796,0.15625
797,0.21875
798,0.15625
799,0.15625
800,0.21875
801,0.15625
802,0.34375
803,0.03125
804,0.34375
805,0.4375
806,0.59375
807,0.84375
808,0.78125
809,0.84375
810,0.625
811,0.46875
812,0.65625
813,0.84375
814,0.6875
815,0.65625
816,0.8125
817,0.875
818,0.875
819,0.84375
820,0.625
821,0.625
822,0.6875
823,0.71875
824,0.84375
825,0.75
826,0.78125
827,0.65625
828,0.75
829,0.875
830,0.59375
831,0.65625
832,0.625
833,0.5625
834,0.625
835,0.84375
836,0.96875
837,0.9375
838,1.0
839,0.9375
840,0.75
841,0.875
842,0.78125
843,0.78125
844,0.8125
845,0.84375
846,0.90625
847,0.875
848,0.9375
849,0.90625
850,0.71875
851,0.78125
852,0.5
853,0.34375
854,0.5625
855,0.46875
856,0.53125
857,0.3125
858,0.3125
859,0.25
860,0.59375
861,0.40625
862,0.5
863,0.3125
864,0.5625
865,0.84375
866,0.625
867,0.5
868,0.28125
869,0.4375
870,0.0625
871,0.125
872,0.0625
873,0.25
874,0.0
875,0.0625
876,0.0
877,0.34375
878,0.375
879,0.28125
880,0.28125
881,0.4375
882,0.34375
883,0.46875
884,0.25
885,0.25
886,0.28125
887,0.4375
888,0.375
889,0.4375
890,0.53125
891,0.375
892,0.125
893,0.0625
894,0.03125
895,0.125
896,0.0
897,0.125
898,0.125
899,0.15625
900,0.1875
901,0.0625
902,0.03125
903,0.0625
904,0.15625
905,0.0625
906,0.28125
907,0.375
908,0.46875
909,0.71875
910,0.6875
911,0.6875
912,0.59375
913,0.65625
914,0.71875
915,0.625
916,0.59375
917,0.625
918,0.28125
919,0.25
920,0.0625
921,0.03125
922,0.1875
923,0.1875
924,0.125
925,0.46875
926,0.34375
927,0.0625
928,0.40625
929,0.5
930,0.53125
931,0.53125
932,0.625
933,0.59375
934,0.9375
935,0.90625
936,0.9375
937,0.71875
938,0.75
939,0.5625
940,0.625
941,0.65625
942,0.71875
943,0.375
944,0.5
945,0.53125
946,0.59375
947,0.8125
948,0.90625
949,1.0
950,0.96875
951,0.84375
952,0.9375
953,0.8125
954,0.90625
955,0.96875
956,0.96875
957,0.9375
958,0.84375
959,0.75
960,0.6875
961,0.625
962,0.65625
963,0.59375
964,0.625
965,0.78125
966,0.96875
967,0.84375
968,0.8125
969,0.71875
970,0.71875
971,0.78125
972,0.6875
973,0.84375
974,0.84375
975,0.9375
976,1.0
977,0.96875
978,1.0
979,0.90625
980,0.75
