,Absolute Magnetisations Per Spin
0,0.875
1,0.90625
2,0.9375
3,0.96875
4,0.96875
5,0.90625
6,0.96875
7,0.9375
8,0.90625
9,0.90625
10,0.90625
11,0.90625
12,0.90625
13,0.96875
14,0.9375
15,0.96875
16,0.90625
17,0.9375
18,0.96875
19,0.90625
20,0.875
21,0.875
22,0.9375
23,0.96875
24,0.90625
25,0.96875
26,0.96875
27,0.9375
28,1.0
29,0.90625
30,0.96875
31,0.9375
32,0.90625
33,0.96875
34,0.8125
35,0.84375
36,0.9375
37,0.9375
38,0.9375
39,0.90625
40,0.875
41,0.8125
42,0.75
43,0.875
44,0.9375
45,0.9375
46,1.0
47,0.9375
48,0.96875
49,1.0
50,1.0
51,0.9375
52,0.875
53,1.0
54,0.90625
55,0.90625
56,0.96875
57,0.90625
58,1.0
59,1.0
60,0.9375
61,0.9375
62,0.9375
63,0.96875
64,0.96875
65,1.0
66,0.9375
67,0.9375
68,0.90625
69,0.90625
70,0.78125
71,0.6875
72,0.84375
73,0.90625
74,0.96875
75,0.90625
76,0.9375
77,0.90625
78,0.75
79,0.6875
80,0.75
81,0.75
82,0.6875
83,0.75
84,0.8125
85,0.84375
86,0.78125
87,0.78125
88,0.90625
89,0.90625
90,0.9375
91,0.9375
92,0.875
93,0.84375
94,0.84375
95,1.0
96,0.9375
97,0.9375
98,0.96875
99,1.0
100,0.6875
101,0.78125
102,0.90625
103,0.875
104,0.96875
105,0.96875
106,0.96875
107,0.84375
108,0.875
109,0.875
110,0.90625
111,0.96875
112,0.8125
113,0.875
114,0.84375
115,0.875
116,0.9375
117,0.90625
118,0.8125
119,0.8125
120,0.875
121,0.78125
122,0.6875
123,0.75
124,0.78125
125,0.6875
126,0.78125
127,0.9375
128,0.9375
129,0.9375
130,0.96875
131,1.0
132,0.96875
133,0.8125
134,0.78125
135,0.78125
136,0.78125
137,0.90625
138,0.96875
139,0.96875
140,0.875
141,0.96875
142,0.9375
143,0.9375
144,0.90625
145,0.96875
146,1.0
147,1.0
148,1.0
149,1.0
150,0.96875
151,0.96875
152,0.96875
153,0.875
154,0.875
155,0.9375
156,0.90625
157,0.96875
158,1.0
159,0.96875
160,1.0
161,1.0
162,0.9375
163,1.0
164,0.96875
165,0.96875
166,0.9375
167,0.90625
168,1.0
169,1.0
170,0.96875
171,0.875
172,0.75
173,0.75
174,0.6875
175,0.59375
176,0.625
177,0.5625
178,0.84375
179,0.78125
180,0.875
181,0.84375
182,0.90625
183,0.9375
184,0.8125
185,0.875
186,1.0
187,1.0
188,0.9375
189,1.0
190,1.0
191,1.0
192,1.0
193,0.96875
194,0.96875
195,0.875
196,0.84375
197,0.96875
198,0.9375
199,0.96875
200,0.9375
201,0.875
202,0.8125
203,0.90625
204,0.96875
205,0.9375
206,0.9375
207,0.78125
208,0.65625
209,0.71875
210,0.84375
211,0.9375
212,0.96875
213,0.9375
214,0.96875
215,0.9375
216,0.9375
217,0.96875
218,0.9375
219,0.96875
220,0.96875
221,1.0
222,0.875
223,0.875
224,0.84375
225,0.78125
226,0.875
227,0.90625
228,0.71875
229,0.71875
230,0.65625
231,0.59375
232,0.59375
233,0.625
234,0.53125
235,0.53125
236,0.59375
237,0.75
238,0.8125
239,0.90625
240,0.9375
241,0.90625
242,1.0
243,1.0
244,1.0
245,0.9375
246,0.9375
247,0.96875
248,0.96875
249,0.90625
250,0.96875
251,0.96875
252,1.0
253,1.0
254,0.9375
255,0.96875
256,1.0
257,0.9375
258,0.96875
259,0.90625
260,0.875
261,0.84375
262,0.875
263,0.90625
264,0.875
265,0.84375
266,0.84375
267,0.8125
268,0.84375
269,0.875
270,0.90625
271,0.90625
272,0.875
273,0.8125
274,0.78125
275,0.71875
276,0.6875
277,0.65625
278,0.90625
279,0.875
280,0.84375
281,0.9375
282,1.0
283,0.9375
284,0.90625
285,0.9375
286,0.96875
287,0.9375
288,1.0
289,1.0
290,0.90625
291,0.8125
292,0.8125
293,0.84375
294,0.75
295,0.84375
296,0.90625
297,0.9375
298,0.96875
299,0.90625
300,0.96875
301,0.9375
302,1.0
303,0.96875
304,0.96875
305,0.84375
306,0.8125
307,0.75
308,0.84375
309,0.90625
310,0.96875
311,0.90625
312,0.90625
313,0.96875
314,1.0
315,0.96875
316,0.9375
317,0.84375
318,0.75
319,0.78125
320,0.59375
321,0.75
322,0.84375
323,0.8125
324,0.78125
325,0.9375
326,0.84375
327,0.75
328,0.90625
329,1.0
330,0.9375
331,1.0
332,0.9375
333,0.90625
334,0.96875
335,0.96875
336,1.0
337,0.96875
338,0.96875
339,0.9375
340,0.9375
341,0.96875
342,0.96875
343,0.90625
344,0.90625
345,0.9375
346,0.96875
347,1.0
348,0.9375
349,0.90625
350,0.96875
351,0.8125
352,0.75
353,0.90625
354,0.84375
355,0.875
356,0.90625
357,0.96875
358,0.96875
359,0.90625
360,0.8125
361,0.84375
362,0.96875
363,0.96875
364,0.84375
365,0.78125
366,0.75
367,0.625
368,0.53125
369,0.5
370,0.625
371,0.78125
372,0.75
373,0.75
374,0.75
375,0.6875
376,0.65625
377,0.875
378,0.875
379,0.53125
380,0.5625
381,0.46875
382,0.4375
383,0.65625
384,0.75
385,0.65625
386,0.65625
387,0.8125
388,0.6875
389,0.75
390,0.78125
391,0.84375
392,0.90625
393,0.78125
394,0.875
395,0.9375
396,0.9375
397,0.9375
398,0.90625
399,0.9375
400,0.96875
401,1.0
402,1.0
403,0.96875
404,0.96875
405,1.0
406,1.0
407,0.9375
408,0.96875
409,0.96875
410,0.96875
411,0.875
412,0.875
413,0.84375
414,1.0
415,1.0
416,0.96875
417,0.9375
418,0.9375
419,0.90625
420,0.90625
421,0.90625
422,0.875
423,0.9375
424,0.9375
425,0.875
426,1.0
427,0.96875
428,0.9375
429,0.9375
430,0.9375
431,0.96875
432,0.90625
433,0.875
434,0.9375
435,0.9375
436,0.9375
437,1.0
438,0.9375
439,0.9375
440,0.84375
441,0.84375
442,0.90625
443,0.90625
444,0.9375
445,0.90625
446,0.90625
447,0.65625
448,0.9375
449,0.96875
450,1.0
451,1.0
452,0.96875
453,0.78125
454,0.875
455,0.84375
456,0.8125
457,0.84375
458,0.96875
459,1.0
460,0.9375
461,0.90625
462,0.90625
463,0.9375
464,0.875
465,0.9375
466,0.90625
467,0.96875
468,0.9375
469,0.96875
470,0.84375
471,0.875
472,0.9375
473,0.96875
474,1.0
475,0.9375
476,0.90625
477,0.8125
478,0.84375
479,0.875
480,0.875
481,0.8125
482,0.9375
483,0.84375
484,0.875
485,0.9375
486,0.875
487,0.90625
488,0.8125
489,0.8125
490,0.65625
491,0.84375
492,0.84375
493,0.9375
494,0.96875
495,0.9375
496,0.875
497,0.9375
498,0.84375
499,0.78125
500,0.75
501,0.75
502,0.875
503,0.875
504,0.9375
505,0.84375
506,0.78125
507,0.71875
508,0.75
509,0.90625
510,0.90625
511,0.875
512,0.9375
513,0.90625
514,0.78125
515,0.6875
516,0.84375
517,0.96875
518,0.96875
519,0.96875
520,0.90625
521,0.9375
522,0.90625
523,0.8125
524,0.75
525,0.5625
526,0.6875
527,0.6875
528,0.90625
529,0.90625
530,0.90625
531,0.96875
532,0.96875
533,0.875
534,0.90625
535,0.96875
536,0.84375
537,0.78125
538,0.84375
539,0.90625
540,0.875
541,0.875
542,0.6875
543,0.8125
544,0.71875
545,0.71875
546,0.8125
547,0.78125
548,0.8125
549,0.90625
550,0.84375
551,0.84375
552,0.84375
553,0.875
554,0.84375
555,0.90625
556,0.9375
557,0.625
558,0.75
559,0.84375
560,0.96875
561,0.9375
562,0.8125
563,0.8125
564,0.78125
565,0.84375
566,0.875
567,0.96875
568,0.90625
569,0.9375
570,0.9375
571,1.0
572,1.0
573,0.875
574,0.96875
575,0.9375
576,0.875
577,0.84375
578,0.9375
579,0.90625
580,0.96875
581,1.0
582,0.9375
583,0.875
584,0.84375
585,0.90625
586,1.0
587,0.9375
588,0.9375
589,0.875
590,0.84375
591,0.9375
592,0.875
593,0.75
594,0.8125
595,0.8125
596,0.84375
597,0.875
598,0.8125
599,0.84375
600,0.84375
601,1.0
602,0.9375
603,0.90625
604,0.875
605,0.96875
606,0.90625
607,0.90625
608,0.9375
609,0.96875
610,0.9375
611,0.96875
612,0.96875
613,0.875
614,0.84375
615,0.90625
616,0.96875
617,0.96875
618,0.90625
619,0.9375
620,0.96875
621,0.875
622,0.9375
623,1.0
624,1.0
625,0.96875
626,0.96875
627,0.9375
628,1.0
629,0.96875
630,0.90625
631,0.84375
632,0.625
633,0.84375
634,0.90625
635,1.0
636,1.0
637,1.0
638,1.0
639,1.0
640,1.0
641,1.0
642,0.9375
643,1.0
644,0.9375
645,0.96875
646,0.96875
647,1.0
648,0.96875
649,0.96875
650,1.0
