,Absolute Magnetisations Per Spin
0,1.0
1,0.96875
2,0.9375
3,0.875
4,0.90625
5,0.9375
6,0.90625
7,0.9375
8,1.0
9,0.96875
10,0.9375
11,0.875
12,1.0
13,0.84375
14,0.84375
15,0.90625
16,0.96875
17,0.96875
18,0.96875
19,0.9375
20,1.0
21,1.0
22,1.0
23,0.96875
24,1.0
25,0.90625
26,0.78125
27,0.90625
28,0.875
29,0.9375
30,0.96875
31,0.9375
32,1.0
33,0.84375
34,0.84375
35,0.96875
36,0.90625
37,0.90625
38,1.0
39,0.96875
40,0.96875
41,0.96875
42,0.9375
43,0.96875
44,0.96875
45,1.0
46,0.875
47,0.90625
48,1.0
49,0.9375
50,0.90625
51,0.96875
52,0.9375
53,1.0
54,0.9375
55,0.8125
56,0.9375
57,0.875
58,1.0
59,0.96875
60,0.8125
61,0.9375
62,0.96875
63,0.90625
64,1.0
65,1.0
66,0.9375
67,1.0
68,0.90625
69,0.96875
70,0.84375
71,0.90625
72,1.0
73,1.0
74,1.0
75,1.0
76,0.96875
77,0.84375
78,1.0
79,0.96875
80,1.0
81,0.90625
82,0.96875
83,0.96875
84,1.0
85,0.90625
86,0.90625
87,1.0
88,0.9375
89,1.0
90,0.96875
91,0.96875
92,0.9375
93,0.96875
94,1.0
95,0.96875
96,0.875
97,0.96875
98,1.0
99,0.875
100,0.96875
101,0.84375
102,0.78125
103,1.0
104,0.96875
105,0.90625
106,0.96875
107,0.96875
108,0.96875
109,1.0
110,0.6875
111,0.90625
112,0.96875
113,0.9375
114,1.0
115,0.90625
116,0.875
117,0.96875
118,0.9375
119,0.96875
120,0.9375
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,0.84375
128,1.0
129,0.9375
130,0.9375
131,0.875
132,1.0
133,0.875
134,1.0
135,0.96875
136,1.0
137,1.0
138,0.96875
139,1.0
140,1.0
141,1.0
142,0.90625
143,0.96875
144,0.96875
145,0.96875
146,0.90625
147,0.96875
148,0.96875
149,0.9375
150,0.96875
151,0.96875
152,0.90625
153,0.9375
154,0.96875
155,0.875
156,0.78125
157,0.875
158,1.0
159,0.9375
160,1.0
161,0.875
162,0.875
163,0.9375
164,1.0
165,0.90625
166,0.90625
167,1.0
168,1.0
169,0.9375
170,0.9375
171,1.0
172,0.84375
173,0.9375
174,1.0
175,0.90625
176,0.90625
177,0.875
178,1.0
179,1.0
180,0.90625
181,0.9375
182,0.84375
183,1.0
184,0.9375
185,1.0
186,0.9375
187,0.90625
188,0.90625
189,0.96875
190,1.0
191,0.9375
192,0.96875
193,0.9375
194,0.9375
195,0.9375
196,0.78125
197,0.96875
198,1.0
199,0.96875
200,0.9375
201,0.9375
202,0.96875
203,0.46875
204,0.78125
205,0.96875
206,0.96875
207,1.0
208,0.96875
209,0.5625
210,0.9375
211,1.0
212,0.875
213,1.0
214,1.0
215,0.90625
216,0.96875
217,0.96875
218,0.875
219,0.9375
220,0.96875
221,1.0
222,0.90625
223,0.96875
224,0.875
225,0.84375
226,0.96875
227,0.90625
228,0.96875
229,0.90625
230,0.9375
231,0.9375
232,0.96875
233,0.90625
234,1.0
235,0.9375
236,1.0
237,0.96875
238,0.96875
239,0.96875
240,1.0
241,0.90625
242,0.90625
243,0.96875
244,0.96875
245,0.3125
246,0.9375
247,0.96875
248,1.0
249,1.0
250,1.0
251,0.84375
252,0.96875
253,0.9375
254,0.84375
255,0.875
256,0.9375
257,0.90625
258,0.84375
259,0.96875
260,0.96875
261,1.0
262,1.0
263,0.96875
264,0.96875
265,1.0
266,0.96875
267,0.875
268,1.0
269,0.75
270,0.78125
271,1.0
272,0.875
273,1.0
274,0.96875
275,0.96875
276,1.0
277,1.0
278,0.71875
279,0.9375
280,0.9375
281,0.96875
282,0.9375
283,0.9375
284,1.0
285,1.0
286,0.96875
287,1.0
288,0.875
289,0.875
290,0.90625
291,0.8125
292,0.9375
293,0.96875
294,0.9375
295,1.0
296,0.90625
297,0.71875
298,0.96875
299,0.84375
300,0.90625
301,1.0
302,0.9375
303,1.0
304,0.90625
305,0.9375
306,0.96875
307,0.96875
308,0.9375
309,1.0
310,0.96875
311,1.0
312,0.96875
313,1.0
314,0.9375
315,0.96875
316,0.96875
317,0.96875
318,0.9375
319,1.0
320,0.96875
321,0.96875
322,1.0
323,0.875
324,1.0
325,1.0
326,1.0
327,0.9375
328,1.0
329,0.90625
330,0.96875
331,0.96875
332,0.90625
333,1.0
334,0.96875
335,0.96875
336,0.78125
337,1.0
338,1.0
339,1.0
340,0.46875
341,1.0
342,0.84375
343,0.875
344,0.90625
