,Absolute Magnetisations Per Spin
0,0.03125
1,0.21875
2,0.3125
3,0.3125
4,0.28125
5,0.40625
6,0.25
7,0.1875
8,0.09375
9,0.0625
10,0.375
11,0.40625
12,0.15625
13,0.28125
14,0.3125
15,0.0625
16,0.09375
17,0.25
18,0.6875
19,0.46875
20,0.375
21,0.40625
22,0.09375
23,0.0
24,0.0625
25,0.0625
26,0.09375
27,0.125
28,0.0625
29,0.0625
30,0.0
31,0.09375
32,0.03125
33,0.0625
34,0.125
35,0.1875
36,0.21875
37,0.3125
38,0.03125
39,0.0625
40,0.09375
41,0.09375
42,0.125
43,0.03125
44,0.21875
45,0.09375
46,0.0
47,0.0625
48,0.21875
49,0.09375
50,0.3125
51,0.4375
52,0.3125
53,0.3125
54,0.15625
55,0.34375
56,0.40625
57,0.21875
58,0.125
59,0.1875
60,0.15625
61,0.03125
62,0.21875
63,0.375
64,0.25
65,0.25
66,0.28125
67,0.40625
68,0.375
69,0.46875
70,0.3125
71,0.03125
72,0.15625
73,0.25
74,0.59375
75,0.5625
76,0.1875
77,0.21875
78,0.1875
79,0.25
80,0.4375
81,0.8125
82,0.625
83,0.40625
84,0.71875
85,0.65625
86,0.78125
87,0.75
88,0.8125
89,0.84375
90,0.78125
91,0.9375
92,0.875
93,0.78125
94,0.6875
95,0.46875
96,0.5625
97,0.6875
98,0.59375
99,0.4375
100,0.28125
101,0.1875
102,0.15625
103,0.0
104,0.40625
105,0.34375
106,0.375
107,0.375
108,0.53125
109,0.375
110,0.34375
111,0.5625
112,0.46875
113,0.4375
114,0.53125
115,0.59375
116,0.34375
117,0.375
118,0.5625
119,0.53125
120,0.65625
121,0.4375
122,0.5625
123,0.21875
124,0.25
125,0.21875
126,0.15625
127,0.34375
128,0.28125
129,0.625
130,0.71875
131,0.71875
132,0.6875
133,0.625
134,0.71875
135,0.84375
136,0.9375
137,0.875
138,0.90625
139,0.875
140,0.9375
141,0.90625
142,0.8125
143,0.625
144,0.75
145,0.71875
146,0.78125
147,0.6875
148,0.59375
149,0.46875
150,0.65625
151,0.96875
152,0.6875
153,0.65625
154,0.65625
155,0.25
156,0.5625
157,0.53125
158,0.375
159,0.59375
160,0.59375
161,0.53125
162,0.53125
163,0.5625
164,0.5625
165,0.59375
166,0.625
167,0.8125
168,0.71875
169,0.78125
170,0.78125
171,0.84375
172,0.75
173,0.875
174,0.90625
175,0.90625
176,0.75
177,0.78125
178,0.625
179,0.75
180,0.8125
181,0.78125
182,0.71875
183,0.71875
184,0.5625
185,0.59375
186,0.5
187,0.15625
188,0.03125
189,0.3125
190,0.28125
191,0.15625
192,0.0625
193,0.25
194,0.46875
195,0.53125
196,0.5625
197,0.75
198,0.8125
199,0.6875
200,0.375
201,0.25
202,0.3125
203,0.5
204,0.46875
205,0.5
206,0.25
207,0.1875
208,0.09375
209,0.46875
210,0.3125
211,0.5
212,0.4375
213,0.40625
214,0.375
215,0.28125
216,0.46875
217,0.59375
218,0.6875
219,0.78125
220,0.4375
221,0.625
222,0.71875
223,0.375
224,0.34375
225,0.40625
226,0.34375
227,0.4375
228,0.65625
229,0.40625
230,0.5625
231,0.59375
232,0.625
233,0.53125
234,0.3125
235,0.34375
236,0.46875
237,0.3125
238,0.71875
239,0.6875
240,0.5
241,0.5
242,0.5
243,0.34375
244,0.34375
245,0.4375
246,0.1875
247,0.46875
248,0.53125
249,0.65625
250,0.375
251,0.34375
252,0.46875
253,0.46875
254,0.34375
255,0.28125
256,0.28125
257,0.21875
258,0.34375
259,0.21875
260,0.3125
261,0.03125
262,0.15625
263,0.1875
264,0.40625
265,0.375
266,0.4375
267,0.34375
268,0.5
269,0.5625
270,0.75
271,0.625
272,0.6875
273,0.75
274,0.78125
275,0.84375
276,0.8125
277,0.8125
278,0.8125
279,0.84375
280,0.78125
281,0.8125
282,0.71875
283,0.8125
284,0.5625
285,0.5
286,0.34375
287,0.46875
288,0.375
289,0.1875
290,0.28125
291,0.125
292,0.34375
293,0.4375
294,0.34375
295,0.40625
296,0.5
297,0.53125
298,0.4375
299,0.40625
300,0.25
301,0.46875
302,0.65625
303,0.65625
304,0.78125
305,0.84375
306,0.875
307,0.875
308,0.9375
309,1.0
310,0.90625
311,0.96875
312,0.9375
313,0.8125
314,0.78125
315,0.84375
316,0.84375
317,0.71875
318,0.625
319,0.6875
320,0.71875
321,0.6875
322,0.71875
323,0.75
324,0.5625
325,0.71875
326,0.6875
327,0.75
328,0.875
329,0.84375
330,0.8125
331,0.75
332,0.75
333,0.875
334,0.8125
335,0.6875
336,0.46875
337,0.34375
338,0.25
339,0.4375
340,0.625
341,0.59375
342,0.625
343,0.75
344,0.59375
345,0.46875
346,0.5625
347,0.6875
348,0.90625
349,0.8125
350,0.8125
351,0.78125
352,0.8125
353,0.875
354,0.90625
355,0.84375
356,0.65625
357,0.65625
358,0.71875
359,0.75
360,0.9375
361,0.8125
362,0.75
363,0.625
364,0.625
365,0.5
366,0.53125
367,0.5625
368,0.46875
369,0.59375
370,0.40625
371,0.71875
372,0.53125
373,0.5625
374,0.3125
375,0.375
376,0.375
377,0.375
378,0.46875
379,0.40625
380,0.34375
381,0.3125
382,0.375
383,0.5625
384,0.5
385,0.65625
386,0.75
387,0.6875
388,0.5
389,0.71875
390,0.6875
391,0.84375
392,0.78125
393,0.84375
394,0.8125
395,0.71875
396,0.875
397,0.90625
398,0.90625
399,0.84375
400,0.71875
401,0.6875
402,0.6875
403,0.6875
404,0.5625
405,0.59375
406,0.4375
407,0.4375
408,0.40625
409,0.53125
410,0.71875
411,0.625
412,0.53125
413,0.5625
414,0.4375
415,0.34375
416,0.125
417,0.0
418,0.15625
419,0.4375
420,0.28125
421,0.28125
422,0.34375
423,0.34375
424,0.1875
425,0.5
426,0.40625
427,0.84375
428,0.71875
429,0.65625
430,0.59375
431,0.46875
432,0.53125
433,0.75
434,0.6875
435,0.25
436,0.1875
437,0.21875
438,0.03125
439,0.09375
440,0.03125
441,0.125
442,0.0625
443,0.0
444,0.03125
445,0.0625
446,0.125
447,0.15625
448,0.25
449,0.0
450,0.28125
451,0.375
452,0.375
453,0.625
454,0.625
455,0.5
456,0.46875
457,0.65625
458,0.75
459,0.59375
460,0.4375
461,0.5625
462,0.5
463,0.25
464,0.53125
465,0.34375
466,0.46875
467,0.78125
468,0.90625
469,0.59375
470,0.3125
471,0.21875
472,0.25
473,0.34375
474,0.25
475,0.3125
476,0.34375
477,0.46875
478,0.40625
479,0.5
480,0.65625
481,0.59375
482,0.59375
483,0.71875
484,0.8125
485,0.71875
486,0.46875
487,0.6875
488,0.75
489,0.84375
490,0.75
491,0.84375
492,0.65625
493,0.75
494,0.6875
495,0.71875
496,0.53125
497,0.5
498,0.5
499,0.65625
500,0.78125
501,0.8125
502,0.96875
503,0.9375
504,0.96875
505,0.6875
506,0.84375
507,0.875
508,0.84375
509,0.8125
510,0.8125
511,0.875
512,0.8125
513,0.65625
514,0.84375
515,0.65625
516,0.5
517,0.5
518,0.5
519,0.78125
520,0.78125
521,0.84375
522,0.78125
523,0.65625
524,0.71875
525,0.84375
526,0.59375
527,0.625
528,0.4375
529,0.375
530,0.53125
531,0.5625
532,0.4375
533,0.21875
534,0.40625
535,0.28125
536,0.40625
537,0.3125
538,0.21875
539,0.1875
540,0.1875
541,0.21875
542,0.25
543,0.25
544,0.40625
545,0.625
546,0.375
547,0.21875
548,0.46875
549,0.5
550,0.5625
551,0.6875
552,0.8125
553,0.9375
554,0.84375
555,0.65625
556,0.5
557,0.46875
558,0.4375
559,0.3125
560,0.21875
561,0.28125
562,0.3125
563,0.34375
564,0.1875
565,0.0625
566,0.03125
567,0.25
568,0.375
569,0.3125
570,0.1875
571,0.0
572,0.0625
573,0.46875
574,0.625
575,0.5625
576,0.59375
577,0.75
578,0.78125
579,0.8125
580,0.625
581,0.625
582,0.71875
583,0.78125
584,0.71875
585,0.71875
586,0.40625
587,0.6875
588,0.53125
589,0.59375
590,0.625
591,0.6875
592,0.625
593,0.59375
594,0.65625
595,0.53125
596,0.375
597,0.46875
598,0.75
599,0.9375
600,0.96875
601,0.8125
602,0.71875
603,0.75
604,0.84375
605,0.875
606,0.8125
607,0.9375
608,0.875
609,0.8125
610,0.59375
611,0.6875
612,0.96875
613,0.84375
614,0.71875
615,0.71875
616,0.53125
617,0.46875
618,0.6875
619,0.8125
620,0.8125
621,0.6875
622,0.75
623,0.78125
624,0.75
625,0.6875
626,0.75
627,0.625
628,0.75
629,0.71875
630,0.71875
631,0.59375
632,0.8125
633,0.71875
634,0.46875
635,0.46875
636,0.5
637,0.34375
638,0.40625
639,0.125
640,0.09375
641,0.21875
642,0.40625
643,0.40625
644,0.375
645,0.46875
646,0.375
647,0.375
648,0.4375
649,0.75
650,0.5625
651,0.8125
652,0.6875
653,0.5625
654,0.5625
655,0.59375
656,0.6875
657,0.75
658,0.71875
659,0.71875
660,0.78125
661,0.875
662,0.90625
663,0.8125
664,0.6875
665,0.8125
666,0.75
667,0.84375
668,0.875
669,0.65625
670,0.6875
671,0.625
672,0.84375
673,0.8125
674,0.625
675,0.5625
676,0.4375
677,0.21875
678,0.15625
679,0.15625
680,0.375
681,0.3125
682,0.4375
683,0.34375
684,0.25
685,0.15625
686,0.125
687,0.21875
688,0.4375
689,0.71875
690,0.53125
691,0.21875
692,0.09375
693,0.28125
694,0.1875
695,0.09375
696,0.125
697,0.03125
698,0.21875
699,0.375
700,0.375
701,0.25
702,0.1875
703,0.03125
704,0.1875
705,0.125
706,0.40625
707,0.15625
708,0.125
709,0.25
710,0.0625
711,0.09375
712,0.1875
713,0.03125
714,0.0
715,0.03125
716,0.09375
717,0.1875
718,0.03125
719,0.125
720,0.1875
721,0.125
722,0.4375
723,0.40625
724,0.53125
725,0.46875
726,0.375
727,0.3125
728,0.125
729,0.0625
730,0.1875
731,0.34375
732,0.0625
733,0.28125
734,0.40625
735,0.59375
736,0.6875
737,0.59375
738,0.3125
739,0.53125
740,0.59375
741,0.46875
742,0.53125
743,0.375
744,0.65625
745,0.40625
746,0.53125
747,0.59375
748,0.6875
749,0.78125
750,0.875
751,0.875
752,0.9375
753,0.875
754,0.8125
755,0.5625
756,0.5
757,0.5625
758,0.5625
759,0.71875
760,0.59375
761,0.6875
762,0.4375
763,0.125
764,0.1875
765,0.28125
766,0.21875
767,0.1875
768,0.125
769,0.28125
770,0.28125
771,0.375
772,0.1875
773,0.03125
774,0.03125
775,0.03125
776,0.125
777,0.1875
778,0.28125
779,0.78125
780,0.90625
781,0.84375
782,0.59375
783,0.53125
784,0.59375
785,0.625
786,0.53125
787,0.34375
788,0.25
789,0.25
790,0.28125
791,0.28125
792,0.375
793,0.34375
794,0.125
795,0.28125
796,0.125
797,0.125
798,0.15625
799,0.25
800,0.0
801,0.21875
802,0.375
803,0.34375
804,0.59375
805,0.625
806,0.53125
807,0.34375
808,0.28125
809,0.09375
810,0.28125
811,0.125
812,0.125
813,0.0
814,0.1875
815,0.125
816,0.125
817,0.03125
818,0.125
819,0.34375
820,0.25
