,Absolute Magnetisations Per Spin
0,1.0
1,1.0
2,0.96875
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,0.96875
10,0.96875
11,1.0
12,1.0
13,0.96875
14,0.96875
15,0.96875
16,1.0
17,0.9375
18,0.96875
19,0.9375
20,1.0
21,0.96875
22,0.96875
23,0.96875
24,0.9375
25,0.9375
26,0.96875
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,0.96875
40,0.96875
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,0.96875
47,0.96875
48,0.96875
49,1.0
50,1.0
51,1.0
52,1.0
53,1.0
54,0.96875
55,1.0
56,1.0
57,1.0
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,0.96875
73,1.0
74,1.0
75,0.96875
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,0.96875
90,1.0
91,1.0
92,0.96875
93,0.96875
94,0.9375
95,1.0
96,1.0
97,0.96875
98,0.96875
99,1.0
100,0.96875
101,0.96875
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,0.96875
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,0.96875
121,0.96875
122,0.96875
123,0.96875
124,0.96875
125,0.96875
126,0.96875
127,1.0
128,1.0
129,1.0
130,0.96875
131,0.96875
132,1.0
133,1.0
134,0.9375
135,0.96875
136,0.9375
137,0.96875
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,0.84375
152,0.875
153,0.8125
154,0.84375
155,0.9375
156,0.9375
157,0.96875
158,1.0
159,0.96875
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,0.96875
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,0.96875
183,1.0
184,1.0
185,1.0
186,0.96875
187,1.0
188,0.96875
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,0.96875
195,1.0
196,1.0
