,Absolute Magnetisations Per Spin
0,0.6875
1,0.8125
2,0.96875
3,0.875
4,0.96875
5,0.90625
6,0.875
7,0.71875
8,0.59375
9,0.59375
10,0.5625
11,0.5625
12,0.625
13,0.78125
14,0.78125
15,0.84375
16,0.84375
17,0.75
18,0.8125
19,0.9375
20,0.96875
21,0.9375
22,0.875
23,1.0
24,0.78125
25,0.59375
26,0.46875
27,0.75
28,0.65625
29,0.96875
30,0.9375
31,1.0
32,1.0
33,1.0
34,0.9375
35,0.8125
36,0.84375
37,0.8125
38,0.65625
39,0.75
40,0.5625
41,0.40625
42,0.40625
43,0.25
44,0.25
45,0.21875
46,0.21875
47,0.1875
48,0.375
49,0.59375
50,0.4375
51,0.53125
52,0.59375
53,0.53125
54,0.5625
55,0.84375
56,0.53125
57,0.34375
58,0.4375
59,0.5
60,0.59375
61,0.1875
62,0.25
63,0.375
64,0.34375
65,0.5
66,0.75
67,0.625
68,0.5625
69,0.625
70,0.8125
71,0.9375
72,0.96875
73,0.9375
74,0.875
75,1.0
76,0.90625
77,0.96875
78,0.84375
79,0.9375
80,0.96875
81,0.875
82,0.9375
83,1.0
84,0.84375
85,0.90625
86,0.96875
87,0.96875
88,0.8125
89,0.75
90,0.875
91,0.84375
92,0.90625
93,1.0
94,0.96875
95,0.9375
96,0.75
97,0.84375
98,0.71875
99,0.875
100,0.875
101,0.9375
102,0.9375
103,0.71875
104,0.65625
105,0.53125
106,0.59375
107,0.53125
108,0.4375
109,0.40625
110,0.09375
111,0.09375
112,0.09375
113,0.0625
114,0.25
115,0.28125
116,0.34375
117,0.0625
118,0.0625
119,0.125
120,0.40625
121,0.625
122,0.75
123,0.875
124,0.90625
125,0.8125
126,0.71875
127,0.625
128,0.875
129,0.90625
130,0.9375
131,0.875
132,0.90625
133,0.875
134,0.8125
135,0.75
136,0.84375
137,0.75
138,0.71875
139,0.8125
140,0.90625
141,1.0
142,0.96875
143,0.84375
144,0.875
145,0.65625
146,0.46875
147,0.40625
148,0.46875
149,0.46875
150,0.6875
151,0.71875
152,0.8125
153,0.90625
154,0.875
155,0.875
156,0.71875
157,0.59375
158,0.65625
159,0.6875
160,0.65625
161,0.78125
162,0.78125
163,0.6875
164,0.75
165,0.71875
166,0.625
167,0.65625
168,0.84375
169,0.96875
170,0.96875
171,0.96875
172,1.0
173,0.90625
174,0.875
175,0.78125
176,0.9375
177,0.9375
178,0.9375
179,0.9375
180,0.96875
181,1.0
182,0.9375
183,0.90625
184,1.0
185,1.0
186,0.9375
187,0.84375
188,0.875
189,0.875
190,0.96875
191,0.96875
192,0.90625
193,0.875
194,0.84375
195,0.71875
196,0.59375
197,0.78125
198,0.78125
199,0.8125
200,0.75
201,0.4375
202,0.5
203,0.6875
204,0.71875
205,0.65625
206,0.6875
207,0.71875
208,0.84375
209,0.8125
210,0.875
211,0.96875
212,0.90625
213,0.78125
214,0.875
215,0.84375
216,0.6875
217,0.75
218,0.78125
219,0.75
220,0.90625
221,0.78125
222,0.875
223,0.59375
224,0.65625
225,0.53125
226,0.59375
227,0.75
228,0.8125
229,0.9375
230,0.9375
231,0.8125
232,0.8125
233,0.78125
234,0.90625
235,0.90625
236,0.9375
237,0.9375
238,0.9375
239,0.90625
240,0.96875
241,0.8125
242,0.84375
243,0.875
244,0.78125
245,0.6875
246,0.5625
247,0.5625
248,0.75
249,0.78125
250,0.90625
251,0.96875
252,0.9375
253,0.9375
254,0.96875
255,0.84375
256,0.96875
257,0.84375
258,0.875
259,0.71875
260,0.75
261,0.8125
262,0.9375
263,0.8125
264,0.78125
265,0.84375
266,0.875
267,0.875
268,0.875
269,0.71875
270,0.84375
271,0.9375
272,0.90625
273,0.875
274,0.875
275,0.6875
276,0.78125
277,0.875
278,0.8125
279,0.9375
280,0.8125
281,0.78125
282,0.84375
283,0.96875
284,0.9375
285,0.96875
286,1.0
287,0.9375
288,0.9375
289,0.875
290,0.84375
291,0.84375
292,0.875
293,0.90625
294,0.90625
295,0.90625
296,0.96875
297,0.90625
298,0.8125
299,0.6875
300,0.8125
301,0.875
302,0.9375
303,0.78125
304,0.84375
305,0.8125
306,0.875
307,0.96875
308,0.9375
309,0.875
310,0.78125
311,0.84375
312,0.6875
313,0.78125
314,0.59375
315,0.625
316,0.5625
317,0.6875
318,0.59375
319,0.625
320,0.6875
321,0.65625
322,0.8125
323,0.90625
324,0.6875
325,0.9375
326,0.84375
327,0.6875
328,0.84375
329,0.75
