,Absolute Magnetisations Per Spin
0,0.96875
1,0.90625
2,0.90625
3,0.78125
4,0.78125
5,0.90625
6,0.875
7,0.9375
8,0.90625
9,0.84375
10,0.90625
11,0.875
12,0.90625
13,0.90625
14,0.96875
15,0.9375
16,0.90625
17,0.96875
18,0.875
19,0.875
20,0.875
21,0.875
22,0.9375
23,0.90625
24,0.90625
25,0.96875
26,0.96875
27,0.96875
28,0.875
29,0.8125
30,0.78125
31,0.8125
32,0.75
33,0.71875
34,0.6875
35,0.90625
36,0.90625
37,0.90625
38,0.96875
39,0.90625
40,0.875
41,0.78125
42,0.75
43,0.78125
44,0.84375
45,0.84375
46,0.71875
47,0.75
48,0.78125
49,0.8125
50,0.8125
51,0.8125
52,0.78125
53,0.78125
54,0.875
55,0.875
56,0.6875
57,0.75
58,0.8125
59,0.84375
60,0.8125
61,0.9375
62,0.84375
63,0.96875
64,0.96875
65,0.90625
66,0.78125
67,0.75
68,0.625
69,0.78125
70,0.84375
71,0.875
72,0.65625
73,0.71875
74,0.84375
75,0.84375
76,0.90625
77,0.90625
78,0.90625
79,0.875
80,0.875
81,0.9375
82,0.9375
83,0.96875
84,0.9375
85,0.59375
86,0.625
87,0.59375
88,0.75
89,0.75
90,0.625
91,0.65625
92,0.65625
93,0.5
94,0.40625
95,0.40625
96,0.375
97,0.28125
98,0.125
99,0.09375
100,0.25
101,0.03125
102,0.21875
103,0.0625
104,0.125
105,0.09375
106,0.03125
107,0.1875
108,0.15625
109,0.125
110,0.125
111,0.15625
112,0.0625
113,0.09375
114,0.1875
115,0.09375
116,0.34375
117,0.5625
118,0.40625
119,0.4375
120,0.40625
121,0.5
122,0.59375
123,0.75
124,0.5
125,0.46875
126,0.375
127,0.25
128,0.03125
129,0.03125
130,0.125
131,0.25
132,0.25
133,0.28125
134,0.15625
135,0.375
136,0.71875
137,0.5
138,0.5
139,0.40625
140,0.34375
141,0.40625
142,0.375
143,0.59375
144,0.5
145,0.75
146,0.75
147,0.5625
148,0.6875
149,0.59375
150,0.625
151,0.5
152,0.40625
153,0.3125
154,0.3125
155,0.09375
156,0.09375
157,0.1875
158,0.09375
159,0.03125
160,0.3125
161,0.625
162,0.59375
163,0.65625
164,0.75
165,0.8125
166,0.96875
167,1.0
168,1.0
169,0.96875
170,0.90625
171,0.90625
172,0.90625
173,1.0
174,1.0
175,0.9375
176,0.9375
177,0.9375
178,1.0
179,0.9375
180,0.9375
181,0.90625
182,0.96875
183,1.0
184,1.0
185,1.0
186,0.96875
187,0.90625
188,0.9375
189,0.875
190,0.8125
191,0.78125
192,0.875
193,0.75
194,0.8125
195,0.84375
196,0.71875
197,0.8125
198,0.875
199,0.875
200,0.875
201,0.8125
202,0.96875
203,1.0
204,0.8125
205,0.875
206,0.90625
207,0.875
208,0.90625
209,1.0
210,0.96875
211,0.9375
212,0.9375
213,0.9375
214,0.90625
215,0.96875
216,0.96875
217,0.96875
218,0.875
