,Absolute Magnetisations Per Spin
0,0.15625
1,0.0
2,0.09375
3,0.28125
4,0.03125
5,0.15625
6,0.40625
7,0.15625
8,0.0
9,0.15625
10,0.28125
11,0.34375
12,0.4375
13,0.375
14,0.375
15,0.21875
16,0.15625
17,0.0625
18,0.15625
19,0.1875
20,0.28125
21,0.28125
22,0.4375
23,0.53125
24,0.375
25,0.25
26,0.09375
27,0.15625
28,0.15625
29,0.28125
30,0.125
31,0.125
32,0.03125
33,0.125
34,0.25
35,0.5
36,0.4375
37,0.1875
38,0.25
39,0.03125
40,0.03125
41,0.09375
42,0.0
43,0.03125
44,0.1875
45,0.40625
46,0.28125
47,0.34375
48,0.09375
49,0.21875
50,0.15625
51,0.03125
52,0.15625
53,0.34375
54,0.34375
55,0.1875
56,0.1875
57,0.34375
58,0.71875
59,0.40625
60,0.46875
61,0.46875
62,0.375
63,0.28125
64,0.53125
65,0.53125
66,0.40625
67,0.0625
68,0.03125
69,0.0625
70,0.0625
71,0.09375
72,0.0625
73,0.34375
74,0.1875
75,0.1875
76,0.03125
77,0.25
78,0.0625
79,0.125
80,0.09375
81,0.03125
82,0.03125
83,0.09375
84,0.0625
85,0.03125
86,0.4375
87,0.21875
88,0.09375
89,0.125
90,0.4375
91,0.75
92,0.40625
93,0.25
94,0.0
95,0.03125
96,0.03125
97,0.125
98,0.09375
99,0.1875
100,0.09375
101,0.375
102,0.0625
103,0.03125
104,0.28125
105,0.40625
106,0.5
107,0.59375
108,0.15625
109,0.0625
110,0.0625
111,0.0625
112,0.03125
113,0.0625
114,0.15625
115,0.1875
116,0.25
117,0.09375
118,0.03125
119,0.0
120,0.03125
121,0.0625
122,0.4375
123,0.375
124,0.3125
125,0.5
126,0.59375
127,0.53125
128,0.78125
129,0.34375
130,0.28125
131,0.34375
132,0.1875
133,0.0
134,0.0625
135,0.09375
136,0.25
137,0.28125
138,0.46875
139,0.5625
140,0.5
141,0.5625
142,0.28125
143,0.3125
144,0.4375
145,0.28125
146,0.3125
147,0.5
148,0.40625
149,0.34375
150,0.34375
151,0.09375
152,0.21875
153,0.34375
154,0.3125
155,0.59375
156,0.625
157,0.53125
158,0.375
159,0.34375
160,0.125
161,0.28125
162,0.34375
163,0.59375
164,0.3125
165,0.25
166,0.21875
167,0.375
168,0.1875
169,0.125
170,0.1875
171,0.09375
172,0.0625
173,0.09375
174,0.0
175,0.125
176,0.125
177,0.03125
178,0.1875
179,0.09375
180,0.28125
181,0.125
182,0.125
183,0.3125
184,0.21875
185,0.125
186,0.0
187,0.03125
188,0.0
189,0.0625
190,0.15625
191,0.09375
192,0.15625
193,0.53125
194,0.40625
195,0.25
196,0.25
197,0.5
198,0.90625
199,0.8125
