,Absolute Magnetisations Per Spin
0,0.8125
1,0.75
2,0.84375
3,0.90625
4,0.875
5,0.75
6,0.75
7,0.65625
8,0.6875
9,0.8125
10,0.9375
11,0.84375
12,0.65625
13,0.5
14,0.78125
15,0.84375
16,0.84375
17,0.75
18,0.53125
19,0.5
20,0.3125
21,0.3125
22,0.5
23,0.625
24,0.78125
25,0.8125
26,0.90625
27,0.875
28,0.75
29,0.84375
30,0.90625
31,0.96875
32,0.9375
33,0.9375
34,0.90625
35,0.8125
36,0.96875
37,1.0
38,0.96875
39,0.9375
40,0.78125
41,0.625
42,0.71875
43,0.75
44,0.84375
45,0.8125
46,0.8125
47,0.9375
48,0.9375
49,0.96875
50,0.8125
51,0.9375
52,0.96875
53,1.0
54,0.96875
55,0.9375
56,0.90625
57,0.90625
58,0.875
59,0.84375
60,0.78125
61,0.875
62,0.8125
63,0.875
64,0.90625
65,0.78125
66,0.8125
67,0.875
68,0.9375
69,0.90625
70,0.8125
71,0.71875
72,0.5625
73,0.34375
74,0.71875
75,0.71875
76,0.84375
77,0.75
78,0.90625
79,0.90625
80,0.96875
81,0.9375
82,0.71875
83,0.6875
84,0.71875
85,0.71875
86,0.78125
87,0.84375
88,0.71875
89,0.875
90,0.78125
91,0.84375
92,0.84375
93,0.78125
94,0.65625
95,0.59375
96,0.34375
97,0.40625
98,0.34375
99,0.5
100,0.5625
101,0.25
102,0.28125
103,0.34375
104,0.4375
105,0.4375
106,0.21875
107,0.03125
108,0.28125
109,0.375
110,0.28125
111,0.40625
112,0.4375
113,0.46875
114,0.4375
115,0.4375
116,0.65625
117,0.8125
118,0.84375
119,0.96875
120,0.90625
121,0.90625
122,0.875
123,1.0
124,0.96875
125,0.875
126,0.75
127,0.78125
128,0.8125
129,0.875
130,0.8125
131,0.8125
132,0.84375
133,0.84375
134,0.84375
135,0.875
136,0.75
137,0.65625
138,0.6875
139,0.625
140,0.5625
141,0.71875
142,0.75
143,0.625
144,0.53125
145,0.71875
146,0.6875
147,0.65625
148,0.78125
149,0.75
150,0.6875
151,0.75
152,0.65625
153,0.625
154,0.59375
155,0.28125
156,0.3125
157,0.34375
158,0.0625
159,0.375
160,0.46875
161,0.21875
162,0.53125
163,0.6875
164,0.59375
165,0.5
166,0.625
167,0.6875
168,0.78125
169,0.71875
170,0.71875
171,0.78125
172,0.71875
173,0.875
174,0.84375
175,0.9375
176,0.84375
177,0.84375
178,0.9375
179,0.96875
180,0.84375
181,0.6875
182,0.5
183,0.53125
184,0.78125
185,0.6875
186,0.78125
187,0.625
188,0.40625
189,0.625
190,0.78125
191,0.84375
192,0.96875
193,0.96875
194,0.9375
195,0.84375
196,0.84375
197,0.9375
198,1.0
199,0.96875
200,0.8125
201,0.84375
202,0.9375
203,0.9375
204,0.9375
205,0.9375
206,0.78125
207,0.875
208,0.84375
209,0.65625
210,0.59375
211,0.78125
212,0.90625
213,0.84375
214,0.84375
215,0.875
216,0.9375
217,0.875
218,0.78125
219,0.78125
220,0.84375
221,0.9375
222,0.90625
223,0.8125
224,0.65625
225,0.84375
226,0.96875
227,0.875
228,0.6875
229,0.71875
230,0.75
231,0.75
232,0.84375
233,0.71875
234,0.71875
235,0.625
236,0.53125
237,0.5625
238,0.5
239,0.5625
240,0.4375
241,0.40625
242,0.5
243,0.40625
244,0.75
245,0.78125
246,0.8125
247,0.78125
248,0.875
249,0.9375
250,0.96875
251,0.90625
252,1.0
253,1.0
254,0.9375
255,0.9375
256,1.0
257,0.875
258,0.90625
259,0.875
260,0.75
261,0.78125
262,0.75
263,0.78125
264,0.875
265,0.96875
266,0.96875
267,0.84375
268,0.8125
269,0.78125
270,0.84375
271,0.8125
272,0.84375
273,0.75
274,0.625
275,0.84375
276,0.75
277,0.78125
278,0.75
279,0.5
280,0.3125
281,0.5
282,0.6875
283,0.5625
284,0.53125
285,0.5
286,0.625
287,0.6875
288,0.59375
289,0.8125
290,0.875
291,0.96875
292,0.96875
293,0.875
294,0.9375
295,0.9375
296,0.90625
297,0.84375
298,0.78125
299,0.71875
300,0.78125
301,0.53125
302,0.625
303,0.625
304,0.6875
305,0.84375
306,0.71875
307,0.8125
308,0.78125
309,0.59375
310,0.65625
311,0.5
312,0.375
313,0.5
314,0.65625
315,0.625
316,0.375
317,0.65625
318,0.65625
319,0.625
320,0.625
321,0.5625
322,0.65625
323,0.65625
324,0.5
325,0.46875
326,0.4375
327,0.6875
328,0.6875
329,0.8125
330,0.84375
331,0.875
332,0.84375
333,0.8125
334,0.8125
335,0.90625
336,0.90625
337,0.90625
338,0.75
339,0.6875
340,0.53125
341,0.3125
342,0.25
343,0.3125
344,0.53125
345,0.53125
346,0.71875
347,0.75
348,0.8125
349,0.8125
350,0.71875
351,0.4375
352,0.5625
353,0.625
354,0.71875
355,0.65625
356,0.8125
357,1.0
358,1.0
359,0.96875
360,0.9375
361,0.78125
362,0.8125
363,0.78125
364,0.78125
365,0.6875
366,0.53125
367,0.65625
368,0.6875
369,0.75
370,0.65625
371,0.59375
372,0.8125
373,0.78125
374,0.71875
375,0.6875
376,0.625
377,0.625
378,0.625
379,0.625
380,0.75
381,0.8125
382,0.96875
383,1.0
384,0.96875
385,0.9375
386,0.8125
387,0.75
388,0.75
389,0.84375
390,0.84375
391,0.78125
392,0.84375
393,0.75
394,0.84375
395,0.84375
396,0.84375
397,0.90625
398,0.875
399,0.875
400,0.9375
401,0.90625
402,0.90625
403,0.84375
404,0.8125
405,0.71875
406,0.8125
407,0.78125
408,0.875
409,0.90625
410,0.90625
411,0.90625
412,0.9375
413,0.96875
414,0.96875
415,0.75
416,0.65625
417,0.78125
418,0.75
419,0.8125
420,0.9375
421,0.90625
422,0.875
423,0.8125
424,0.71875
425,0.71875
426,0.75
427,0.84375
428,0.90625
429,0.96875
430,0.75
431,0.65625
432,0.65625
433,0.46875
434,0.5625
435,0.59375
436,0.78125
437,0.6875
438,0.65625
439,0.625
440,0.75
441,0.5625
442,0.25
443,0.46875
444,0.40625
445,0.5625
446,0.53125
447,0.59375
448,0.625
449,0.5625
450,0.5
451,0.40625
452,0.21875
453,0.5
454,0.53125
455,0.1875
456,0.375
457,0.625
458,0.59375
459,0.5625
460,0.625
461,0.53125
462,0.34375
463,0.1875
464,0.09375
465,0.0625
466,0.03125
467,0.0625
468,0.125
469,0.0625
470,0.125
471,0.1875
472,0.125
473,0.1875
474,0.4375
475,0.625
476,0.75
477,0.75
478,0.75
479,0.625
480,0.78125
481,0.71875
482,0.65625
483,0.8125
484,0.84375
485,0.9375
486,0.90625
487,0.96875
488,0.9375
489,0.90625
490,0.90625
491,0.90625
492,0.84375
493,0.9375
494,0.96875
495,0.90625
496,0.96875
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,0.9375
504,0.96875
505,0.78125
506,0.78125
507,0.75
508,0.84375
509,0.9375
510,0.96875
511,0.875
512,0.90625
513,0.90625
514,0.9375
515,0.90625
516,0.78125
517,0.8125
518,0.96875
519,1.0
520,0.96875
521,0.90625
522,0.8125
523,0.84375
524,0.75
525,0.75
526,0.84375
527,0.84375
528,0.84375
529,0.8125
530,0.9375
531,0.9375
532,0.84375
533,0.96875
