,Absolute Magnetisations Per Spin
0,0.96875
1,0.96875
2,0.9375
3,0.96875
4,1.0
5,0.96875
6,0.9375
7,0.9375
8,0.875
9,0.9375
10,0.96875
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,0.96875
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,0.96875
30,0.96875
31,0.9375
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,0.96875
38,0.90625
39,0.96875
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,0.9375
46,0.9375
47,1.0
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,0.96875
54,0.9375
55,1.0
56,1.0
57,1.0
58,0.96875
59,0.9375
60,0.9375
61,1.0
62,0.96875
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,0.96875
78,0.9375
79,0.96875
80,0.96875
81,1.0
82,0.96875
83,0.96875
84,1.0
85,1.0
86,1.0
87,1.0
88,0.96875
89,1.0
90,1.0
91,1.0
92,0.96875
93,1.0
94,1.0
95,0.96875
96,0.9375
97,0.96875
98,1.0
99,0.96875
100,0.96875
101,0.90625
102,1.0
103,1.0
104,1.0
105,1.0
106,0.96875
107,0.9375
108,0.96875
109,0.96875
110,1.0
111,0.96875
112,1.0
113,1.0
114,0.96875
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,0.96875
122,0.96875
123,0.96875
124,0.9375
125,0.90625
126,0.875
127,0.875
128,0.90625
129,0.96875
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,0.96875
136,0.9375
137,0.96875
138,0.96875
139,0.96875
140,1.0
141,1.0
142,1.0
143,1.0
144,0.96875
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,0.96875
155,1.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,0.96875
168,0.9375
169,1.0
170,1.0
171,0.96875
172,1.0
173,1.0
174,1.0
175,1.0
176,0.96875
