,Absolute Magnetisations Per Spin
0,0.625
1,0.53125
2,0.3125
3,0.34375
4,0.125
5,0.0
6,0.28125
7,0.25
8,0.53125
9,0.71875
10,0.46875
11,0.4375
12,0.53125
13,0.53125
14,0.75
15,0.65625
16,0.625
17,0.71875
18,0.5
19,0.53125
20,0.53125
21,0.71875
22,0.53125
23,0.5625
24,0.625
25,0.59375
26,0.46875
27,0.46875
28,0.46875
29,0.46875
30,0.1875
31,0.3125
32,0.15625
33,0.375
34,0.15625
35,0.09375
36,0.15625
37,0.0
38,0.28125
39,0.34375
40,0.53125
41,0.78125
42,0.75
43,0.6875
44,0.6875
45,0.5
46,0.46875
47,0.6875
48,0.625
49,0.625
50,0.59375
51,0.65625
52,0.46875
53,0.625
54,0.40625
55,0.1875
56,0.125
57,0.28125
58,0.15625
59,0.125
60,0.1875
61,0.21875
62,0.09375
63,0.15625
64,0.34375
65,0.375
66,0.5625
67,0.59375
68,0.4375
69,0.15625
70,0.1875
71,0.1875
72,0.03125
73,0.15625
74,0.0625
75,0.0625
76,0.3125
77,0.25
78,0.1875
79,0.21875
80,0.28125
81,0.15625
82,0.0625
83,0.0625
84,0.0
85,0.0625
86,0.15625
87,0.1875
88,0.28125
89,0.25
90,0.21875
91,0.15625
92,0.03125
93,0.25
94,0.25
95,0.34375
96,0.0625
97,0.1875
98,0.125
99,0.0625
100,0.0625
101,0.09375
102,0.21875
103,0.09375
104,0.1875
105,0.03125
106,0.09375
107,0.125
108,0.09375
109,0.125
110,0.09375
111,0.40625
112,0.59375
113,0.84375
114,0.90625
115,0.84375
116,0.75
117,0.84375
118,0.8125
119,0.8125
120,0.625
121,0.625
122,0.375
123,0.34375
124,0.1875
125,0.1875
126,0.125
127,0.0625
128,0.0
129,0.0625
130,0.0625
131,0.1875
132,0.46875
133,0.3125
134,0.15625
135,0.5
136,0.40625
137,0.46875
138,0.53125
139,0.71875
140,0.75
141,0.75
142,0.46875
143,0.4375
144,0.4375
145,0.34375
146,0.5
147,0.40625
148,0.1875
149,0.125
150,0.3125
151,0.34375
152,0.34375
153,0.15625
154,0.03125
155,0.125
156,0.28125
157,0.53125
158,0.46875
159,0.25
160,0.5625
161,0.3125
162,0.4375
163,0.34375
164,0.3125
165,0.5
166,0.53125
167,0.6875
168,0.40625
169,0.15625
170,0.125
171,0.3125
172,0.5625
173,0.5
174,0.34375
175,0.34375
176,0.46875
177,0.375
178,0.28125
179,0.40625
180,0.625
181,0.53125
182,0.6875
183,0.59375
184,0.53125
185,0.6875
186,0.6875
187,0.78125
188,0.6875
189,0.6875
190,0.59375
191,0.4375
192,0.21875
193,0.21875
194,0.1875
195,0.03125
196,0.0625
197,0.125
198,0.125
199,0.03125
200,0.15625
201,0.09375
202,0.125
203,0.375
204,0.25
205,0.3125
206,0.15625
207,0.03125
208,0.09375
209,0.125
210,0.15625
211,0.46875
212,0.1875
213,0.09375
214,0.0625
215,0.15625
216,0.125
217,0.0625
218,0.28125
219,0.34375
220,0.78125
221,0.625
222,0.65625
223,0.5625
224,0.625
225,0.53125
226,0.46875
227,0.40625
228,0.375
229,0.1875
230,0.40625
231,0.34375
232,0.53125
233,0.4375
234,0.6875
235,0.5625
236,0.4375
237,0.25
238,0.6875
239,0.78125
240,0.75
241,0.96875
242,0.78125
243,0.8125
244,0.5625
245,0.5625
246,0.3125
247,0.34375
248,0.5
249,0.46875
250,0.84375
251,0.8125
252,0.71875
253,0.65625
254,0.6875
255,0.78125
256,0.65625
257,0.5
258,0.34375
259,0.375
260,0.40625
261,0.71875
262,0.59375
263,0.65625
264,0.5625
265,0.375
266,0.125
267,0.03125
268,0.09375
269,0.03125
270,0.21875
271,0.3125
272,0.28125
273,0.28125
274,0.0625
275,0.0
276,0.03125
277,0.15625
278,0.0
279,0.09375
280,0.15625
281,0.28125
282,0.1875
283,0.15625
284,0.15625
285,0.3125
286,0.46875
287,0.4375
