,Absolute Magnetisations Per Spin
0,0.875
1,0.875
2,0.90625
3,0.90625
4,0.9375
5,0.84375
6,0.71875
7,0.53125
8,0.5625
9,0.71875
10,0.71875
11,0.40625
12,0.4375
13,0.65625
14,0.71875
15,0.75
16,0.71875
17,0.75
18,0.8125
19,0.90625
20,0.9375
21,0.90625
22,0.90625
23,0.90625
24,1.0
25,0.96875
26,0.96875
27,1.0
28,1.0
29,0.96875
30,0.9375
31,0.90625
32,0.875
33,0.9375
34,0.90625
35,0.84375
36,0.96875
37,0.96875
38,0.9375
39,1.0
40,1.0
41,1.0
42,0.9375
43,0.8125
44,0.90625
45,0.875
46,1.0
47,0.9375
48,1.0
49,1.0
50,0.96875
51,0.96875
52,0.96875
53,0.90625
54,0.9375
55,0.9375
56,0.84375
57,0.875
58,0.875
59,0.9375
60,0.96875
61,1.0
62,0.84375
63,0.875
64,0.875
65,0.875
66,0.875
67,0.96875
68,0.96875
69,0.875
70,0.9375
71,0.9375
72,0.875
73,0.9375
74,0.9375
75,0.90625
76,0.90625
77,0.9375
78,0.96875
79,0.8125
80,0.875
81,0.875
82,0.8125
83,0.8125
84,0.9375
85,0.9375
86,0.96875
87,0.96875
88,0.96875
89,0.96875
90,0.8125
91,0.78125
92,0.71875
93,0.4375
94,0.46875
95,0.6875
96,0.6875
97,0.6875
98,0.65625
99,0.78125
100,0.6875
101,0.625
102,0.65625
103,0.84375
104,0.78125
105,0.71875
106,0.78125
107,0.90625
108,0.9375
109,0.90625
110,0.90625
111,0.9375
112,0.8125
113,0.875
114,0.875
115,0.84375
116,0.90625
117,0.9375
118,0.71875
119,0.75
120,0.625
121,0.625
122,0.6875
123,0.5
124,0.5625
125,0.5625
126,0.78125
127,0.75
128,0.90625
129,0.90625
130,0.90625
131,0.8125
132,0.875
133,0.875
134,0.8125
135,0.75
136,0.9375
137,0.96875
138,0.90625
139,0.90625
140,0.875
141,0.8125
142,0.8125
143,0.625
144,0.8125
145,0.8125
146,0.59375
147,0.90625
148,0.875
149,0.84375
150,0.71875
151,0.84375
152,0.6875
153,0.84375
154,0.9375
155,0.96875
156,1.0
157,0.90625
158,0.96875
159,0.90625
160,0.875
161,0.71875
162,0.78125
163,0.875
164,0.78125
165,0.6875
166,0.75
167,0.84375
168,0.84375
169,0.75
170,0.59375
171,0.5
172,0.46875
173,0.46875
174,0.3125
175,0.4375
176,0.6875
177,0.5
178,0.5625
179,0.59375
180,0.75
181,0.71875
182,0.65625
183,0.6875
184,0.875
185,0.75
186,0.59375
187,0.625
188,0.5
189,0.4375
190,0.78125
191,0.875
192,0.90625
193,0.84375
194,0.875
195,0.78125
196,0.84375
197,0.84375
198,0.875
199,0.78125
200,0.8125
201,0.90625
202,0.875
203,0.65625
204,0.40625
205,0.4375
206,0.4375
207,0.71875
208,0.65625
209,0.75
210,0.8125
211,0.875
212,0.84375
213,0.9375
214,0.90625
215,0.8125
216,0.9375
217,0.875
218,0.84375
219,0.875
220,0.6875
221,0.5
222,0.34375
223,0.125
224,0.3125
225,0.46875
226,0.3125
227,0.34375
228,0.5625
229,0.6875
230,0.875
231,0.78125
232,0.8125
233,0.90625
234,0.9375
235,0.9375
236,0.84375
237,0.875
238,0.84375
239,0.84375
240,0.875
241,0.875
242,0.90625
243,0.90625
244,1.0
245,1.0
246,1.0
247,0.9375
248,0.9375
249,0.90625
250,0.8125
251,0.875
252,0.9375
253,0.90625
254,0.90625
255,0.90625
256,0.8125
257,0.6875
258,0.6875
259,0.6875
260,0.59375
261,0.625
262,0.71875
263,0.75
264,0.8125
265,0.75
266,0.875
267,0.84375
268,0.78125
269,0.78125
270,0.75
271,0.5
272,0.84375
273,0.71875
274,0.84375
275,0.875
276,0.96875
277,0.9375
278,0.96875
279,0.90625
280,0.96875
281,0.8125
282,0.875
283,0.75
284,0.84375
285,0.71875
286,0.9375
287,1.0
288,0.96875
289,0.90625
290,0.8125
291,0.84375
292,0.90625
293,0.9375
294,0.9375
295,0.9375
296,0.90625
297,0.90625
298,0.96875
299,0.71875
300,0.78125
301,0.65625
302,0.71875
303,0.625
304,0.53125
305,0.625
306,0.625
307,0.65625
308,0.78125
309,0.75
310,0.75
311,0.78125
312,0.6875
313,0.90625
314,0.875
315,0.75
316,0.84375
317,0.875
318,0.75
319,0.65625
320,0.8125
321,0.71875
322,0.625
323,0.78125
324,0.625
325,0.65625
326,0.65625
327,0.46875
328,0.59375
329,0.5625
330,0.4375
331,0.28125
332,0.3125
333,0.34375
334,0.375
335,0.25
336,0.15625
337,0.3125
338,0.28125
339,0.125
340,0.1875
341,0.125
342,0.125
343,0.25
344,0.15625
345,0.28125
346,0.1875
347,0.03125
348,0.09375
349,0.21875
350,0.03125
351,0.03125
352,0.0625
353,0.0625
354,0.3125
355,0.375
356,0.21875
357,0.34375
358,0.46875
359,0.71875
360,0.84375
361,0.9375
362,0.9375
363,1.0
364,0.96875
365,0.9375
366,0.90625
367,1.0
368,0.96875
369,0.9375
370,0.96875
371,0.90625
372,0.9375
373,1.0
374,1.0
375,0.90625
376,0.96875
377,0.875
378,0.59375
379,0.75
380,0.84375
381,0.90625
382,0.84375
383,0.78125
384,0.96875
385,0.90625
386,0.6875
387,0.6875
388,0.65625
389,0.65625
390,0.6875
391,0.75
392,0.84375
393,0.71875
394,0.75
395,0.875
396,0.9375
397,0.96875
398,0.9375
399,0.90625
400,0.9375
401,0.8125
402,0.9375
403,0.78125
404,0.59375
405,0.8125
406,0.75
407,0.6875
408,0.78125
409,0.65625
410,0.65625
411,0.5625
412,0.59375
413,0.75
414,0.65625
415,0.71875
416,0.71875
417,0.59375
418,0.625
419,0.71875
420,0.65625
421,0.53125
422,0.65625
423,0.8125
424,0.84375
425,0.59375
426,0.625
427,0.5
428,0.5
429,0.625
430,0.65625
431,0.5625
432,0.625
433,0.78125
434,0.8125
435,0.78125
436,0.71875
437,0.75
438,0.8125
439,0.78125
440,0.6875
441,0.875
442,0.90625
443,0.90625
444,0.8125
445,0.90625
446,1.0
447,1.0
448,0.9375
449,0.9375
450,0.84375
451,0.84375
452,0.96875
453,0.84375
454,0.78125
455,0.71875
456,0.84375
457,0.6875
458,0.59375
459,0.65625
460,0.71875
461,0.71875
462,0.8125
463,0.8125
464,0.625
465,0.6875
466,0.71875
467,0.65625
468,0.84375
469,0.90625
470,0.84375
471,0.75
472,0.8125
473,0.96875
474,0.90625
475,0.6875
476,0.71875
477,0.8125
478,0.78125
479,0.71875
480,0.59375
481,0.46875
482,0.21875
483,0.25
484,0.0625
485,0.1875
486,0.28125
487,0.46875
488,0.46875
489,0.5
490,0.53125
491,0.46875
492,0.53125
493,0.5
494,0.78125
495,0.875
496,0.90625
497,0.8125
498,0.75
499,0.90625
500,0.875
501,0.90625
502,0.875
503,0.875
504,0.9375
505,0.8125
506,0.78125
507,0.625
508,0.71875
509,0.71875
510,0.8125
511,0.71875
512,0.84375
513,0.6875
514,0.40625
515,0.25
516,0.28125
517,0.34375
518,0.5
519,0.3125
520,0.25
521,0.3125
522,0.5625
523,0.8125
524,0.84375
525,0.875
526,0.84375
527,0.90625
528,0.90625
529,0.96875
530,0.9375
531,1.0
532,0.9375
533,0.6875
534,0.5625
535,0.5
536,0.625
537,0.75
538,0.75
539,0.875
540,0.9375
541,0.96875
542,0.96875
543,0.90625
544,0.875
545,0.90625
546,0.8125
547,0.8125
548,0.5625
549,0.5625
550,0.78125
551,0.875
552,0.75
553,0.71875
554,0.71875
555,0.6875
556,0.65625
557,0.8125
558,0.6875
559,0.625
560,0.71875
561,0.78125
562,0.75
563,0.90625
564,0.84375
565,0.875
566,0.9375
567,0.90625
568,0.75
569,0.8125
570,1.0
571,1.0
