,Absolute Magnetisations Per Spin
0,0.96875
1,0.90625
2,0.90625
3,0.75
4,0.90625
5,0.875
6,0.90625
7,0.9375
8,1.0
9,1.0
10,0.96875
11,0.96875
12,0.9375
13,0.90625
14,0.78125
15,0.78125
16,0.9375
17,0.9375
18,1.0
19,0.90625
20,0.875
21,0.875
22,0.90625
23,0.9375
24,0.84375
25,0.875
26,0.96875
27,0.96875
28,0.875
29,0.90625
30,0.9375
31,1.0
32,0.96875
33,1.0
34,0.96875
35,0.96875
36,0.96875
37,0.9375
38,0.9375
39,0.875
40,0.84375
41,0.875
42,0.84375
43,0.96875
44,0.90625
45,0.84375
46,0.96875
47,0.96875
48,1.0
49,0.9375
50,0.84375
51,0.875
52,0.90625
53,0.9375
54,0.9375
55,0.8125
56,0.8125
57,0.84375
58,0.90625
59,0.875
60,0.90625
61,0.96875
62,0.96875
63,0.96875
64,0.96875
65,0.96875
66,0.96875
67,0.90625
68,0.9375
69,0.875
70,0.875
71,1.0
72,1.0
73,0.96875
74,1.0
75,0.96875
76,0.90625
77,0.84375
78,0.75
79,0.875
80,0.90625
81,0.90625
82,0.90625
83,0.90625
84,0.90625
85,1.0
86,1.0
87,0.96875
88,0.9375
89,0.9375
90,0.96875
91,1.0
92,0.96875
93,0.9375
94,0.9375
95,0.875
96,0.875
97,0.96875
98,1.0
99,0.96875
100,0.96875
101,0.9375
102,0.96875
103,0.96875
104,1.0
105,1.0
106,0.84375
107,1.0
108,0.96875
109,1.0
110,1.0
111,1.0
112,0.96875
113,0.84375
114,0.90625
115,0.96875
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,0.96875
123,0.90625
124,0.9375
125,0.84375
126,0.90625
127,0.9375
128,0.96875
129,0.9375
130,0.9375
131,0.9375
132,0.96875
133,0.9375
134,1.0
135,0.96875
136,0.96875
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,0.96875
144,0.8125
145,0.84375
146,0.90625
147,1.0
148,0.96875
149,0.9375
150,0.9375
151,0.96875
152,0.84375
153,0.84375
154,0.8125
155,0.8125
156,0.96875
157,0.90625
158,0.9375
159,0.90625
160,0.96875
161,0.84375
162,0.875
163,0.65625
164,0.6875
165,0.84375
166,0.84375
167,0.96875
168,0.9375
169,0.96875
170,1.0
171,1.0
172,1.0
173,0.875
174,1.0
175,1.0
176,0.96875
177,0.9375
178,0.9375
179,0.96875
180,0.84375
181,0.71875
182,0.78125
183,0.5625
184,0.4375
185,0.6875
186,0.6875
187,0.78125
188,0.75
189,0.84375
190,0.9375
191,0.90625
192,0.96875
193,0.96875
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,0.90625
200,0.96875
201,0.96875
202,0.96875
203,0.9375
204,0.875
205,0.8125
206,0.875
207,0.96875
208,0.90625
209,0.9375
210,0.9375
211,1.0
212,1.0
213,1.0
214,1.0
215,0.9375
216,0.78125
217,0.8125
218,0.875
219,0.875
