,Absolute Magnetisations Per Spin
0,0.28125
1,0.4375
2,0.3125
3,0.46875
4,0.21875
5,0.125
6,0.3125
7,0.28125
8,0.21875
9,0.3125
10,0.21875
11,0.15625
12,0.0625
13,0.03125
14,0.3125
15,0.25
16,0.375
17,0.40625
18,0.21875
19,0.09375
20,0.03125
21,0.03125
22,0.15625
23,0.1875
24,0.375
25,0.59375
26,0.71875
27,0.71875
28,0.625
29,0.46875
30,0.8125
31,0.78125
32,0.8125
33,0.9375
34,0.625
35,0.71875
36,0.28125
37,0.28125
38,0.25
39,0.3125
40,0.09375
41,0.125
42,0.46875
43,0.46875
44,0.53125
45,0.21875
46,0.375
47,0.5625
48,0.40625
49,0.5625
50,0.65625
51,0.71875
52,0.5
53,0.3125
54,0.4375
55,0.09375
56,0.15625
57,0.03125
58,0.09375
59,0.0625
60,0.15625
61,0.15625
62,0.09375
63,0.0625
64,0.125
65,0.0
66,0.25
67,0.3125
68,0.1875
69,0.125
70,0.09375
71,0.0625
72,0.09375
73,0.25
74,0.15625
75,0.125
76,0.15625
77,0.3125
78,0.53125
79,0.375
80,0.5
81,0.53125
82,0.53125
83,0.34375
84,0.1875
85,0.375
86,0.21875
87,0.28125
88,0.15625
89,0.21875
90,0.125
91,0.21875
92,0.25
93,0.28125
94,0.375
95,0.4375
96,0.46875
97,0.40625
98,0.4375
99,0.34375
100,0.1875
101,0.09375
102,0.15625
103,0.0625
104,0.03125
105,0.125
106,0.1875
107,0.25
108,0.28125
109,0.28125
110,0.3125
111,0.3125
112,0.375
113,0.375
114,0.1875
115,0.125
116,0.0625
117,0.28125
118,0.03125
119,0.46875
120,0.21875
121,0.40625
122,0.03125
123,0.28125
124,0.0625
125,0.03125
126,0.15625
127,0.1875
128,0.15625
129,0.1875
130,0.21875
131,0.21875
132,0.3125
133,0.09375
134,0.0
135,0.15625
136,0.1875
137,0.21875
138,0.0625
139,0.28125
140,0.25
141,0.125
142,0.34375
143,0.28125
144,0.03125
145,0.09375
146,0.125
147,0.125
148,0.15625
149,0.1875
150,0.15625
151,0.09375
152,0.125
153,0.25
154,0.15625
155,0.0
156,0.15625
157,0.09375
158,0.03125
159,0.15625
160,0.3125
161,0.15625
162,0.03125
163,0.03125
164,0.15625
165,0.0
166,0.1875
167,0.3125
168,0.34375
169,0.4375
170,0.59375
171,0.53125
172,0.3125
173,0.53125
174,0.34375
175,0.21875
176,0.28125
177,0.4375
178,0.5
179,0.5
180,0.78125
181,0.71875
182,0.46875
183,0.5625
184,0.4375
185,0.21875
186,0.25
187,0.21875
188,0.15625
189,0.03125
190,0.125
191,0.21875
192,0.5
193,0.6875
194,0.6875
195,0.375
196,0.4375
197,0.34375
198,0.4375
199,0.21875
200,0.375
201,0.4375
202,0.34375
203,0.40625
204,0.65625
205,0.84375
206,0.59375
207,0.5
208,0.46875
209,0.28125
210,0.375
211,0.4375
212,0.375
213,0.34375
214,0.125
215,0.40625
216,0.53125
217,0.59375
218,0.5625
219,0.6875
220,0.40625
221,0.125
222,0.40625
223,0.46875
224,0.25
225,0.40625
226,0.46875
227,0.46875
228,0.53125
229,0.21875
230,0.375
231,0.34375
232,0.125
233,0.03125
234,0.125
235,0.1875
236,0.0625
237,0.25
238,0.125
239,0.03125
240,0.15625
241,0.03125
242,0.09375
243,0.125
244,0.1875
245,0.3125
246,0.28125
247,0.46875
248,0.40625
249,0.53125
250,0.59375
251,0.65625
252,0.625
253,0.53125
254,0.5
255,0.34375
256,0.15625
257,0.03125
258,0.15625
259,0.03125
260,0.25
261,0.1875
262,0.21875
263,0.15625
264,0.03125
265,0.03125
266,0.03125
267,0.09375
268,0.375
269,0.59375
270,0.53125
271,0.625
272,0.53125
273,0.4375
274,0.40625
275,0.21875
276,0.34375
277,0.40625
278,0.5
279,0.25
280,0.5625
281,0.71875
282,0.71875
283,0.8125
284,0.5625
285,0.5625
286,0.46875
287,0.6875
288,0.5625
289,0.59375
290,0.65625
291,0.5625
292,0.59375
293,0.75
294,0.4375
295,0.625
296,0.625
297,0.5625
298,0.5
299,0.6875
