,Absolute Magnetisations Per Spin
0,0.0
1,0.1875
2,0.03125
3,0.03125
4,0.03125
5,0.4375
6,0.53125
7,0.375
8,0.1875
9,0.0625
10,0.125
11,0.0625
12,0.15625
13,0.28125
14,0.46875
15,0.15625
16,0.0
17,0.03125
18,0.09375
19,0.03125
20,0.03125
21,0.3125
22,0.125
23,0.1875
24,0.375
25,0.34375
26,0.15625
27,0.21875
28,0.25
29,0.03125
30,0.125
31,0.21875
32,0.0
33,0.15625
34,0.1875
35,0.125
36,0.40625
37,0.53125
38,0.65625
39,0.75
40,0.59375
41,0.5
42,0.5625
43,0.34375
44,0.0625
45,0.1875
46,0.03125
47,0.28125
48,0.0625
49,0.3125
50,0.28125
51,0.25
52,0.21875
53,0.375
54,0.28125
55,0.1875
56,0.3125
57,0.53125
58,0.40625
59,0.5
60,0.75
61,0.6875
62,0.5625
63,0.34375
64,0.59375
65,0.375
66,0.53125
67,0.53125
68,0.21875
69,0.25
70,0.1875
71,0.21875
72,0.40625
73,0.21875
74,0.15625
75,0.21875
76,0.28125
77,0.1875
78,0.25
79,0.28125
80,0.34375
81,0.21875
82,0.15625
83,0.09375
84,0.1875
85,0.125
86,0.0625
87,0.25
88,0.40625
89,0.15625
90,0.09375
91,0.34375
92,0.03125
93,0.1875
94,0.25
95,0.125
96,0.25
97,0.09375
98,0.28125
99,0.125
100,0.03125
101,0.125
102,0.15625
103,0.40625
104,0.21875
105,0.1875
106,0.0625
107,0.125
108,0.21875
109,0.0
110,0.15625
111,0.25
112,0.25
113,0.28125
114,0.3125
115,0.5
116,0.3125
117,0.375
118,0.09375
119,0.03125
120,0.1875
121,0.03125
122,0.0
123,0.15625
124,0.125
125,0.0625
126,0.34375
127,0.0625
128,0.15625
129,0.0625
130,0.15625
131,0.21875
132,0.25
133,0.125
134,0.21875
135,0.03125
136,0.125
137,0.1875
138,0.25
139,0.3125
140,0.40625
141,0.46875
142,0.5
143,0.59375
144,0.6875
145,0.5
146,0.5
147,0.59375
148,0.5625
149,0.59375
150,0.53125
151,0.59375
152,0.53125
153,0.3125
154,0.4375
155,0.625
156,0.5625
157,0.28125
158,0.03125
159,0.0
160,0.0625
161,0.125
162,0.15625
163,0.03125
164,0.15625
165,0.09375
166,0.21875
167,0.28125
168,0.28125
169,0.21875
170,0.0625
171,0.3125
172,0.21875
173,0.21875
174,0.53125
175,0.40625
176,0.53125
177,0.6875
178,0.8125
179,0.625
180,0.40625
181,0.40625
182,0.125
183,0.0625
184,0.1875
185,0.15625
186,0.0625
187,0.09375
188,0.34375
189,0.0625
190,0.28125
191,0.0625
192,0.09375
193,0.0625
194,0.09375
195,0.1875
196,0.21875
197,0.375
198,0.28125
199,0.25
200,0.34375
201,0.3125
202,0.21875
203,0.3125
204,0.21875
205,0.15625
206,0.28125
207,0.34375
208,0.40625
209,0.46875
210,0.375
211,0.75
212,0.71875
213,0.5625
214,0.65625
215,0.625
216,0.5625
217,0.59375
218,0.59375
219,0.65625
220,0.84375
221,0.90625
222,0.75
223,0.625
224,0.6875
225,0.53125
226,0.4375
227,0.4375
228,0.3125
229,0.1875
230,0.03125
231,0.28125
232,0.15625
233,0.21875
234,0.125
235,0.125
236,0.0625
237,0.03125
238,0.15625
239,0.0625
240,0.09375
241,0.1875
242,0.125
243,0.0625
244,0.21875
245,0.3125
246,0.1875
247,0.28125
248,0.375
249,0.34375
250,0.4375
251,0.15625
252,0.25
253,0.09375
254,0.0
255,0.03125
256,0.1875
257,0.03125
258,0.09375
259,0.28125
260,0.34375
261,0.5
262,0.375
263,0.21875
264,0.53125
265,0.21875
266,0.03125
267,0.1875
268,0.125
269,0.375
270,0.5625
271,0.4375
272,0.40625
273,0.34375
274,0.15625
275,0.03125
276,0.09375
277,0.125
278,0.375
279,0.6875
280,0.53125
281,0.5625
282,0.25
283,0.15625
284,0.09375
285,0.125
286,0.125
287,0.03125
288,0.09375
289,0.03125
290,0.03125
291,0.15625
292,0.15625
293,0.03125
294,0.125
295,0.125
296,0.0625
297,0.125
298,0.1875
299,0.03125
300,0.0625
301,0.0
302,0.21875
303,0.09375
304,0.0625
305,0.34375
306,0.3125
307,0.25
308,0.15625
309,0.25
310,0.15625
311,0.0625
312,0.125
313,0.0625
314,0.21875
315,0.375
316,0.03125
317,0.09375
318,0.125
319,0.25
320,0.28125
321,0.25
322,0.34375
323,0.34375
324,0.4375
325,0.46875
326,0.5
327,0.65625
328,0.65625
329,0.5
330,0.59375
331,0.375
332,0.28125
333,0.5625
334,0.40625
335,0.5
336,0.625
337,0.25
338,0.125
339,0.25
340,0.4375
341,0.75
342,0.71875
343,0.8125
344,0.71875
345,0.8125
346,0.8125
347,0.75
348,0.84375
349,0.6875
350,0.625
351,0.65625
352,0.5
353,0.40625
354,0.03125
355,0.15625
356,0.03125
357,0.1875
358,0.34375
359,0.28125
360,0.375
361,0.375
362,0.25
363,0.09375
364,0.1875
365,0.125
366,0.3125
367,0.21875
368,0.3125
369,0.375
370,0.21875
371,0.25
372,0.25
373,0.40625
374,0.40625
375,0.25
376,0.1875
377,0.25
378,0.28125
379,0.1875
380,0.34375
381,0.125
382,0.1875
383,0.34375
384,0.28125
385,0.28125
386,0.15625
387,0.15625
388,0.125
389,0.125
390,0.0625
391,0.0625
392,0.125
393,0.1875
394,0.28125
395,0.0625
396,0.0
397,0.03125
398,0.15625
399,0.125
400,0.5625
401,0.65625
402,0.71875
403,0.84375
404,0.78125
405,0.75
406,0.5
407,0.5
408,0.4375
409,0.625
410,0.46875
411,0.1875
412,0.09375
413,0.34375
414,0.34375
415,0.15625
416,0.5
417,0.65625
418,0.75
419,0.71875
420,0.53125
421,0.34375
422,0.34375
423,0.09375
424,0.34375
425,0.28125
426,0.09375
427,0.25
428,0.0625
429,0.375
430,0.46875
431,0.21875
432,0.21875
433,0.09375
434,0.1875
435,0.1875
436,0.0625
437,0.1875
438,0.125
439,0.3125
440,0.34375
441,0.375
442,0.46875
443,0.59375
444,0.75
445,0.75
446,0.46875
447,0.3125
448,0.0625
449,0.0625
450,0.125
451,0.15625
452,0.15625
453,0.21875
454,0.3125
455,0.34375
456,0.03125
457,0.0625
458,0.03125
459,0.21875
460,0.15625
461,0.1875
462,0.03125
463,0.0625
464,0.25
465,0.40625
466,0.3125
467,0.40625
468,0.4375
469,0.53125
470,0.53125
471,0.53125
472,0.21875
473,0.125
474,0.15625
475,0.0
476,0.03125
477,0.25
478,0.40625
479,0.34375
480,0.34375
481,0.375
482,0.34375
483,0.09375
484,0.09375
485,0.09375
486,0.25
487,0.28125
488,0.59375
489,0.40625
490,0.15625
491,0.03125
492,0.125
493,0.5
494,0.625
495,0.78125
496,0.40625
497,0.25
498,0.21875
499,0.21875
500,0.21875
501,0.03125
502,0.03125
503,0.34375
504,0.53125
505,0.46875
506,0.28125
507,0.125
508,0.0625
509,0.09375
510,0.1875
511,0.03125
512,0.1875
513,0.25
514,0.0625
515,0.09375
516,0.3125
517,0.4375
518,0.28125
519,0.21875
520,0.21875
521,0.09375
522,0.25
523,0.40625
524,0.375
525,0.25
526,0.4375
527,0.25
528,0.375
529,0.34375
530,0.34375
531,0.46875
532,0.375
533,0.1875
534,0.0625
