,Absolute Magnetisations Per Spin
0,0.21875
1,0.03125
2,0.1875
3,0.3125
4,0.28125
5,0.5625
6,0.65625
7,0.46875
8,0.4375
9,0.21875
10,0.0625
11,0.0625
12,0.09375
13,0.0625
14,0.15625
15,0.25
16,0.25
17,0.21875
18,0.21875
19,0.40625
20,0.28125
21,0.1875
22,0.15625
23,0.3125
24,0.125
25,0.0625
26,0.0625
27,0.125
28,0.03125
29,0.0
30,0.0625
31,0.46875
32,0.5
33,0.3125
34,0.125
35,0.125
36,0.15625
37,0.5625
38,0.21875
39,0.34375
40,0.5
41,0.25
42,0.1875
43,0.15625
44,0.125
45,0.0625
46,0.1875
47,0.09375
48,0.03125
49,0.375
50,0.15625
51,0.0625
52,0.0
53,0.21875
54,0.15625
55,0.03125
56,0.25
57,0.34375
58,0.03125
59,0.03125
60,0.03125
61,0.125
62,0.3125
63,0.15625
64,0.125
65,0.125
66,0.03125
67,0.21875
68,0.09375
69,0.46875
70,0.09375
71,0.0625
72,0.125
73,0.0
74,0.25
75,0.1875
76,0.28125
77,0.3125
78,0.46875
79,0.4375
80,0.25
81,0.28125
82,0.46875
83,0.375
84,0.34375
85,0.28125
86,0.375
87,0.1875
88,0.53125
89,0.4375
90,0.0625
91,0.09375
92,0.125
93,0.25
94,0.1875
95,0.375
96,0.40625
97,0.3125
98,0.53125
99,0.5
100,0.5
101,0.3125
102,0.40625
103,0.4375
104,0.28125
105,0.125
106,0.03125
107,0.09375
108,0.15625
109,0.03125
110,0.09375
111,0.0
112,0.21875
113,0.15625
114,0.15625
115,0.0
116,0.1875
117,0.03125
118,0.34375
119,0.28125
120,0.0625
121,0.34375
122,0.0625
123,0.0625
124,0.09375
125,0.0
126,0.15625
127,0.0625
128,0.3125
129,0.28125
130,0.1875
131,0.28125
132,0.09375
133,0.125
134,0.0625
135,0.375
136,0.0
137,0.34375
138,0.5625
139,0.6875
140,0.40625
141,0.125
142,0.0625
143,0.375
144,0.03125
145,0.0625
146,0.0
147,0.03125
148,0.09375
149,0.21875
150,0.125
151,0.03125
152,0.25
153,0.15625
154,0.0625
155,0.3125
156,0.28125
157,0.0625
158,0.15625
159,0.1875
160,0.03125
161,0.21875
162,0.25
163,0.03125
164,0.125
165,0.09375
166,0.3125
167,0.4375
168,0.03125
169,0.0625
170,0.21875
171,0.21875
172,0.0625
173,0.0625
174,0.09375
175,0.15625
176,0.1875
177,0.3125
178,0.03125
179,0.125
180,0.03125
181,0.0625
182,0.25
183,0.40625
184,0.375
185,0.3125
186,0.1875
187,0.0625
188,0.0
189,0.15625
190,0.0625
191,0.0625
192,0.03125
193,0.03125
194,0.25
195,0.1875
196,0.375
197,0.625
198,0.5625
199,0.5
200,0.46875
201,0.5
202,0.46875
203,0.375
204,0.5625
205,0.53125
206,0.53125
207,0.5
208,0.46875
209,0.28125
210,0.125
211,0.03125
212,0.03125
213,0.125
214,0.0625
215,0.0625
216,0.15625
217,0.1875
218,0.3125
219,0.1875
220,0.21875
221,0.21875
222,0.03125
223,0.15625
224,0.125
225,0.25
226,0.4375
227,0.4375
228,0.4375
229,0.34375
230,0.21875
231,0.125
232,0.21875
233,0.5
234,0.75
235,0.84375
236,0.53125
237,0.6875
238,0.625
239,0.5
240,0.28125
241,0.34375
242,0.28125
243,0.5
244,0.40625
245,0.4375
246,0.65625
247,0.71875
248,0.46875
249,0.5
250,0.21875
251,0.15625
252,0.21875
253,0.1875
254,0.21875
255,0.15625
256,0.0625
257,0.0625
258,0.03125
259,0.09375
260,0.0
261,0.28125
262,0.03125
263,0.21875
264,0.25
265,0.03125
266,0.09375
267,0.0625
268,0.0625
269,0.40625
270,0.28125
271,0.375
272,0.375
273,0.46875
274,0.4375
275,0.5625
276,0.65625
277,0.59375
278,0.34375
279,0.0
280,0.21875
281,0.125
282,0.34375
283,0.5625
284,0.46875
285,0.59375
286,0.625
287,0.53125
288,0.28125
289,0.5
290,0.6875
291,0.71875
292,0.53125
293,0.6875
294,0.5625
295,0.46875
296,0.40625
297,0.125
298,0.03125
299,0.15625
300,0.03125
301,0.3125
302,0.21875
303,0.125
304,0.0625
305,0.28125
306,0.125
307,0.125
308,0.125
309,0.03125
310,0.09375
311,0.15625
312,0.125
313,0.25
314,0.21875
315,0.03125
316,0.0
317,0.0
318,0.15625
319,0.25
320,0.34375
321,0.53125
322,0.53125
323,0.53125
324,0.46875
325,0.5625
326,0.53125
327,0.46875
328,0.3125
329,0.46875
330,0.53125
331,0.5
332,0.28125
333,0.59375
334,0.53125
335,0.25
336,0.34375
337,0.4375
338,0.71875
339,0.625
340,0.5
341,0.5
342,0.65625
343,0.5
344,0.46875
345,0.625
346,0.46875
347,0.125
348,0.0625
349,0.28125
350,0.34375
351,0.5
352,0.375
353,0.46875
354,0.21875
355,0.125
356,0.03125
357,0.21875
358,0.125
359,0.21875
360,0.1875
361,0.25
362,0.125
363,0.0625
364,0.125
365,0.25
366,0.0
367,0.0
368,0.0
369,0.25
370,0.21875
371,0.15625
372,0.0
373,0.46875
374,0.5625
375,0.375
376,0.125
377,0.0625
378,0.1875
379,0.15625
380,0.03125
381,0.03125
382,0.1875
383,0.1875
384,0.4375
385,0.34375
386,0.375
387,0.21875
388,0.25
389,0.5625
390,0.375
391,0.40625
392,0.34375
393,0.0625
394,0.1875
395,0.09375
396,0.21875
397,0.46875
398,0.09375
399,0.3125
400,0.21875
401,0.1875
402,0.1875
403,0.21875
404,0.125
405,0.15625
406,0.03125
407,0.40625
408,0.125
409,0.03125
410,0.15625
411,0.15625
412,0.15625
413,0.25
414,0.375
415,0.25
416,0.21875
417,0.125
418,0.28125
419,0.46875
420,0.4375
421,0.5
422,0.21875
423,0.0625
424,0.3125
425,0.21875
