,Absolute Magnetisations Per Spin
0,0.46875
1,0.125
2,0.09375
3,0.0625
4,0.09375
5,0.0
6,0.0625
7,0.125
8,0.0625
9,0.21875
10,0.28125
11,0.5625
12,0.1875
13,0.28125
14,0.28125
15,0.46875
16,0.1875
17,0.21875
18,0.3125
19,0.03125
20,0.25
21,0.25
22,0.28125
23,0.40625
24,0.34375
25,0.3125
26,0.28125
27,0.5
28,0.46875
29,0.4375
30,0.34375
31,0.03125
32,0.09375
33,0.125
34,0.125
35,0.0625
36,0.125
37,0.125
38,0.0625
39,0.0
40,0.28125
41,0.3125
42,0.34375
43,0.34375
44,0.09375
45,0.46875
46,0.5625
47,0.59375
48,0.53125
49,0.25
50,0.28125
51,0.46875
52,0.28125
53,0.21875
54,0.3125
55,0.09375
56,0.03125
57,0.0625
58,0.375
59,0.125
60,0.0
61,0.34375
62,0.3125
63,0.3125
64,0.28125
65,0.28125
66,0.46875
67,0.53125
68,0.34375
69,0.09375
70,0.40625
71,0.5625
72,0.59375
73,0.5625
74,0.53125
75,0.1875
76,0.4375
77,0.21875
78,0.15625
79,0.4375
80,0.53125
81,0.59375
82,0.46875
83,0.0625
84,0.5
85,0.5
86,0.5625
87,0.25
88,0.34375
89,0.53125
90,0.53125
91,0.34375
92,0.03125
93,0.21875
94,0.21875
95,0.21875
96,0.46875
97,0.4375
98,0.34375
99,0.65625
100,0.5
101,0.375
102,0.5
103,0.4375
104,0.3125
105,0.125
106,0.3125
107,0.09375
108,0.0
109,0.15625
110,0.28125
111,0.125
112,0.09375
113,0.09375
114,0.25
115,0.15625
116,0.15625
117,0.21875
118,0.3125
119,0.5625
120,0.59375
121,0.46875
122,0.5625
123,0.53125
124,0.59375
125,0.59375
126,0.71875
127,0.625
128,0.4375
129,0.5
130,0.3125
131,0.1875
132,0.15625
133,0.03125
134,0.4375
135,0.53125
136,0.59375
137,0.8125
138,0.84375
139,0.75
140,0.40625
141,0.125
142,0.0625
143,0.21875
144,0.25
145,0.09375
146,0.0625
147,0.125
148,0.03125
149,0.09375
150,0.4375
151,0.5
152,0.40625
153,0.59375
154,0.75
155,0.71875
156,0.75
157,0.65625
158,0.3125
159,0.09375
160,0.25
161,0.25
162,0.4375
163,0.28125
164,0.1875
165,0.03125
166,0.0625
167,0.15625
168,0.0625
169,0.25
170,0.25
171,0.40625
172,0.21875
173,0.125
174,0.125
175,0.125
176,0.125
177,0.03125
178,0.125
179,0.09375
180,0.1875
181,0.03125
182,0.03125
183,0.21875
184,0.25
185,0.125
186,0.21875
187,0.125
188,0.28125
189,0.21875
190,0.34375
191,0.25
192,0.09375
193,0.0625
194,0.34375
195,0.15625
196,0.375
197,0.71875
198,0.5
199,0.65625
200,0.625
201,0.59375
202,0.40625
203,0.125
204,0.15625
205,0.1875
206,0.125
207,0.0625
208,0.125
209,0.15625
210,0.0625
211,0.125
212,0.09375
213,0.03125
214,0.03125
215,0.21875
216,0.09375
217,0.03125
218,0.15625
219,0.0625
220,0.375
221,0.65625
222,0.6875
223,0.25
224,0.28125
225,0.28125
226,0.1875
227,0.25
228,0.3125
229,0.28125
230,0.15625
231,0.375
232,0.28125
233,0.375
234,0.5
235,0.5
236,0.28125
237,0.25
238,0.40625
239,0.3125
240,0.21875
241,0.34375
242,0.4375
243,0.46875
244,0.25
245,0.15625
246,0.09375
247,0.15625
248,0.21875
249,0.4375
250,0.53125
251,0.59375
252,0.5
253,0.78125
254,0.8125
255,0.625
256,0.8125
257,0.75
258,0.6875
259,0.84375
260,0.625
261,0.5625
262,0.375
263,0.46875
264,0.3125
265,0.3125
266,0.46875
267,0.71875
268,0.5625
269,0.65625
270,0.59375
271,0.65625
272,0.5625
273,0.4375
274,0.25
275,0.15625
276,0.03125
277,0.15625
278,0.3125
279,0.46875
280,0.40625
281,0.34375
282,0.21875
283,0.1875
284,0.0625
285,0.1875
286,0.21875
287,0.0625
288,0.03125
289,0.03125
290,0.0
291,0.25
292,0.40625
293,0.40625
294,0.40625
295,0.3125
296,0.5625
297,0.40625
298,0.25
299,0.375
300,0.46875
301,0.625
302,0.625
303,0.59375
304,0.5625
305,0.46875
306,0.5625
307,0.3125
308,0.0
309,0.15625
310,0.3125
311,0.15625
312,0.28125
313,0.125
314,0.03125
315,0.0625
316,0.21875
317,0.1875
318,0.21875
319,0.125
320,0.28125
321,0.3125
322,0.0625
323,0.34375
324,0.1875
325,0.15625
326,0.125
327,0.0625
328,0.28125
329,0.40625
330,0.28125
331,0.40625
332,0.5
333,0.5
334,0.71875
335,0.71875
336,0.46875
337,0.5
338,0.0625
339,0.15625
340,0.21875
341,0.1875
342,0.125
343,0.3125
344,0.5
345,0.34375
346,0.375
347,0.03125
348,0.40625
349,0.0625
350,0.375
351,0.3125
352,0.40625
353,0.46875
354,0.625
355,0.46875
356,0.40625
357,0.28125
358,0.5
359,0.6875
360,0.6875
361,0.71875
362,0.8125
363,0.65625
364,0.6875
365,0.5625
366,0.3125
367,0.25
368,0.3125
369,0.40625
370,0.46875
371,0.1875
372,0.0625
373,0.125
374,0.15625
375,0.0625
376,0.25
377,0.3125
378,0.46875
379,0.5625
380,0.375
381,0.5625
382,0.34375
383,0.4375
384,0.46875
385,0.375
386,0.59375
387,0.625
388,0.65625
389,0.75
390,0.5625
391,0.53125
392,0.46875
393,0.53125
394,0.28125
395,0.40625
396,0.4375
397,0.34375
398,0.28125
399,0.03125
400,0.09375
401,0.375
402,0.25
403,0.375
404,0.375
405,0.34375
406,0.46875
407,0.40625
408,0.4375
409,0.34375
410,0.375
411,0.46875
412,0.5625
413,0.25
414,0.21875
415,0.25
416,0.03125
417,0.09375
418,0.25
419,0.0
420,0.09375
421,0.15625
422,0.125
423,0.4375
424,0.6875
425,0.5625
426,0.3125
427,0.28125
428,0.34375
429,0.3125
430,0.125
431,0.09375
432,0.0
433,0.3125
434,0.21875
435,0.03125
436,0.0625
437,0.15625
438,0.28125
439,0.28125
440,0.0625
441,0.21875
442,0.34375
443,0.1875
444,0.15625
445,0.21875
446,0.1875
447,0.3125
448,0.5
449,0.15625
450,0.25
451,0.21875
452,0.21875
453,0.4375
454,0.34375
455,0.46875
456,0.5
457,0.40625
458,0.15625
459,0.125
460,0.21875
461,0.4375
462,0.4375
463,0.59375
464,0.5625
465,0.5625
466,0.21875
467,0.125
468,0.3125
469,0.40625
470,0.5
471,0.53125
472,0.59375
473,0.65625
474,0.65625
475,0.71875
476,0.5
477,0.4375
478,0.625
479,0.625
480,0.46875
481,0.53125
482,0.125
483,0.0
484,0.21875
485,0.25
486,0.5
487,0.53125
488,0.375
489,0.25
490,0.28125
491,0.34375
492,0.28125
493,0.34375
494,0.0
495,0.03125
496,0.09375
497,0.5
498,0.28125
499,0.15625
500,0.4375
501,0.375
502,0.25
503,0.0
504,0.28125
505,0.03125
506,0.125
507,0.09375
508,0.21875
509,0.15625
510,0.25
511,0.4375
512,0.65625
513,0.78125
514,0.75
515,0.65625
516,0.625
517,0.5625
518,0.5
519,0.34375
520,0.375
521,0.15625
522,0.1875
523,0.15625
524,0.15625
525,0.09375
526,0.1875
527,0.1875
528,0.1875
529,0.25
530,0.40625
531,0.03125
532,0.0625
533,0.21875
534,0.40625
535,0.5625
536,0.21875
537,0.1875
538,0.4375
539,0.25
540,0.5625
541,0.8125
542,0.75
543,0.625
544,0.34375
545,0.09375
546,0.125
547,0.28125
548,0.1875
549,0.25
550,0.1875
551,0.53125
552,0.4375
553,0.4375
554,0.5
555,0.53125
556,0.625
557,0.375
558,0.1875
559,0.09375
560,0.09375
561,0.0625
562,0.09375
563,0.21875
564,0.03125
565,0.0625
566,0.21875
567,0.09375
568,0.125
569,0.0625
570,0.09375
571,0.0625
572,0.15625
573,0.15625
574,0.21875
575,0.1875
576,0.0625
577,0.0625
578,0.0625
579,0.28125
580,0.4375
581,0.5
582,0.15625
583,0.3125
584,0.28125
585,0.3125
586,0.21875
587,0.40625
588,0.25
589,0.0
590,0.09375
591,0.09375
592,0.03125
593,0.0625
594,0.21875
595,0.09375
596,0.09375
597,0.25
598,0.1875
599,0.34375
600,0.21875
601,0.25
602,0.09375
603,0.0
604,0.09375
605,0.21875
606,0.34375
607,0.3125
608,0.53125
609,0.59375
610,0.40625
611,0.625
612,0.6875
613,0.6875
614,0.625
615,0.59375
616,0.46875
617,0.40625
618,0.15625
619,0.09375
620,0.0
621,0.09375
622,0.0625
623,0.0
624,0.03125
625,0.125
626,0.03125
627,0.15625
628,0.21875
629,0.03125
630,0.21875
631,0.40625
632,0.4375
633,0.4375
634,0.3125
635,0.0625
636,0.21875
637,0.28125
638,0.34375
639,0.1875
640,0.21875
641,0.375
642,0.09375
643,0.125
644,0.09375
645,0.21875
646,0.0625
647,0.03125
648,0.03125
649,0.0625
650,0.21875
651,0.09375
652,0.21875
653,0.75
654,0.9375
655,0.875
656,0.8125
657,0.59375
658,0.1875
659,0.0625
660,0.0625
661,0.0
662,0.0625
663,0.21875
664,0.125
665,0.1875
666,0.1875
667,0.125
668,0.03125
669,0.1875
670,0.1875
671,0.125
672,0.125
673,0.15625
674,0.28125
675,0.40625
676,0.25
677,0.28125
678,0.3125
679,0.15625
680,0.34375
681,0.25
682,0.1875
683,0.375
684,0.53125
685,0.46875
686,0.625
687,0.78125
688,0.75
689,0.5
690,0.34375
691,0.0625
692,0.125
693,0.0
694,0.03125
695,0.09375
696,0.25
697,0.28125
698,0.09375
699,0.15625
700,0.40625
701,0.3125
702,0.03125
703,0.0625
704,0.0625
705,0.1875
706,0.15625
707,0.125
708,0.1875
709,0.46875
710,0.1875
711,0.09375
712,0.09375
713,0.125
714,0.0625
715,0.1875
716,0.15625
717,0.125
718,0.0625
719,0.125
720,0.28125
721,0.3125
722,0.40625
723,0.375
724,0.4375
725,0.5625
726,0.65625
727,0.78125
728,0.65625
729,0.46875
730,0.8125
731,0.78125
732,0.65625
733,0.90625
734,0.75
735,0.8125
736,0.90625
737,0.84375
738,0.4375
739,0.53125
740,0.40625
741,0.09375
742,0.0625
743,0.125
744,0.125
745,0.125
746,0.0625
747,0.03125
748,0.21875
749,0.5
750,0.5
751,0.25
752,0.3125
753,0.03125
754,0.28125
755,0.03125
756,0.15625
757,0.25
758,0.03125
759,0.3125
760,0.09375
761,0.0625
762,0.0625
763,0.125
764,0.0625
765,0.0625
766,0.03125
767,0.09375
768,0.125
769,0.25
770,0.28125
771,0.4375
772,0.1875
773,0.34375
774,0.5625
775,0.5625
776,0.46875
777,0.59375
778,0.4375
779,0.5
780,0.28125
781,0.0625
782,0.28125
783,0.21875
784,0.0625
785,0.3125
786,0.125
787,0.21875
788,0.15625
789,0.3125
790,0.5
791,0.34375
792,0.3125
793,0.28125
794,0.15625
795,0.09375
796,0.15625
797,0.03125
798,0.125
799,0.0625
800,0.125
801,0.34375
802,0.28125
803,0.15625
804,0.15625
805,0.28125
806,0.34375
807,0.34375
808,0.46875
809,0.28125
810,0.09375
811,0.25
812,0.15625
813,0.125
814,0.03125
815,0.34375
816,0.375
817,0.40625
818,0.5
819,0.4375
820,0.3125
821,0.25
822,0.28125
823,0.3125
824,0.21875
825,0.25
826,0.1875
827,0.1875
828,0.3125
829,0.5625
830,0.4375
831,0.1875
832,0.125
833,0.1875
834,0.15625
835,0.21875
836,0.09375
837,0.1875
838,0.375
839,0.53125
840,0.0625
841,0.0
842,0.09375
843,0.375
844,0.5
845,0.46875
846,0.28125
847,0.15625
848,0.28125
849,0.46875
850,0.625
851,0.625
852,0.4375
853,0.34375
854,0.1875
855,0.0
856,0.0625
857,0.3125
858,0.375
859,0.5
860,0.65625
861,0.53125
862,0.65625
863,0.71875
864,0.75
865,0.46875
866,0.375
867,0.46875
868,0.5
869,0.125
870,0.0
871,0.5
872,0.1875
873,0.1875
874,0.1875
875,0.09375
876,0.03125
877,0.4375
878,0.34375
879,0.40625
880,0.21875
881,0.46875
882,0.4375
883,0.5625
884,0.40625
885,0.15625
886,0.0625
887,0.03125
888,0.03125
889,0.15625
890,0.0625
891,0.03125
892,0.125
893,0.4375
894,0.15625
895,0.1875
896,0.09375
897,0.21875
898,0.21875
899,0.0625
900,0.125
901,0.25
902,0.15625
903,0.03125
904,0.15625
905,0.09375
906,0.1875
907,0.15625
908,0.09375
909,0.03125
910,0.40625
911,0.53125
912,0.53125
913,0.5625
914,0.4375
915,0.6875
916,0.6875
917,0.59375
918,0.75
919,0.65625
920,0.71875
921,0.5625
922,0.46875
923,0.65625
924,0.71875
925,0.40625
926,0.1875
927,0.25
928,0.28125
929,0.53125
930,0.5
931,0.59375
932,0.5625
933,0.4375
934,0.46875
935,0.40625
