,Absolute Magnetisations Per Spin
0,0.1875
1,0.15625
2,0.375
3,0.15625
4,0.0625
5,0.09375
6,0.21875
7,0.34375
8,0.125
9,0.03125
10,0.25
11,0.21875
12,0.3125
13,0.21875
14,0.3125
15,0.6875
16,0.5
17,0.03125
18,0.1875
19,0.15625
20,0.15625
21,0.0
22,0.40625
23,0.4375
24,0.28125
25,0.0625
26,0.28125
27,0.34375
28,0.375
29,0.4375
30,0.46875
31,0.21875
32,0.28125
33,0.21875
34,0.1875
35,0.03125
36,0.21875
37,0.375
38,0.4375
39,0.6875
40,0.84375
41,0.65625
42,0.8125
43,0.59375
44,0.5
45,0.34375
46,0.125
47,0.0625
48,0.15625
49,0.15625
50,0.15625
51,0.3125
52,0.3125
53,0.3125
54,0.4375
55,0.5
56,0.4375
57,0.40625
58,0.4375
59,0.4375
60,0.4375
61,0.4375
62,0.4375
63,0.28125
64,0.1875
65,0.03125
66,0.15625
67,0.0
68,0.03125
69,0.09375
70,0.09375
71,0.0
72,0.25
73,0.4375
74,0.1875
75,0.375
76,0.34375
77,0.4375
78,0.15625
79,0.03125
80,0.0625
81,0.1875
82,0.125
83,0.1875
84,0.09375
85,0.03125
86,0.03125
87,0.21875
88,0.1875
89,0.09375
90,0.09375
91,0.3125
92,0.5
93,0.125
94,0.3125
95,0.25
96,0.25
97,0.375
98,0.3125
99,0.25
100,0.21875
101,0.28125
102,0.28125
103,0.0625
104,0.21875
105,0.09375
106,0.28125
107,0.21875
108,0.40625
109,0.3125
110,0.34375
111,0.375
112,0.3125
113,0.09375
114,0.03125
115,0.125
116,0.03125
117,0.09375
118,0.3125
119,0.53125
120,0.28125
121,0.125
122,0.34375
123,0.125
124,0.0625
125,0.0
126,0.09375
127,0.0625
128,0.09375
129,0.1875
130,0.3125
131,0.15625
132,0.15625
133,0.0
134,0.15625
135,0.4375
136,0.5625
137,0.34375
138,0.3125
139,0.25
140,0.34375
141,0.21875
142,0.5625
143,0.875
144,0.65625
145,0.65625
146,0.5625
147,0.46875
148,0.46875
149,0.09375
150,0.03125
151,0.09375
152,0.0625
153,0.375
154,0.3125
155,0.15625
156,0.3125
157,0.34375
158,0.25
159,0.3125
160,0.0625
161,0.0625
162,0.09375
163,0.21875
164,0.21875
165,0.34375
166,0.15625
167,0.25
168,0.09375
169,0.03125
170,0.125
171,0.25
172,0.375
173,0.125
174,0.0
175,0.0
176,0.40625
177,0.53125
178,0.40625
179,0.375
180,0.40625
181,0.5625
182,0.53125
183,0.46875
184,0.71875
185,0.65625
186,0.59375
187,0.5
188,0.40625
189,0.40625
190,0.21875
191,0.3125
192,0.34375
193,0.53125
194,0.25
195,0.25
196,0.34375
197,0.1875
198,0.40625
199,0.1875
200,0.0625
201,0.125
202,0.0
203,0.1875
204,0.25
205,0.1875
206,0.21875
207,0.09375
208,0.3125
209,0.0625
210,0.09375
211,0.125
212,0.09375
213,0.125
214,0.03125
215,0.25
216,0.0625
217,0.09375
218,0.03125
219,0.0625
220,0.375
221,0.25
222,0.25
223,0.125
224,0.0625
225,0.09375
226,0.03125
227,0.09375
228,0.21875
229,0.3125
230,0.0
231,0.0625
232,0.0625
233,0.125
234,0.1875
235,0.25
236,0.40625
237,0.375
238,0.4375
239,0.375
240,0.53125
241,0.53125
242,0.4375
243,0.40625
244,0.46875
245,0.625
246,0.6875
247,0.28125
248,0.46875
249,0.25
250,0.28125
251,0.4375
252,0.15625
253,0.125
254,0.15625
255,0.25
256,0.03125
257,0.4375
258,0.15625
259,0.375
260,0.3125
261,0.28125
262,0.28125
263,0.40625
264,0.40625
