,Absolute Magnetisations Per Spin
0,0.78125
1,1.0
2,0.75
3,1.0
4,0.875
5,0.96875
6,0.96875
7,0.90625
8,0.5625
9,1.0
10,1.0
11,1.0
12,0.625
13,0.96875
14,0.90625
15,0.71875
16,0.78125
17,0.9375
18,0.96875
19,0.71875
20,0.96875
21,1.0
22,0.9375
23,0.96875
24,0.9375
25,1.0
26,0.9375
27,0.96875
28,0.84375
29,1.0
30,0.96875
31,0.9375
32,0.84375
33,1.0
34,0.96875
35,1.0
36,0.96875
37,0.78125
38,0.9375
39,0.9375
40,0.71875
41,0.96875
42,0.90625
43,0.96875
44,1.0
45,1.0
46,0.84375
47,0.84375
48,0.8125
49,0.90625
50,0.96875
51,0.6875
52,0.96875
53,0.96875
54,1.0
55,0.96875
56,0.90625
57,1.0
58,0.71875
59,1.0
60,0.96875
61,0.90625
62,1.0
63,0.96875
64,0.9375
65,0.96875
66,1.0
67,1.0
68,0.875
69,0.96875
70,0.96875
71,0.84375
72,0.96875
73,0.96875
74,1.0
75,0.9375
76,0.84375
77,0.78125
78,0.75
79,0.90625
80,0.875
81,0.71875
82,1.0
83,1.0
84,0.90625
85,0.90625
86,0.59375
87,0.9375
88,0.90625
89,1.0
90,1.0
91,0.90625
92,0.9375
93,0.9375
94,0.84375
95,0.90625
96,0.875
97,1.0
98,0.75
99,0.96875
100,0.90625
101,0.96875
102,0.90625
103,1.0
104,0.9375
105,0.875
106,1.0
107,1.0
108,0.96875
109,0.96875
110,1.0
111,1.0
112,1.0
113,0.96875
114,1.0
115,0.96875
116,1.0
117,0.84375
118,0.84375
119,0.8125
120,1.0
121,0.96875
122,1.0
123,0.84375
124,0.96875
125,1.0
126,0.9375
127,0.90625
128,0.84375
129,0.625
130,0.8125
131,0.9375
132,0.9375
133,0.96875
134,1.0
135,0.875
136,0.90625
137,1.0
138,0.90625
139,0.90625
140,1.0
141,1.0
142,0.96875
143,0.8125
144,1.0
145,1.0
146,1.0
147,0.9375
148,1.0
149,0.9375
150,0.96875
151,0.9375
152,0.84375
153,0.90625
154,0.78125
155,0.96875
156,0.96875
157,0.8125
158,0.90625
159,0.9375
160,0.96875
161,0.8125
162,0.96875
163,0.9375
164,0.78125
165,0.96875
166,0.625
167,0.71875
168,0.96875
169,1.0
170,0.84375
171,0.9375
172,1.0
173,0.96875
174,0.96875
175,0.46875
176,0.59375
177,0.875
178,0.875
179,0.875
180,1.0
181,0.75
182,0.9375
183,0.96875
184,0.96875
185,0.9375
186,0.71875
187,0.8125
188,0.875
189,0.90625
190,0.9375
191,0.78125
192,0.96875
193,0.875
194,0.8125
195,0.78125
196,0.84375
197,0.90625
198,0.90625
199,0.65625
200,0.625
201,0.78125
202,0.75
203,0.90625
204,0.96875
205,0.875
206,0.90625
207,0.9375
208,0.96875
209,0.84375
210,1.0
211,0.875
212,0.96875
213,0.65625
214,0.9375
215,0.90625
216,0.90625
217,0.90625
218,0.84375
219,0.9375
220,0.90625
221,0.9375
222,0.96875
223,0.9375
224,0.90625
225,0.9375
226,0.96875
227,0.9375
228,0.71875
229,0.84375
230,0.90625
231,0.96875
232,1.0
233,0.90625
234,0.96875
235,0.90625
236,0.96875
237,0.96875
238,0.84375
239,1.0
240,0.96875
241,0.875
242,0.96875
243,0.9375
244,0.90625
245,0.90625
246,0.875
247,1.0
248,0.90625
249,0.96875
250,0.84375
251,0.9375
252,0.96875
253,0.9375
254,0.9375
255,0.84375
256,1.0
257,0.9375
258,0.96875
