,Absolute Magnetisations Per Spin
0,0.5
1,0.34375
2,0.1875
3,0.34375
4,0.46875
5,0.5
6,0.1875
7,0.21875
8,0.3125
9,0.375
10,0.34375
11,0.125
12,0.03125
13,0.03125
14,0.0625
15,0.09375
16,0.09375
17,0.03125
18,0.125
19,0.03125
20,0.0
21,0.1875
22,0.125
23,0.21875
24,0.1875
25,0.4375
26,0.375
27,0.375
28,0.3125
29,0.28125
30,0.21875
31,0.09375
32,0.15625
33,0.3125
34,0.15625
35,0.0625
36,0.0625
37,0.0
38,0.46875
39,0.375
40,0.1875
41,0.3125
42,0.21875
43,0.21875
44,0.0625
45,0.125
46,0.03125
47,0.21875
48,0.28125
49,0.28125
50,0.1875
51,0.53125
52,0.40625
53,0.1875
54,0.15625
55,0.03125
56,0.40625
57,0.28125
58,0.0625
59,0.125
60,0.1875
61,0.21875
62,0.4375
63,0.59375
64,0.375
65,0.3125
66,0.5625
67,0.59375
68,0.53125
69,0.34375
70,0.125
71,0.15625
72,0.25
73,0.28125
74,0.40625
75,0.28125
76,0.40625
77,0.125
78,0.25
79,0.21875
80,0.0625
81,0.1875
82,0.0625
83,0.0625
84,0.0
85,0.03125
86,0.03125
87,0.0625
88,0.1875
89,0.0
90,0.125
91,0.15625
92,0.1875
93,0.3125
94,0.4375
95,0.15625
96,0.0
97,0.0625
98,0.15625
99,0.1875
100,0.1875
101,0.34375
102,0.21875
103,0.0625
104,0.3125
105,0.5625
106,0.46875
107,0.5
108,0.25
109,0.125
110,0.28125
111,0.1875
112,0.28125
113,0.4375
114,0.125
115,0.34375
116,0.25
117,0.34375
118,0.0625
119,0.09375
120,0.1875
121,0.03125
122,0.1875
123,0.0
124,0.125
125,0.28125
126,0.15625
127,0.21875
128,0.40625
129,0.46875
130,0.71875
131,0.59375
132,0.40625
133,0.5
134,0.40625
135,0.625
136,0.53125
137,0.5625
138,0.5
139,0.25
140,0.34375
141,0.09375
142,0.125
143,0.125
144,0.53125
145,0.6875
146,0.71875
147,0.8125
148,0.40625
149,0.5625
150,0.46875
151,0.625
152,0.625
153,0.8125
154,0.875
155,0.65625
156,0.3125
157,0.34375
158,0.6875
159,0.6875
160,0.625
161,0.5625
162,0.46875
163,0.78125
164,0.75
165,0.6875
166,0.625
167,0.46875
168,0.28125
169,0.28125
170,0.03125
171,0.09375
172,0.34375
173,0.5
174,0.46875
175,0.46875
176,0.53125
177,0.5625
178,0.3125
179,0.46875
180,0.65625
181,0.28125
182,0.1875
183,0.03125
184,0.0625
185,0.09375
186,0.34375
187,0.65625
188,0.46875
189,0.34375
190,0.34375
191,0.4375
192,0.25
193,0.46875
194,0.40625
195,0.3125
196,0.03125
197,0.40625
198,0.1875
199,0.0
200,0.0625
201,0.25
202,0.0
203,0.125
204,0.125
205,0.34375
206,0.25
207,0.125
208,0.4375
209,0.21875
210,0.1875
211,0.28125
212,0.34375
213,0.34375
214,0.46875
215,0.5625
216,0.5625
217,0.375
218,0.09375
219,0.15625
220,0.15625
221,0.1875
222,0.25
223,0.0625
224,0.09375
225,0.25
226,0.25
227,0.65625
228,0.53125
229,0.625
230,0.28125
231,0.34375
232,0.21875
233,0.21875
234,0.0625
235,0.1875
236,0.3125
237,0.25
238,0.21875
239,0.0625
240,0.53125
241,0.59375
242,0.59375
243,0.6875
244,0.34375
245,0.15625
246,0.1875
247,0.28125
248,0.03125
249,0.34375
250,0.34375
251,0.34375
252,0.375
253,0.5
254,0.46875
255,0.4375
256,0.28125
257,0.5
258,0.3125
259,0.15625
260,0.0625
261,0.28125
262,0.0625
263,0.0625
264,0.3125
265,0.5625
266,0.28125
267,0.21875
268,0.03125
269,0.21875
270,0.5625
271,0.5
272,0.25
273,0.34375
274,0.46875
275,0.34375
276,0.40625
277,0.375
278,0.34375
279,0.21875
280,0.03125
281,0.21875
282,0.3125
283,0.09375
284,0.125
285,0.15625
286,0.125
287,0.125
288,0.0625
289,0.0625
290,0.09375
291,0.0625
292,0.0
293,0.0625
294,0.21875
295,0.25
296,0.125
297,0.09375
298,0.0
299,0.125
300,0.3125
301,0.5
302,0.28125
303,0.34375
304,0.0625
305,0.03125
306,0.3125
307,0.40625
308,0.53125
309,0.15625
310,0.0
311,0.0
312,0.21875
313,0.3125
314,0.59375
315,0.5
316,0.0625
317,0.25
318,0.15625
319,0.0625
320,0.1875
321,0.1875
322,0.03125
323,0.0625
324,0.03125
325,0.375
326,0.3125
327,0.09375
328,0.25
329,0.15625
330,0.0
331,0.28125
332,0.40625
333,0.59375
334,0.375
335,0.3125
336,0.03125
337,0.15625
338,0.125
339,0.3125
340,0.1875
341,0.40625
342,0.28125
343,0.375
344,0.5625
345,0.34375
346,0.3125
347,0.3125
348,0.375
349,0.46875
350,0.59375
351,0.5625
352,0.3125
353,0.34375
354,0.34375
355,0.34375
356,0.40625
357,0.5
358,0.46875
359,0.5625
360,0.15625
361,0.125
362,0.03125
363,0.09375
364,0.0
365,0.15625
366,0.15625
367,0.375
368,0.46875
369,0.25
370,0.0625
371,0.0625
372,0.15625
373,0.21875
374,0.09375
375,0.09375
376,0.03125
377,0.15625
378,0.28125
379,0.3125
380,0.34375
381,0.59375
382,0.4375
383,0.53125
384,0.53125
385,0.71875
386,0.625
387,0.53125
388,0.625
389,0.71875
390,0.5625
391,0.46875
392,0.1875
393,0.34375
394,0.15625
395,0.15625
396,0.3125
397,0.40625
398,0.71875
399,0.625
400,0.625
401,0.59375
402,0.46875
403,0.53125
404,0.46875
405,0.3125
406,0.3125
407,0.03125
408,0.15625
409,0.3125
410,0.3125
411,0.375
412,0.09375
413,0.03125
414,0.0
415,0.125
416,0.0
417,0.0625
418,0.28125
419,0.28125
420,0.46875
421,0.40625
