,Absolute Magnetisations Per Spin
0,0.96875
1,0.9375
2,0.9375
3,0.96875
4,1.0
5,1.0
6,1.0
7,1.0
8,0.96875
9,0.96875
10,0.9375
11,0.9375
12,0.875
13,0.96875
14,0.96875
15,1.0
16,0.96875
17,0.90625
18,0.84375
19,0.9375
20,0.90625
21,0.90625
22,0.71875
23,0.75
24,0.75
25,0.78125
26,0.9375
27,0.96875
28,0.96875
29,0.90625
30,0.96875
31,0.96875
32,1.0
33,1.0
34,0.96875
35,0.9375
36,0.96875
37,1.0
38,1.0
39,1.0
40,1.0
41,0.96875
42,0.96875
43,0.96875
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,0.96875
50,0.96875
51,0.9375
52,0.875
53,0.9375
54,0.96875
55,0.9375
56,0.96875
57,1.0
58,1.0
59,0.9375
60,0.9375
61,0.96875
62,0.96875
63,1.0
64,1.0
65,0.96875
66,0.9375
67,0.90625
68,0.90625
69,0.875
70,0.9375
71,0.96875
72,0.84375
73,0.9375
74,1.0
75,1.0
76,0.9375
77,0.9375
78,0.9375
79,0.8125
80,0.84375
81,0.90625
82,0.96875
83,1.0
84,0.96875
85,0.90625
86,0.9375
87,1.0
88,0.96875
89,0.9375
90,1.0
91,0.90625
92,0.96875
93,0.875
94,0.90625
95,0.96875
96,0.9375
97,0.96875
98,0.96875
99,0.9375
100,0.90625
101,0.71875
102,0.78125
103,0.84375
104,0.6875
105,0.90625
106,0.96875
107,0.90625
108,1.0
109,1.0
110,0.9375
111,0.90625
112,0.90625
113,0.84375
114,0.90625
115,1.0
116,0.9375
117,0.875
118,0.84375
119,0.9375
120,1.0
121,1.0
122,1.0
123,0.96875
124,1.0
125,0.90625
126,0.9375
127,0.90625
128,1.0
129,0.84375
130,0.90625
131,0.9375
132,0.96875
133,1.0
134,1.0
135,1.0
136,0.96875
137,0.96875
138,0.90625
139,0.9375
140,0.9375
141,0.96875
142,0.875
143,0.875
144,1.0
145,0.90625
146,0.96875
147,1.0
148,0.9375
149,0.96875
150,0.9375
151,1.0
152,0.96875
153,0.875
154,0.875
155,0.875
156,0.84375
157,0.875
158,0.8125
159,0.875
160,0.90625
161,0.9375
162,0.90625
163,0.875
164,0.8125
165,0.84375
166,0.875
167,0.875
168,1.0
169,0.875
170,0.90625
171,0.9375
172,0.96875
173,0.96875
174,1.0
175,0.90625
176,0.875
177,0.84375
178,0.96875
179,1.0
180,0.9375
181,0.9375
182,0.9375
183,0.96875
184,0.9375
185,0.9375
186,0.8125
187,0.90625
188,0.96875
189,0.96875
190,1.0
191,0.96875
192,0.96875
193,1.0
194,0.90625
195,0.9375
196,1.0
197,1.0
198,1.0
199,1.0
200,0.96875
201,0.96875
202,1.0
203,0.96875
204,0.9375
205,0.96875
206,1.0
207,1.0
208,0.96875
209,1.0
210,0.9375
211,0.96875
212,0.9375
213,0.9375
214,0.96875
215,1.0
216,1.0
217,0.96875
218,1.0
219,1.0
220,1.0
221,0.96875
222,0.96875
223,0.9375
224,0.96875
225,0.96875
226,0.96875
227,0.9375
228,0.90625
229,0.96875
230,0.96875
231,1.0
232,1.0
233,0.9375
234,0.90625
235,0.9375
236,0.90625
237,0.84375
238,0.78125
239,0.84375
240,0.78125
241,0.65625
242,0.71875
243,0.875
244,0.78125
245,0.78125
246,0.8125
247,0.84375
248,0.84375
249,0.84375
250,0.6875
251,0.78125
252,0.90625
253,0.96875
254,0.96875
255,0.96875
256,0.96875
257,0.875
258,0.9375
259,0.875
260,0.90625
261,0.9375
262,0.9375
263,0.96875
264,0.9375
265,0.71875
266,0.8125
267,0.96875
268,0.96875
269,1.0
270,0.9375
271,0.90625
272,0.96875
273,0.96875
274,0.96875
275,1.0
276,0.96875
277,0.9375
278,0.96875
279,0.96875
280,0.9375
281,0.96875
282,0.90625
283,0.90625
284,0.9375
285,0.90625
286,0.90625
287,1.0
288,1.0
289,1.0
290,1.0
291,0.96875
292,1.0
293,1.0
294,1.0
295,0.9375
296,0.84375
297,0.875
298,0.9375
299,0.78125
300,0.90625
301,1.0
302,1.0
303,1.0
304,0.9375
305,0.90625
306,0.96875
307,0.90625
308,0.9375
309,0.96875
310,0.90625
311,0.84375
312,0.90625
313,0.90625
314,0.875
315,0.9375
316,0.9375
317,0.875
318,0.9375
319,1.0
320,0.9375
321,0.96875
322,0.96875
323,0.96875
324,0.90625
325,0.875
326,0.90625
327,0.9375
328,0.9375
329,0.90625
330,0.96875
331,0.96875
332,0.875
333,0.875
334,0.84375
335,0.78125
336,0.9375
337,0.9375
338,0.875
339,0.8125
340,0.90625
341,0.90625
342,0.9375
343,0.84375
344,0.8125
345,0.90625
346,0.75
347,0.8125
348,0.9375
349,0.96875
350,0.96875
351,0.96875
352,0.96875
353,1.0
354,0.9375
355,0.875
356,0.875
357,1.0
358,0.84375
359,0.875
360,0.90625
361,0.9375
362,1.0
363,1.0
364,0.96875
365,0.9375
366,0.875
367,1.0
368,0.875
369,0.9375
370,0.96875
371,0.8125
372,0.8125
373,0.78125
374,0.9375
375,0.96875
376,0.9375
377,0.9375
378,0.96875
379,0.9375
380,1.0
381,0.96875
382,0.96875
383,0.96875
384,0.96875
385,0.9375
386,0.90625
387,0.875
388,0.90625
389,0.84375
390,0.625
391,0.59375
392,0.6875
393,0.75
394,0.875
