,Absolute Magnetisations Per Spin
0,1.0
1,0.96875
2,1.0
3,0.875
4,0.75
5,0.75
6,0.78125
7,0.875
8,0.75
9,0.8125
10,0.65625
11,0.5
12,0.5
13,0.65625
14,0.875
15,0.875
16,0.875
17,0.84375
18,0.8125
19,0.9375
20,0.8125
21,1.0
22,0.90625
23,0.78125
24,0.8125
25,0.875
26,0.90625
27,0.78125
28,0.84375
29,0.84375
30,0.84375
31,0.9375
32,0.9375
33,0.84375
34,0.78125
35,0.84375
36,0.8125
37,0.875
38,0.875
39,0.78125
40,0.84375
41,0.8125
42,0.84375
43,0.90625
44,0.90625
45,0.96875
46,0.96875
47,0.9375
48,0.96875
49,0.96875
50,0.96875
51,0.90625
52,0.9375
53,0.96875
54,0.78125
55,0.78125
56,0.875
57,0.75
58,0.875
59,0.96875
60,0.875
61,0.78125
62,0.875
63,0.90625
64,0.6875
65,0.84375
66,0.9375
67,0.9375
68,0.90625
69,0.90625
70,0.90625
71,0.9375
72,0.9375
73,0.90625
74,1.0
75,1.0
76,1.0
77,0.96875
78,0.9375
79,0.96875
80,0.96875
81,1.0
82,1.0
83,1.0
84,0.96875
85,0.875
86,0.875
87,0.8125
88,0.84375
89,0.90625
90,0.9375
91,0.96875
92,0.90625
93,0.9375
94,0.96875
95,0.875
96,0.90625
97,0.96875
98,0.96875
99,0.875
100,0.96875
101,0.8125
102,0.625
103,0.8125
104,0.6875
105,0.71875
106,0.71875
107,0.53125
108,0.5625
109,0.5
110,0.71875
111,0.71875
112,0.84375
113,0.8125
114,0.8125
115,0.84375
116,0.9375
117,0.90625
118,0.90625
119,0.90625
120,0.875
121,0.84375
122,0.8125
123,0.90625
124,0.875
125,0.84375
126,0.75
127,0.75
128,0.75
129,0.84375
130,0.6875
131,0.75
132,0.71875
133,0.84375
134,0.8125
135,0.78125
136,1.0
137,0.9375
138,0.84375
139,0.78125
140,0.84375
141,0.90625
142,0.875
143,0.90625
144,0.90625
145,0.9375
146,0.90625
147,0.71875
148,0.78125
149,0.84375
150,0.875
151,0.875
152,0.875
153,0.96875
154,0.96875
155,0.9375
156,0.90625
157,0.875
158,0.53125
159,0.40625
160,0.46875
161,0.5
162,0.5625
163,0.625
164,0.59375
165,0.8125
166,0.90625
167,0.84375
168,0.96875
169,1.0
170,0.9375
171,0.9375
172,0.875
173,0.90625
174,0.90625
175,0.78125
176,0.53125
177,0.78125
178,0.8125
179,0.875
180,0.84375
181,0.875
182,0.96875
183,0.875
184,1.0
185,0.9375
186,0.96875
187,0.96875
188,0.90625
189,0.9375
190,0.9375
191,0.96875
192,0.96875
193,0.96875
194,0.90625
195,0.96875
196,0.875
197,0.875
198,0.8125
199,0.9375
200,0.875
201,0.9375
202,0.90625
203,0.9375
204,0.9375
205,0.90625
206,0.90625
207,0.9375
208,0.75
209,0.78125
210,0.84375
211,0.90625
212,0.875
213,0.90625
214,0.9375
215,0.9375
216,0.875
217,0.875
218,0.9375
219,0.9375
220,0.96875
221,0.875
222,0.90625
223,0.96875
224,0.9375
225,1.0
226,1.0
227,0.96875
228,1.0
229,0.875
230,0.875
231,0.84375
232,0.875
233,0.84375
234,0.9375
235,0.96875
236,0.9375
237,0.90625
238,0.90625
239,0.875
240,0.875
241,0.90625
242,0.9375
243,1.0
244,0.96875
245,0.96875
246,0.90625
247,0.84375
248,0.96875
249,0.96875
250,1.0
251,0.96875
252,1.0
253,0.90625
254,0.84375
255,0.78125
256,0.84375
257,0.875
258,0.9375
259,0.90625
260,0.96875
261,0.90625
262,0.9375
263,0.875
264,0.875
265,0.90625
266,0.9375
267,0.96875
268,0.90625
269,0.84375
270,0.875
271,1.0
272,1.0
273,0.9375
274,0.9375
275,0.90625
276,1.0
277,1.0
278,0.9375
279,0.8125
280,0.8125
281,0.78125
282,0.8125
283,0.90625
284,0.8125
285,0.96875
286,0.9375
287,1.0
288,0.96875
289,0.96875
290,0.9375
291,0.875
292,0.875
293,0.78125
294,0.75
295,0.75
296,0.90625
297,0.90625
298,0.75
299,0.6875
300,0.75
301,0.75
302,0.78125
303,0.71875
304,0.75
305,0.75
306,0.78125
307,0.6875
308,0.625
309,0.75
310,0.9375
311,0.875
312,0.875
313,0.84375
314,0.84375
315,0.875
316,0.90625
317,0.84375
318,0.78125
319,0.71875
320,0.875
321,0.90625
322,1.0
323,0.96875
324,0.96875
325,0.96875
326,0.96875
327,0.96875
328,0.96875
329,1.0
330,0.90625
331,0.90625
332,0.9375
333,0.9375
334,0.90625
335,1.0
336,0.9375
337,0.9375
338,0.9375
339,0.96875
340,0.96875
341,0.96875
