,Absolute Magnetisations Per Spin
0,1.0
1,1.0
2,1.0
3,1.0
4,0.96875
5,1.0
6,1.0
7,1.0
8,1.0
9,0.96875
10,1.0
11,1.0
12,1.0
13,0.96875
14,1.0
15,1.0
16,1.0
17,1.0
18,0.96875
19,1.0
20,1.0
21,1.0
22,0.96875
23,0.9375
24,1.0
25,1.0
26,0.96875
27,1.0
28,1.0
29,0.9375
30,0.96875
31,0.96875
32,0.9375
33,0.96875
34,1.0
35,1.0
36,1.0
37,1.0
38,0.96875
39,1.0
40,0.96875
41,0.96875
42,1.0
43,1.0
44,0.96875
45,0.96875
46,0.96875
47,0.96875
48,1.0
49,1.0
50,0.96875
51,1.0
52,1.0
53,1.0
54,1.0
55,1.0
56,0.96875
57,0.96875
58,0.96875
59,1.0
60,0.96875
61,0.96875
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,0.96875
71,1.0
72,0.96875
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,0.96875
80,1.0
81,1.0
82,1.0
83,0.9375
84,0.90625
85,0.96875
86,0.90625
87,1.0
88,0.96875
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,0.90625
96,0.9375
97,0.96875
98,0.96875
99,1.0
100,1.0
101,0.96875
102,1.0
103,1.0
104,1.0
105,0.96875
106,0.9375
107,0.96875
108,0.9375
109,0.96875
110,1.0
111,0.96875
112,0.96875
113,1.0
114,1.0
115,1.0
116,0.96875
117,1.0
118,0.96875
119,1.0
120,0.90625
121,0.9375
122,0.9375
123,0.9375
124,0.875
125,0.8125
126,0.9375
127,0.96875
128,1.0
129,1.0
130,1.0
131,1.0
132,0.96875
133,0.96875
134,0.9375
135,0.9375
136,0.96875
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,0.96875
145,1.0
146,0.9375
147,0.96875
148,1.0
149,0.96875
150,0.96875
151,0.96875
152,0.96875
153,1.0
154,0.96875
155,0.96875
156,0.96875
157,0.96875
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.96875
174,1.0
175,1.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,0.96875
182,0.96875
183,0.96875
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,0.9375
190,0.9375
191,0.90625
192,0.875
193,0.90625
