,Absolute Magnetisations Per Spin
0,0.71875
1,0.875
2,0.84375
3,0.65625
4,0.25
5,0.46875
6,0.28125
7,0.90625
8,0.78125
9,0.375
10,0.6875
11,0.15625
12,0.09375
13,0.46875
14,0.125
15,0.15625
16,0.6875
17,0.25
18,0.09375
19,0.03125
20,0.0
21,0.28125
22,0.46875
23,0.25
24,0.3125
25,0.84375
26,0.46875
27,0.90625
28,0.125
29,0.34375
30,0.71875
31,0.8125
32,0.75
33,0.8125
34,0.75
35,0.875
36,0.71875
37,0.6875
38,0.25
39,0.4375
40,0.5625
41,0.21875
42,0.6875
43,0.3125
44,0.21875
45,0.65625
46,0.09375
47,0.875
48,0.5625
49,0.9375
50,0.59375
51,0.40625
52,0.65625
53,0.15625
54,0.09375
55,0.21875
56,0.09375
57,0.625
58,0.5
59,0.5
60,0.03125
61,0.28125
62,0.84375
63,0.34375
64,0.34375
65,0.65625
66,0.8125
67,0.53125
68,0.6875
69,0.8125
70,0.90625
71,0.75
72,0.6875
73,0.8125
74,0.59375
75,0.5
76,0.25
77,0.3125
78,0.21875
79,0.65625
80,0.90625
81,0.4375
82,0.375
83,0.5
84,0.0625
85,0.78125
86,0.5
87,0.65625
88,0.59375
89,0.75
90,0.65625
91,0.25
92,0.46875
93,0.15625
94,0.3125
95,0.375
96,0.15625
97,0.34375
98,0.65625
99,0.65625
100,0.53125
101,0.78125
102,0.4375
103,0.4375
104,0.0
105,0.375
106,0.21875
107,0.0
108,0.78125
109,0.3125
110,0.3125
111,0.46875
112,0.1875
113,0.09375
114,0.0625
115,0.84375
116,0.84375
117,0.96875
118,0.59375
119,0.8125
120,0.53125
121,0.1875
122,0.71875
123,0.625
124,0.8125
125,0.625
126,0.0
127,0.21875
128,0.5
129,0.75
130,0.6875
131,0.625
132,0.4375
133,0.65625
134,0.75
135,0.71875
136,0.8125
137,0.5
138,0.5625
139,0.75
140,0.65625
141,0.90625
142,0.46875
143,0.78125
144,0.15625
145,0.09375
146,0.03125
147,0.125
148,0.3125
149,0.1875
150,0.5
151,0.65625
152,0.3125
153,0.4375
154,0.5
155,0.34375
156,0.125
157,0.28125
158,0.53125
159,0.625
160,0.71875
161,0.28125
162,0.15625
163,0.65625
164,0.59375
165,0.4375
166,0.15625
167,0.3125
168,0.21875
169,0.1875
170,0.15625
171,0.3125
172,0.21875
173,0.84375
174,0.59375
175,0.78125
176,0.8125
177,0.75
178,0.78125
179,0.6875
180,0.15625
181,0.875
182,0.21875
183,0.09375
184,0.0
185,0.5625
186,0.78125
187,0.6875
188,0.8125
189,0.28125
190,0.875
191,0.78125
192,0.59375
193,0.875
194,0.21875
195,0.09375
196,0.3125
197,0.28125
198,0.03125
199,0.0625
200,0.375
201,0.25
202,0.90625
203,0.25
204,0.09375
205,0.78125
206,0.25
207,0.3125
208,0.875
209,0.59375
210,0.09375
211,0.46875
212,0.625
213,0.8125
214,0.75
215,0.90625
216,0.28125
217,0.3125
218,0.625
219,0.0
220,0.03125
221,0.0
222,0.0625
223,0.09375
224,0.09375
225,0.28125
226,0.375
227,0.21875
228,0.6875
229,0.9375
230,0.90625
231,0.65625
232,0.75
233,0.6875
234,0.65625
235,0.78125
236,0.71875
237,0.75
238,0.03125
239,0.84375
240,0.28125
241,0.1875
242,0.25
243,0.28125
244,0.09375
245,0.78125
246,0.875
247,0.34375
248,0.375
249,0.8125
250,0.84375
251,0.6875
252,0.75
253,0.8125
254,0.8125
255,0.6875
256,0.71875
257,0.40625
258,0.28125
259,0.40625
260,0.5
261,0.75
262,0.625
263,0.59375
264,0.125
265,0.84375
266,0.59375
267,0.75
268,0.25
269,0.15625
270,0.375
271,0.625
272,0.65625
273,0.40625
274,0.28125
275,0.65625
276,0.46875
277,0.6875
278,0.5625
279,0.125
280,0.375
281,0.1875
282,0.59375
283,0.40625
284,0.71875
285,0.53125
286,0.0
287,0.78125
288,0.28125
289,0.71875
290,0.71875
291,0.375
292,0.5625
293,0.46875
294,0.875
295,0.78125
296,0.6875
297,0.625
298,0.9375
299,0.0625
300,0.25
301,0.53125
302,0.25
303,0.78125
304,0.65625
305,0.625
306,0.65625
307,0.71875
308,0.84375
309,0.71875
310,0.125
311,0.625
312,0.78125
313,0.75
314,0.53125
315,0.34375
316,0.34375
317,0.75
318,0.71875
319,0.75
320,0.03125
321,0.09375
322,0.375
323,0.875
324,0.6875
325,0.59375
326,0.125
327,0.71875
328,0.71875
329,0.40625
330,0.03125
331,0.8125
332,0.8125
333,0.78125
334,0.71875
335,0.78125
336,0.78125
337,0.8125
338,0.6875
339,0.3125
340,0.46875
341,0.0625
342,0.125
343,0.75
344,0.25
345,0.125
346,0.5625
347,0.625
348,0.4375
349,0.03125
350,0.5
351,0.5625
352,0.40625
353,0.125
354,0.375
355,0.78125
356,0.875
357,0.5625
358,0.75
359,0.3125
360,0.5
361,0.875
362,0.03125
363,0.15625
364,0.15625
365,0.125
366,0.75
367,0.53125
368,0.65625
369,0.15625
370,0.0625
371,0.40625
372,0.8125
373,0.84375
374,0.90625
375,0.625
376,0.75
377,0.84375
378,0.15625
379,0.375
380,0.5
381,0.3125
382,0.0625
383,0.28125
384,0.40625
385,0.09375
386,0.0
387,0.78125
388,0.71875
389,0.8125
390,0.53125
391,0.0625
392,0.09375
393,0.28125
394,0.625
395,0.78125
396,0.78125
397,0.59375
398,0.5
399,0.65625
400,0.75
401,0.09375
402,0.40625
403,0.78125
404,0.875
405,0.34375
406,0.5625
407,0.71875
408,0.71875
409,0.25
410,0.59375
411,0.65625
412,0.84375
413,0.84375
414,0.625
415,0.875
416,0.625
417,0.78125
418,0.8125
419,0.84375
420,0.875
421,0.71875
422,0.71875
423,0.4375
424,0.78125
425,0.9375
426,0.6875
427,0.46875
428,0.875
429,0.78125
430,0.53125
431,0.96875
432,0.84375
433,0.03125
434,0.34375
435,0.71875
436,0.65625
437,0.75
438,0.25
439,0.5625
440,0.0625
441,0.78125
442,0.46875
443,0.5625
444,0.34375
445,0.625
446,0.0625
447,0.125
448,0.625
449,0.78125
450,0.875
451,0.9375
452,0.6875
453,0.1875
454,0.375
455,0.5
456,0.5625
457,0.59375
458,0.5
459,0.65625
460,0.71875
461,0.53125
462,0.625
463,0.125
464,0.8125
465,0.59375
466,0.4375
467,0.84375
468,0.59375
469,0.15625
470,0.34375
471,0.21875
472,0.09375
473,0.5625
474,0.875
475,0.0625
476,0.40625
477,0.40625
478,0.8125
479,0.4375
480,0.625
481,0.6875
482,0.75
483,0.03125
484,0.4375
485,0.5
486,0.8125
487,0.84375
488,0.75
489,0.71875
490,0.71875
491,0.75
492,0.90625
493,0.6875
494,0.65625
495,0.8125
496,0.25
497,0.375
498,0.375
499,0.875
500,0.6875
501,0.625
502,0.5625
503,0.8125
504,1.0
505,0.4375
506,0.1875
507,0.4375
508,0.5
509,0.03125
510,0.5
511,0.875
512,0.90625
513,0.21875
514,0.59375
515,0.59375
516,0.5625
517,0.59375
518,0.65625
519,0.5625
520,0.28125
521,0.625
522,0.3125
523,0.21875
524,0.5625
525,0.375
526,0.46875
527,0.40625
528,0.9375
529,0.90625
530,0.65625
531,0.65625
532,0.09375
533,0.46875
534,0.21875
535,0.71875
536,0.75
537,0.9375
538,0.6875
539,0.90625
540,0.90625
541,0.6875
542,0.40625
543,0.71875
544,0.75
545,0.125
546,0.46875
547,0.53125
548,0.5625
549,0.28125
550,0.375
551,0.5
552,0.21875
553,0.03125
554,0.3125
555,0.3125
556,0.75
557,0.375
558,0.8125
559,0.9375
560,0.34375
561,0.6875
562,0.0
563,0.03125
564,0.375
565,0.84375
566,0.4375
567,0.6875
568,0.875
569,0.46875
570,0.6875
571,0.25
572,0.53125
573,0.6875
574,0.125
575,0.21875
576,0.84375
577,0.46875
578,0.15625
579,0.0625
580,0.71875
581,0.71875
582,0.75
583,0.46875
584,0.46875
585,0.1875
586,0.34375
587,0.5
588,0.40625
589,0.8125
590,0.65625
591,0.84375
592,0.75
593,0.78125
594,0.84375
595,0.75
596,0.5625
597,0.28125
598,0.46875
599,0.03125
600,0.6875
601,0.78125
602,0.78125
603,0.625
604,0.375
605,0.0625
606,0.3125
607,0.625
608,0.65625
609,0.5
610,0.03125
611,0.6875
