,Absolute Magnetisations Per Spin
0,0.875
1,0.90625
2,0.96875
3,0.96875
4,0.90625
5,0.875
6,0.96875
7,0.96875
8,0.875
9,0.8125
10,0.96875
11,0.96875
12,0.96875
13,0.90625
14,0.9375
15,0.9375
16,0.875
17,0.90625
18,0.96875
19,0.9375
20,1.0
21,0.96875
22,0.96875
23,0.90625
24,0.8125
25,0.96875
26,1.0
27,1.0
28,0.96875
29,0.90625
30,0.96875
31,0.96875
32,0.90625
33,0.9375
34,0.875
35,0.90625
36,0.78125
37,0.90625
38,0.84375
39,0.75
40,0.875
41,1.0
42,1.0
43,1.0
44,0.96875
45,0.90625
46,0.90625
47,1.0
48,1.0
49,0.96875
50,0.96875
51,0.96875
52,0.96875
53,1.0
54,1.0
55,1.0
56,0.90625
57,0.9375
58,0.90625
59,0.9375
60,0.90625
61,0.96875
62,1.0
63,0.96875
64,1.0
65,0.96875
66,1.0
67,1.0
68,0.90625
69,0.875
70,0.90625
71,0.96875
72,0.9375
73,0.875
74,0.90625
75,0.8125
76,0.875
77,0.8125
78,0.6875
79,0.65625
80,0.71875
81,0.75
82,0.75
83,0.65625
84,0.625
85,0.71875
86,0.6875
87,0.6875
88,0.5625
89,0.5625
90,0.53125
91,0.53125
92,0.34375
93,0.3125
94,0.34375
95,0.5
96,0.3125
97,0.5
98,0.625
99,0.6875
100,0.78125
101,0.84375
102,0.8125
103,0.65625
104,0.625
105,0.65625
106,0.6875
107,0.46875
108,0.5625
109,0.8125
110,0.78125
111,0.8125
112,0.90625
113,0.9375
114,1.0
115,1.0
116,0.8125
117,0.78125
118,0.75
119,0.8125
120,0.78125
121,0.9375
122,0.875
123,0.9375
124,0.96875
125,0.9375
126,0.84375
127,0.8125
128,0.875
129,0.9375
130,0.90625
131,0.96875
132,1.0
133,0.96875
134,0.90625
135,0.96875
136,0.96875
137,0.9375
138,0.875
139,0.71875
140,0.78125
141,0.78125
142,0.90625
143,0.90625
144,0.96875
145,0.90625
146,0.90625
147,0.9375
148,1.0
149,1.0
150,0.96875
151,0.84375
152,0.84375
153,0.84375
154,0.6875
155,0.59375
156,0.71875
157,0.6875
158,0.78125
159,0.90625
160,0.875
161,0.8125
162,0.96875
163,0.96875
164,1.0
165,1.0
166,0.9375
167,0.96875
168,1.0
169,0.96875
170,1.0
171,1.0
172,0.9375
173,1.0
174,0.875
175,0.6875
176,0.78125
177,0.875
178,0.90625
179,0.8125
180,0.84375
181,0.875
182,0.90625
183,0.84375
184,0.875
185,0.90625
186,0.90625
187,0.96875
188,1.0
189,0.90625
190,0.9375
191,0.96875
192,0.9375
193,0.875
194,0.96875
195,0.84375
196,0.8125
197,0.96875
198,0.96875
199,0.96875
200,0.875
201,0.9375
202,0.96875
203,0.96875
204,0.78125
205,0.90625
206,0.96875
207,0.9375
208,0.90625
209,0.875
210,0.90625
211,0.90625
212,0.84375
213,0.8125
214,0.65625
215,0.5
216,0.53125
217,0.59375
218,0.46875
219,0.375
220,0.5
221,0.5
222,0.4375
223,0.5
224,0.6875
225,0.8125
226,0.6875
227,0.59375
228,0.90625
229,0.96875
230,0.84375
231,0.875
232,0.90625
233,1.0
234,0.9375
235,0.90625
236,0.875
237,0.9375
238,0.84375
239,0.84375
240,0.875
241,0.96875
242,0.90625
243,0.96875
244,0.96875
245,0.96875
246,0.90625
247,0.84375
248,0.8125
249,0.8125
250,0.8125
251,0.71875
252,0.75
253,0.71875
254,0.6875
255,0.65625
256,0.84375
257,0.75
258,0.75
259,0.71875
260,0.75
261,0.84375
262,0.9375
263,1.0
264,1.0
265,1.0
266,1.0
267,0.96875
268,0.96875
269,0.90625
270,0.84375
271,0.8125
272,0.75
273,0.84375
274,0.875
275,0.90625
276,0.90625
277,0.8125
278,0.96875
279,0.875
280,0.9375
281,0.90625
282,0.96875
283,0.9375
284,0.9375
285,1.0
286,0.96875
287,1.0
288,0.9375
289,0.78125
290,0.84375
291,0.84375
292,0.84375
293,0.875
294,0.78125
295,0.875
296,0.78125
297,0.875
298,0.8125
299,0.9375
300,0.875
301,0.84375
302,0.65625
303,0.6875
304,0.59375
305,0.875
306,0.8125
307,0.71875
308,0.9375
309,0.9375
310,0.84375
311,0.875
312,0.96875
313,0.9375
314,0.90625
315,0.9375
316,0.9375
317,0.90625
318,0.9375
319,0.96875
320,0.9375
321,0.96875
322,0.90625
323,0.90625
324,0.875
325,0.84375
326,0.84375
327,0.96875
328,1.0
329,0.9375
330,0.96875
331,0.9375
332,0.90625
333,0.90625
334,0.9375
335,0.9375
336,1.0
337,1.0
338,0.96875
339,0.90625
340,0.9375
341,0.875
342,0.96875
343,0.9375
344,0.75
345,0.90625
346,0.875
347,0.90625
348,0.84375
349,0.71875
350,0.78125
351,0.875
352,0.875
353,0.90625
354,0.9375
355,0.90625
356,0.84375
357,0.9375
358,0.9375
359,0.84375
360,0.90625
361,0.90625
362,0.90625
363,0.96875
364,0.90625
365,1.0
366,0.96875
367,0.96875
368,0.96875
369,1.0
370,0.96875
371,0.9375
372,0.90625
373,0.90625
374,0.875
375,0.96875
376,0.9375
377,0.90625
378,0.9375
379,1.0
380,0.90625
381,0.9375
382,0.875
383,0.90625
384,0.96875
385,0.96875
386,0.9375
387,0.96875
388,0.96875
389,1.0
390,0.9375
391,0.9375
392,0.96875
393,0.875
394,0.9375
395,0.96875
396,0.90625
397,0.78125
398,0.875
399,0.75
400,0.71875
401,0.75
402,0.8125
403,0.875
404,0.90625
405,0.96875
406,0.96875
407,0.9375
408,0.9375
409,0.84375
410,0.90625
411,0.90625
412,0.8125
413,0.84375
414,0.65625
415,0.625
416,0.5625
417,0.75
418,0.78125
419,0.78125
420,0.84375
421,0.8125
422,0.75
423,0.84375
424,0.65625
425,0.40625
426,0.5625
427,0.3125
428,0.375
429,0.375
430,0.40625
431,0.28125
432,0.375
433,0.625
434,0.6875
435,0.6875
436,0.8125
437,0.8125
438,0.875
439,0.71875
440,0.75
441,0.75
442,0.84375
443,0.8125
444,0.90625
445,0.9375
446,0.90625
447,0.90625
448,0.875
449,0.84375
450,0.8125
451,0.8125
452,0.8125
453,0.9375
454,0.96875
455,0.9375
456,0.96875
457,0.9375
458,0.875
459,0.875
460,0.75
461,0.75
462,0.6875
463,0.75
464,0.71875
465,0.59375
466,0.65625
467,0.5
468,0.5625
469,0.5
470,0.71875
471,0.6875
472,0.625
473,0.71875
474,0.625
475,0.75
476,0.6875
477,0.65625
478,0.8125
479,0.46875
480,0.5
481,0.5625
482,0.40625
483,0.34375
484,0.125
485,0.0625
486,0.15625
487,0.28125
488,0.125
489,0.5625
490,0.6875
491,0.84375
492,0.96875
493,0.9375
494,0.90625
495,0.9375
496,0.875
497,0.78125
498,0.84375
499,0.875
500,0.8125
501,0.8125
502,0.8125
503,0.875
504,0.78125
505,0.8125
506,0.875
507,0.78125
508,0.90625
509,0.90625
510,0.9375
511,0.9375
512,0.96875
513,0.875
514,0.90625
515,0.875
516,0.8125
517,0.875
518,0.875
519,0.875
520,0.875
521,0.9375
522,1.0
523,0.96875
524,0.9375
525,0.9375
526,0.90625
527,0.90625
528,0.84375
529,0.875
530,0.84375
531,0.90625
532,0.90625
533,0.875
534,0.90625
535,1.0
536,0.9375
537,0.9375
538,0.90625
539,0.90625
540,0.78125
541,0.90625
542,0.78125
543,0.65625
544,0.71875
545,0.71875
546,0.6875
547,0.625
548,0.8125
549,0.875
550,0.8125
551,0.8125
552,0.8125
553,0.78125
554,0.8125
555,0.875
556,0.8125
557,0.8125
558,0.84375
559,0.90625
560,0.96875
561,0.90625
562,0.96875
563,0.9375
564,0.96875
565,1.0
566,1.0
567,1.0
568,1.0
569,0.96875
570,0.96875
571,0.9375
572,0.90625
573,0.9375
574,0.84375
575,0.75
576,0.78125
577,0.75
578,0.71875
579,0.65625
580,0.625
581,0.6875
582,0.84375
583,0.90625
584,0.90625
585,0.84375
586,0.9375
587,1.0
588,1.0
589,0.96875
590,0.9375
591,0.96875
592,0.9375
593,0.90625
594,0.9375
595,0.9375
596,1.0
597,0.90625
598,0.9375
599,0.96875
600,0.90625
601,0.9375
602,1.0
603,0.9375
604,0.9375
605,0.96875
606,0.84375
607,0.96875
608,0.84375
609,0.90625
610,0.78125
611,0.5625
612,0.8125
613,0.75
614,0.875
615,0.9375
616,0.96875
617,0.9375
618,0.875
619,0.84375
620,0.78125
621,0.875
622,0.9375
623,1.0
624,0.90625
625,0.875
626,0.875
627,0.90625
628,0.96875
629,1.0
630,0.875
631,0.84375
632,0.96875
633,1.0
634,1.0
635,0.90625
636,0.90625
637,0.90625
638,0.96875
639,0.84375
640,0.9375
641,0.96875
642,0.875
643,0.96875
644,1.0
645,0.84375
646,0.78125
647,0.90625
648,0.9375
649,0.84375
