,Absolute Magnetisations Per Spin
0,0.09375
1,0.40625
2,0.5
3,0.625
4,0.40625
5,0.3125
6,0.5
7,0.5625
8,0.6875
9,0.65625
10,0.75
11,0.71875
12,0.71875
13,0.53125
14,0.34375
15,0.3125
16,0.1875
17,0.5625
18,0.40625
19,0.03125
20,0.15625
21,0.03125
22,0.03125
23,0.125
24,0.375
25,0.25
26,0.09375
27,0.25
28,0.25
29,0.375
30,0.34375
31,0.21875
32,0.21875
33,0.125
34,0.125
35,0.15625
36,0.25
37,0.21875
38,0.375
39,0.53125
40,0.53125
41,0.59375
42,0.625
43,0.5625
44,0.5
45,0.375
46,0.25
47,0.15625
48,0.15625
49,0.3125
50,0.5
51,0.65625
52,0.75
53,0.4375
54,0.34375
55,0.25
56,0.0
57,0.09375
58,0.0625
59,0.125
60,0.125
61,0.03125
62,0.1875
63,0.46875
64,0.375
65,0.28125
66,0.1875
67,0.3125
68,0.375
69,0.03125
70,0.15625
71,0.15625
72,0.15625
73,0.25
74,0.34375
75,0.34375
76,0.3125
77,0.09375
78,0.3125
79,0.1875
80,0.15625
81,0.28125
82,0.09375
83,0.0
84,0.15625
85,0.125
86,0.3125
87,0.28125
88,0.4375
89,0.25
90,0.40625
91,0.1875
92,0.375
93,0.21875
94,0.40625
95,0.0625
96,0.09375
97,0.03125
98,0.1875
99,0.09375
100,0.03125
101,0.09375
102,0.25
103,0.5
104,0.375
105,0.03125
106,0.0625
107,0.0625
108,0.0
109,0.0625
110,0.25
111,0.40625
112,0.4375
113,0.5
114,0.5
115,0.8125
116,0.71875
117,0.59375
118,0.34375
119,0.15625
120,0.40625
121,0.125
122,0.3125
123,0.375
124,0.15625
125,0.3125
126,0.25
127,0.34375
128,0.21875
129,0.3125
130,0.09375
131,0.34375
132,0.28125
133,0.28125
134,0.0625
135,0.1875
136,0.0
137,0.1875
138,0.125
139,0.28125
140,0.5
141,0.34375
142,0.1875
143,0.125
144,0.25
145,0.1875
146,0.125
147,0.375
148,0.15625
149,0.0625
150,0.3125
151,0.375
152,0.21875
153,0.3125
154,0.25
155,0.21875
156,0.125
157,0.0625
158,0.03125
159,0.03125
160,0.09375
161,0.21875
162,0.1875
163,0.3125
164,0.0
165,0.125
166,0.3125
167,0.59375
168,0.40625
169,0.71875
170,0.5625
171,0.53125
172,0.625
173,0.65625
174,0.53125
175,0.65625
176,0.5625
177,0.65625
178,0.53125
179,0.5
180,0.46875
181,0.21875
182,0.125
183,0.0625
184,0.03125
185,0.3125
186,0.1875
187,0.25
188,0.1875
189,0.375
190,0.09375
191,0.03125
192,0.1875
193,0.0625
194,0.0625
195,0.25
196,0.25
197,0.28125
198,0.40625
199,0.53125
200,0.625
201,0.53125
202,0.1875
203,0.1875
204,0.21875
205,0.125
206,0.1875
207,0.28125
208,0.3125
209,0.40625
210,0.3125
211,0.25
212,0.4375
213,0.0625
214,0.34375
215,0.59375
216,0.59375
217,0.375
